personID,age,gender,raceEthnicity,education,region,householdType,householdSize
512,35,Male,White,Ph.D,Midwest,Other,2
513,60,Male,Hispanic/Latino,High School,South,SmallFamily,3
514,55,Female,White,High School,South,SmallFamily,3
515,25,Male,Hispanic/Latino,Bachelor's,West,Single,1
516,25,Male,White,Bachelor's,South,Roommates,2
517,35,Male,Black/African American,High School,West,SmallFamily,4
518,50,Male,Black/African American,High School,West,SingleParent,4
519,70,Female,White,Bachelor's,Northeast,Single,1
520,30,Male,White,High School,West,Single,1
521,40,Male,White,Some College/Associate's,Midwest,SmallFamily,3
522,35,Female,White,Some College/Associate's,Northeast,DINKS,2
523,65,Male,Hispanic/Latino,Some College/Associate's,Northeast,DINKS,2
524,55,Female,Black/African American,Some College/Associate's,South,Other,2
525,55,Female,Hispanic/Latino,High School,West,SmallFamily,5
526,35,Male,Black/African American,Some College/Associate's,South,SingleParent,4
527,35,Female,White,Some College/Associate's,West,SmallFamily,3
528,30,Female,White,Bachelor's,South,SmallFamily,4
529,25,Male,Hispanic/Latino,Bachelor's,Midwest,SingleParent,2
530,55,Female,White,High School,West,SmallFamily,4
531,50,Female,Hispanic/Latino,High School,West,DINKS,2
532,70,Female,White,High School,Northeast,DINKS,2
533,70,Female,White,High School,South,DINKS,2
534,40,Male,Other/Multiracial,Some College/Associate's,West,DINKS,2
535,50,Male,White,Bachelor's,Midwest,SmallFamily,5
536,60,Male,Other/Multiracial,Some College/Associate's,South,Other,3
537,55,Male,Asian,Bachelor's,West,DINKS,2
538,30,Female,Black/African American,Some College/Associate's,South,SmallFamily,4
539,35,Male,Hispanic/Latino,Some College/Associate's,Northeast,SmallFamily,3
540,25,Male,White,Some College/Associate's,South,DINKS,2
541,65,Male,Black/African American,High School,South,DINKS,2
542,40,Male,White,High School,West,SingleParent,3
543,30,Male,White,Bachelor's,South,SmallFamily,4
544,45,Male,Hispanic/Latino,Ph.D,South,Single,1
545,40,Female,White,High School,West,SingleParent,3
546,35,Male,White,High School,South,SmallFamily,3
547,25,Female,White,Bachelor's,West,SingleParent,3
548,45,Female,White,High School,West,Single,1
549,40,Female,Black/African American,Bachelor's,West,Single,1
550,50,Female,White,Bachelor's,Midwest,Other,3
551,40,Female,Asian,Master's,South,Single,1
552,55,Female,Hispanic/Latino,High School,South,SmallFamily,3
553,40,Male,Black/African American,Bachelor's,Midwest,SingleParent,2
554,40,Male,White,Some College/Associate's,Northeast,SmallFamily,3
555,55,Male,Hispanic/Latino,Some College/Associate's,South,Single,1
556,35,Female,White,Some College/Associate's,West,SmallFamily,4
557,25,Male,Black/African American,High School,West,Roommates,3
558,25,Male,White,Bachelor's,West,Single,1
559,50,Female,Black/African American,Some College/Associate's,Midwest,DINKS,2
560,45,Male,Other/Multiracial,Bachelor's,South,DINKS,2
561,45,Male,White,Bachelor's,Midwest,Single,1
562,30,Female,White,Bachelor's,South,SingleParent,4
563,25,Male,Hispanic/Latino,High School,West,Roommates,2
564,25,Male,White,Bachelor's,Midwest,Roommates,4
565,35,Female,Black/African American,Some College/Associate's,West,SmallFamily,4
566,40,Female,White,Master's,South,SmallFamily,3
567,35,Female,White,Master's,Northeast,DINKS,2
568,35,Female,Asian,High School,Northeast,SmallFamily,3
569,60,Female,Hispanic/Latino,Bachelor's,Midwest,SmallFamily,3
570,30,Male,Black/African American,High School,West,SingleParent,4
571,40,Female,White,Some College/Associate's,South,SingleParent,2
572,50,Male,Hispanic/Latino,Some College/Associate's,Northeast,Other,2
573,35,Female,White,High School,West,SingleParent,2
574,45,Female,Hispanic/Latino,Bachelor's,Northeast,SingleParent,4
575,55,Female,Hispanic/Latino,High School,South,Single,1
576,60,Male,White,High School,South,SmallFamily,3
577,25,Female,White,Bachelor's,Northeast,DINKS,2
578,60,Female,White,Some College/Associate's,West,DINKS,2
579,35,Female,Hispanic/Latino,Master's,South,Single,1
580,30,Male,White,Bachelor's,South,SmallFamily,3
581,35,Male,Hispanic/Latino,Bachelor's,West,DINKS,2
582,70,Female,White,High School,South,DINKS,2
583,35,Female,Hispanic/Latino,High School,West,SmallFamily,4
584,30,Male,Hispanic/Latino,High School,West,SingleParent,2
585,45,Male,White,Some College/Associate's,Midwest,SmallFamily,4
586,30,Female,White,Bachelor's,South,SmallFamily,4
587,25,Male,White,Some College/Associate's,Northeast,Single,1
588,25,Female,Hispanic/Latino,Bachelor's,South,Single,1
589,25,Female,Black/African American,Bachelor's,West,Single,1
590,30,Male,White,High School,South,Single,1
591,25,Male,Hispanic/Latino,High School,Midwest,Roommates,4
592,45,Male,White,Bachelor's,Northeast,DINKS,2
593,30,Female,White,Bachelor's,Midwest,Single,1
594,30,Female,Asian,Master's,West,SmallFamily,5
595,55,Female,White,High School,West,DINKS,2
596,35,Female,White,Ph.D,Northeast,SmallFamily,4
597,45,Male,White,High School,Northeast,Single,1
598,30,Male,White,High School,Northeast,Other,2
599,30,Male,White,Ph.D,West,DINKS,2
600,25,Male,White,Some College/Associate's,Northeast,Single,1
601,30,Female,Hispanic/Latino,Bachelor's,South,Single,1
602,30,Male,White,High School,South,SmallFamily,4
603,30,Male,White,Bachelor's,South,Single,1
604,25,Female,White,Master's,South,Single,1
605,25,Male,White,Some College/Associate's,Midwest,Single,1
606,35,Female,Hispanic/Latino,Bachelor's,Northeast,SmallFamily,3
607,30,Male,Asian,High School,Midwest,Single,1
608,35,Male,White,Some College/Associate's,Midwest,DINKS,2
609,40,Female,Black/African American,High School,West,SmallFamily,3
610,45,Male,White,High School,Midwest,Single,1
611,25,Male,White,Some College/Associate's,West,DINKS,2
612,50,Female,White,High School,Northeast,Single,1
613,45,Female,White,Master's,Midwest,Single,1
614,25,Female,White,Some College/Associate's,Midwest,DINKS,2
615,55,Male,Hispanic/Latino,High School,West,Single,1
616,60,Male,White,High School,Northeast,Single,1
617,25,Male,Black/African American,Some College/Associate's,South,Single,1
618,30,Female,White,Bachelor's,West,SingleParent,4
619,50,Male,White,Master's,Midwest,SmallFamily,5
620,50,Female,Hispanic/Latino,Some College/Associate's,West,SmallFamily,4
621,30,Male,White,Master's,Northeast,SingleParent,4
622,30,Female,White,Bachelor's,South,Other,4
623,35,Female,Hispanic/Latino,High School,South,SmallFamily,4
624,35,Male,Black/African American,Bachelor's,Northeast,SmallFamily,4
625,40,Female,Black/African American,Some College/Associate's,West,SmallFamily,4
626,35,Male,Hispanic/Latino,Bachelor's,West,Single,1
627,35,Male,Hispanic/Latino,Master's,South,SmallFamily,3
628,50,Female,Asian,Some College/Associate's,South,Other,2
629,25,Female,White,Master's,Midwest,DINKS,2
630,30,Male,White,Bachelor's,South,SmallFamily,4
631,45,Male,White,Some College/Associate's,Northeast,DINKS,2
632,55,Female,White,Some College/Associate's,Midwest,DINKS,2
633,40,Female,Hispanic/Latino,High School,South,SmallFamily,3
634,40,Male,Hispanic/Latino,Ph.D,Midwest,SmallFamily,3
635,25,Female,White,Bachelor's,West,Single,1
636,35,Female,White,High School,South,SmallFamily,3
637,40,Female,Hispanic/Latino,High School,South,SingleParent,2
638,30,Male,White,Bachelor's,West,SingleParent,4
639,30,Male,Hispanic/Latino,High School,Midwest,DINKS,2
640,35,Male,White,High School,Midwest,SingleParent,3
641,25,Male,White,Some College/Associate's,West,Single,1
642,30,Male,White,Some College/Associate's,Midwest,DINKS,2
643,30,Female,White,Some College/Associate's,Midwest,SmallFamily,4
644,30,Male,Black/African American,Some College/Associate's,West,DINKS,2
645,25,Female,Black/African American,High School,Midwest,Single,1
646,55,Male,Hispanic/Latino,Some College/Associate's,South,DINKS,2
647,40,Female,White,Some College/Associate's,Northeast,SmallFamily,5
648,45,Female,White,High School,West,DINKS,2
649,50,Male,Hispanic/Latino,High School,Midwest,SmallFamily,5
650,35,Male,Hispanic/Latino,Some College/Associate's,West,SmallFamily,4
651,25,Female,White,High School,South,SmallFamily,5
652,40,Male,White,High School,West,SingleParent,2
653,40,Female,Hispanic/Latino,High School,South,SmallFamily,3
654,50,Female,White,Bachelor's,Midwest,Single,1
655,35,Male,White,Bachelor's,West,DINKS,2
656,25,Female,White,Bachelor's,Northeast,Single,1
657,30,Male,White,Bachelor's,Midwest,SmallFamily,3
658,35,Female,Black/African American,Bachelor's,Midwest,Single,1
659,45,Male,Asian,Some College/Associate's,South,DINKS,2
660,40,Male,White,Bachelor's,Northeast,SmallFamily,4
661,35,Female,White,High School,Northeast,SmallFamily,4
662,70,Female,White,Some College/Associate's,Midwest,DINKS,2
663,40,Male,White,Bachelor's,South,SingleParent,3
664,30,Male,White,Bachelor's,West,SmallFamily,4
665,25,Female,Hispanic/Latino,Some College/Associate's,South,DINKS,2
666,30,Male,White,Some College/Associate's,West,SmallFamily,3
667,30,Female,White,Bachelor's,South,Other,2
668,30,Female,White,Bachelor's,West,SmallFamily,4
669,30,Female,White,Master's,Midwest,DINKS,2
670,30,Female,White,Some College/Associate's,West,DINKS,2
671,30,Male,White,Bachelor's,West,SmallFamily,3
672,55,Male,Other/Multiracial,Some College/Associate's,Northeast,SingleParent,3
673,25,Male,White,Master's,South,Single,1
674,40,Male,White,Some College/Associate's,Midwest,Single,1
675,35,Male,Black/African American,Some College/Associate's,South,SingleParent,3
676,70,Male,Other/Multiracial,Some College/Associate's,South,Other,3
677,25,Male,White,Bachelor's,South,Single,1
678,35,Male,Black/African American,Master's,Midwest,SmallFamily,3
679,65,Male,White,High School,West,DINKS,2
680,55,Female,White,High School,Northeast,DINKS,2
681,50,Male,White,Master's,West,SingleParent,3
682,30,Male,Hispanic/Latino,Bachelor's,South,Single,1
683,30,Male,Hispanic/Latino,Bachelor's,Midwest,Single,1
684,45,Male,White,Some College/Associate's,South,Single,1
685,60,Male,White,High School,Midwest,DINKS,2
686,40,Male,Hispanic/Latino,Bachelor's,South,Single,1
687,40,Female,White,Bachelor's,South,Single,1
688,30,Male,White,Some College/Associate's,Midwest,SmallFamily,5
689,50,Female,Hispanic/Latino,High School,Northeast,Single,1
690,30,Male,Hispanic/Latino,Bachelor's,South,SingleParent,4
691,30,Male,Hispanic/Latino,High School,Midwest,SmallFamily,5
692,35,Female,Black/African American,Master's,South,SmallFamily,4
693,40,Female,White,High School,Midwest,DINKS,2
694,30,Male,Hispanic/Latino,Bachelor's,Midwest,DINKS,2
695,25,Female,Hispanic/Latino,Master's,South,DINKS,2
696,40,Female,White,Bachelor's,South,SmallFamily,3
697,30,Male,White,Some College/Associate's,South,SmallFamily,4
698,40,Female,White,Bachelor's,West,SmallFamily,5
699,30,Female,White,Some College/Associate's,South,SmallFamily,3
700,35,Male,Hispanic/Latino,High School,Midwest,SmallFamily,3
701,40,Female,Black/African American,Ph.D,Northeast,SingleParent,2
702,25,Female,White,Bachelor's,South,DINKS,2
703,30,Male,White,Bachelor's,West,Other,3
704,25,Male,Asian,Some College/Associate's,West,SingleParent,2
705,25,Male,White,High School,Northeast,Single,1
706,70,Male,White,High School,West,Single,1
707,30,Male,White,Bachelor's,West,SmallFamily,3
708,50,Female,White,Bachelor's,West,SmallFamily,5
709,30,Female,White,Bachelor's,South,SmallFamily,4
710,45,Female,White,Bachelor's,South,SmallFamily,3
711,50,Female,White,High School,West,DINKS,2
712,40,Male,White,Some College/Associate's,South,Single,1
713,35,Male,White,High School,West,Single,1
714,35,Female,White,Some College/Associate's,South,SmallFamily,3
715,30,Male,Hispanic/Latino,High School,West,SmallFamily,3
716,60,Female,Black/African American,Master's,South,DINKS,2
717,55,Female,White,High School,Northeast,SmallFamily,4
718,65,Male,White,Bachelor's,Northeast,Single,1
719,25,Female,Hispanic/Latino,Some College/Associate's,South,Single,1
720,50,Female,White,Ph.D,South,SmallFamily,3
721,60,Female,White,Some College/Associate's,West,DINKS,2
722,30,Female,Hispanic/Latino,Master's,South,SmallFamily,4
723,25,Male,Black/African American,High School,South,SingleParent,3
724,50,Male,Black/African American,Bachelor's,South,SingleParent,3
725,40,Female,White,Master's,Northeast,Single,1
726,55,Female,Hispanic/Latino,High School,Northeast,DINKS,2
727,25,Male,White,High School,West,SmallFamily,3
728,50,Male,Hispanic/Latino,Some College/Associate's,West,SmallFamily,4
729,30,Female,White,Master's,Northeast,SmallFamily,5
730,30,Female,White,Bachelor's,Northeast,DINKS,2
731,30,Male,Hispanic/Latino,Bachelor's,Northeast,Single,1
732,50,Male,White,High School,South,DINKS,2
733,45,Female,White,High School,South,SmallFamily,3
734,40,Male,Black/African American,Bachelor's,Midwest,DINKS,2
735,35,Female,White,High School,West,Single,1
736,55,Male,White,Some College/Associate's,South,SmallFamily,3
737,35,Female,White,Master's,South,DINKS,2
738,50,Male,Hispanic/Latino,High School,Northeast,Single,1
739,35,Female,Hispanic/Latino,Bachelor's,Northeast,Single,1
740,35,Female,White,High School,South,DINKS,2
741,35,Female,Hispanic/Latino,Some College/Associate's,Northeast,SmallFamily,4
742,30,Male,White,High School,West,SmallFamily,4
743,50,Female,Hispanic/Latino,Bachelor's,Midwest,Single,1
744,40,Female,White,High School,West,Single,1
745,30,Female,White,Some College/Associate's,South,DINKS,2
746,55,Male,Asian,Some College/Associate's,West,SmallFamily,3
747,35,Female,White,High School,West,Single,1
748,40,Female,White,Bachelor's,West,SmallFamily,4
749,60,Female,White,High School,South,Single,1
750,45,Male,Asian,Bachelor's,Northeast,Single,1
751,25,Male,White,High School,South,Single,1
752,60,Male,White,Some College/Associate's,South,Single,1
753,45,Male,White,High School,West,SmallFamily,4
754,30,Male,White,Some College/Associate's,West,SmallFamily,5
755,25,Female,White,High School,West,SingleParent,2
756,50,Male,Hispanic/Latino,Bachelor's,Midwest,Single,1
757,45,Female,Other/Multiracial,High School,West,Single,1
758,40,Female,White,Master's,West,DINKS,2
759,55,Male,White,Bachelor's,Midwest,SmallFamily,4
760,50,Female,White,High School,South,DINKS,2
761,30,Female,White,Bachelor's,West,SmallFamily,3
762,30,Female,Black/African American,High School,Northeast,DINKS,2
763,30,Male,White,Some College/Associate's,South,Single,1
764,50,Female,White,Bachelor's,West,Other,3
765,25,Male,Hispanic/Latino,Bachelor's,Northeast,DINKS,2
766,40,Male,White,Some College/Associate's,South,SmallFamily,4
767,50,Male,Hispanic/Latino,High School,West,SmallFamily,3
768,55,Female,White,High School,Northeast,DINKS,2
769,30,Male,Black/African American,High School,South,Single,1
770,55,Female,Asian,Some College/Associate's,South,SmallFamily,5
771,25,Female,Hispanic/Latino,Bachelor's,Northeast,Single,1
772,55,Female,Asian,Some College/Associate's,Northeast,DINKS,2
773,25,Male,White,High School,West,DINKS,2
774,35,Female,White,High School,West,SmallFamily,3
775,50,Female,Hispanic/Latino,High School,Northeast,SmallFamily,4
776,25,Female,White,High School,Midwest,DINKS,2
777,30,Female,White,Some College/Associate's,South,Single,1
778,50,Male,White,Bachelor's,South,DINKS,2
779,50,Male,White,Master's,West,Single,1
780,45,Male,White,Some College/Associate's,Northeast,SmallFamily,3
781,45,Female,White,Some College/Associate's,Northeast,Other,3
782,40,Female,Hispanic/Latino,High School,Northeast,DINKS,2
783,30,Male,White,Master's,Northeast,Single,1
784,30,Female,White,High School,West,SmallFamily,3
785,30,Male,White,Master's,West,SingleParent,4
786,60,Female,White,Some College/Associate's,Midwest,DINKS,2
787,40,Male,Black/African American,High School,Midwest,Single,1
788,35,Female,White,Master's,West,Other,4
789,35,Female,White,High School,South,SingleParent,4
790,60,Male,Black/African American,Some College/Associate's,Northeast,Single,1
791,30,Male,White,Bachelor's,West,SingleParent,2
792,40,Female,White,High School,South,SmallFamily,4
793,40,Male,White,Some College/Associate's,Midwest,SmallFamily,3
794,40,Male,Black/African American,Bachelor's,Midwest,SmallFamily,5
795,25,Female,White,Bachelor's,South,SingleParent,3
796,55,Female,White,High School,Northeast,SmallFamily,4
797,60,Female,White,Master's,South,Single,1
798,40,Female,White,High School,South,Other,3
799,45,Male,White,High School,West,Single,1
800,60,Female,White,High School,Midwest,SmallFamily,3
801,45,Female,White,High School,Northeast,SmallFamily,4
802,30,Female,Asian,High School,Midwest,Single,1
