personID,entertainment,hobbies,travel,gifts,donations
2472,55.1,55.03,77.61,97.07,0.0
2473,53.45,51.24,127.52,127.91,21.66
2474,60.79,25.55,37.66,86.99,0.0
2475,94.44,0.0,708.59,114.56,240.5
2476,58.03,19.63,199.31,121.59,29.79
2477,107.93,0.0,286.31,141.04,0.0
2478,80.15,56.3,152.41,121.09,0.0
2479,90.25,0.0,7.36,149.49,0.0
2480,149.84,34.71,146.39,132.58,0.0
2481,165.43,30.51,36.07,79.11,0.0
2482,20.14,0.0,34.27,52.03,0.0
2483,24.79,0.0,159.33,62.08,0.0
2484,71.48,47.65,186.4,39.05,0.0
2485,146.28,100.97,296.55,92.97,0.0
2486,47.96,0.0,148.0,143.86,0.0
2487,91.62,61.17,41.92,110.28,0.0
2488,39.05,0.0,116.24,120.42,0.0
2489,48.39,87.89,111.48,32.13,0.0
2490,68.39,0.0,106.59,76.76,0.0
2491,180.27,48.59,134.78,102.65,0.0
2492,125.58,12.78,2.31,149.2,0.0
2493,92.46,60.54,46.65,123.07,0.0
2494,110.01,27.81,14.38,85.07,0.0
2495,54.72,0.0,237.17,108.04,0.0
2496,58.45,4.05,197.2,86.53,0.0
2497,43.22,0.0,45.04,107.68,0.0
2498,37.16,11.87,41.7,142.21,0.0
2499,21.16,19.36,197.84,136.79,0.0
2500,142.75,0.0,26.04,134.43,0.0
2501,78.25,41.72,105.48,80.37,0.0
2502,123.3,0.0,66.81,77.9,0.0
2503,109.31,23.57,159.82,70.37,0.0
2504,42.67,46.23,108.94,126.66,0.0
2505,101.34,6.67,28.56,33.02,0.0
2506,178.53,33.49,8.55,104.81,0.0
2507,27.94,0.0,86.09,71.16,0.0
2508,120.94,72.03,25.37,125.9,0.0
2509,74.72,0.0,36.6,104.69,0.0
2510,27.28,79.08,101.01,115.9,0.0
2511,64.13,0.0,192.74,146.69,0.0
2512,74.7,0.0,165.94,49.64,0.0
2513,102.24,54.62,10.53,93.39,0.0
2514,181.16,76.11,319.29,32.28,0.0
2515,104.49,0.0,136.05,78.06,0.0
2516,71.0,0.0,19.48,127.67,0.0
2517,197.34,80.61,17.68,141.41,0.0
2518,141.91,221.37,668.77,98.68,242.38
2519,133.78,0.0,108.64,43.89,0.0
2520,121.08,28.73,162.14,132.96,0.0
2521,137.13,0.0,17.65,129.31,0.0
2522,169.38,62.82,133.85,70.23,0.0
2523,78.0,55.38,208.37,140.09,255.06
2524,142.57,5.23,72.73,44.46,0.0
2525,113.35,0.0,128.15,145.78,0.0
2526,56.21,19.77,74.35,57.67,0.0
2527,94.68,174.0,706.16,122.39,232.7
2528,37.78,53.54,167.57,119.19,0.0
2529,289.28,84.18,343.48,124.83,99.53
2530,33.96,0.0,138.54,104.06,0.0
2531,113.82,9.04,53.06,116.34,0.0
2532,42.49,83.16,245.64,36.62,0.0
2533,62.93,0.0,36.1,59.33,0.0
2534,135.54,13.16,170.15,125.23,0.0
2535,85.75,0.0,74.38,104.32,0.0
2536,70.62,55.44,15.14,57.0,0.0
2537,129.14,140.64,132.23,87.69,0.0
2538,297.06,0.0,365.42,60.46,74.2
2539,126.66,54.71,57.04,109.62,0.0
2540,138.4,90.22,193.54,149.49,0.0
2541,99.22,51.34,44.69,41.53,0.0
2542,121.55,69.79,11.12,71.29,0.0
2543,49.4,18.22,8.85,99.73,0.0
2544,71.02,36.23,129.98,104.03,0.0
2545,112.3,0.0,41.62,97.7,0.0
2546,57.9,23.96,30.31,40.33,0.0
2547,179.22,35.16,17.22,111.22,0.0
2548,80.27,0.0,12.73,143.39,0.0
2549,71.98,97.93,157.0,87.37,98.56
2550,288.88,0.0,243.3,52.89,0.0
2551,69.81,44.35,46.31,109.69,0.0
2552,170.9,61.65,321.31,149.07,89.07
2553,218.55,0.0,584.21,107.46,281.14
2554,43.25,0.0,51.29,39.91,0.0
2555,167.15,0.0,198.0,55.9,99.76
2556,60.61,18.93,12.38,77.84,0.0
2557,79.85,0.0,26.03,112.55,0.0
2558,281.27,0.0,445.74,66.9,0.0
2559,171.13,57.15,53.81,55.64,0.0
2560,31.84,0.0,80.69,128.44,0.0
2561,107.1,211.8,378.39,133.43,0.0
2562,57.97,0.0,17.31,139.99,0.0
2563,74.94,90.35,70.79,70.78,0.0
2564,86.97,30.42,61.55,30.51,0.0
2565,81.77,41.51,22.78,127.08,0.0
2566,97.7,125.62,76.07,140.42,0.0
2567,283.19,248.86,269.35,130.8,198.37
2568,87.01,0.0,229.8,59.83,0.0
2569,69.18,0.0,62.21,39.84,0.0
2570,71.66,161.13,231.27,116.81,285.57
2571,49.96,84.36,28.06,40.8,0.0
2572,31.05,24.96,39.39,72.26,0.0
2573,65.77,0.0,0.18,42.53,0.0
2574,125.91,0.0,20.5,45.39,0.0
2575,52.18,0.0,8.13,143.03,0.0
2576,124.61,43.29,134.65,122.23,0.0
2577,60.17,38.7,4.69,99.99,0.0
2578,171.22,0.0,244.86,90.29,0.0
2579,122.06,60.53,32.32,73.32,0.0
2580,40.32,73.1,24.13,44.04,0.0
2581,72.23,26.54,9.8,92.8,0.0
2582,53.17,0.0,114.35,60.5,0.0
2583,47.53,46.56,3.03,70.08,0.0
2584,72.21,0.0,34.48,72.66,0.0
2585,159.52,0.0,346.51,100.39,272.09
2586,33.66,61.41,50.79,67.49,0.0
2587,130.52,0.0,36.93,60.85,0.0
2588,71.05,25.04,16.67,79.2,0.0
2589,144.7,0.0,71.9,39.04,0.0
2590,148.95,0.0,248.78,75.67,276.32
2591,44.75,7.18,112.55,38.43,0.0
2592,81.81,71.32,21.94,53.79,0.0
2593,123.16,117.22,260.36,139.43,0.0
2594,119.86,0.0,139.26,74.81,0.0
2595,66.22,37.21,3.22,78.62,0.0
2596,76.27,51.82,90.69,134.43,0.0
2597,123.73,25.94,189.7,94.89,0.0
2598,42.15,3.58,1.85,30.54,0.0
2599,72.82,0.0,38.12,92.85,0.0
2600,180.34,0.0,14.8,30.78,0.0
2601,89.06,3.26,27.71,111.73,0.0
2602,147.45,131.77,51.3,36.41,62.37
2603,50.77,68.99,12.26,72.61,0.0
2604,147.48,0.0,40.3,50.79,0.0
2605,52.27,21.2,175.22,137.97,0.0
2606,110.05,0.0,536.04,108.25,0.0
2607,177.76,0.0,185.51,106.54,0.0
2608,73.1,74.82,11.28,107.9,0.0
2609,31.26,5.24,3.48,103.04,0.0
2610,139.35,0.0,387.78,108.97,139.66
2611,22.38,57.55,29.02,140.19,0.0
2612,111.24,0.0,25.88,31.5,0.0
2613,117.13,117.9,97.58,106.47,0.0
2614,123.52,0.0,92.78,117.93,0.0
2615,274.92,281.63,371.34,38.66,0.0
2616,80.62,0.0,143.08,128.8,0.0
2617,131.8,91.47,56.97,92.15,49.34
2618,148.96,0.0,649.13,118.53,169.53
2619,46.41,0.0,169.87,100.4,0.0
2620,95.48,16.68,109.06,123.62,0.0
2621,102.03,43.31,176.39,144.91,0.0
2622,70.65,72.29,133.4,105.27,0.0
2623,66.14,125.64,136.59,83.12,0.0
2624,33.84,23.97,58.69,119.48,0.0
2625,65.95,55.59,147.58,85.9,96.57
2626,51.37,0.0,13.66,135.47,0.0
2627,186.79,57.04,115.27,59.97,0.0
2628,166.54,0.0,191.45,142.36,0.0
2629,38.57,76.73,7.62,63.94,0.0
2630,39.67,86.58,98.98,59.26,0.0
2631,135.77,63.14,28.8,138.01,0.0
2632,194.57,0.0,625.04,113.64,198.32
2633,191.55,17.18,28.74,53.24,0.0
2634,149.81,0.0,173.45,74.9,70.11
2635,89.0,0.0,29.47,129.16,0.0
2636,114.07,38.0,47.83,133.8,0.0
2637,38.96,0.0,184.02,74.71,83.13
2638,61.27,0.0,120.27,119.59,0.0
2639,31.61,24.8,168.62,141.57,0.0
2640,133.06,105.55,119.12,84.03,0.0
2641,166.58,43.68,9.6,97.78,0.0
2642,120.08,68.88,168.0,117.67,0.0
2643,136.3,0.0,93.31,51.94,0.0
2644,148.35,0.0,69.91,148.45,0.0
2645,67.71,86.83,14.53,140.54,0.0
2646,68.5,0.0,103.07,46.29,0.0
2647,71.73,25.9,11.85,62.65,0.0
2648,109.17,0.0,185.69,32.98,0.0
2649,101.97,0.0,97.57,146.57,0.0
2650,96.55,0.0,39.19,43.99,0.0
2651,119.44,0.0,49.7,137.7,0.0
2652,117.59,46.42,21.4,32.89,0.0
2653,35.35,50.87,117.42,71.24,0.0
2654,136.74,0.0,9.59,82.76,0.0
2655,106.99,163.16,163.8,74.86,0.0
2656,73.92,43.09,106.51,76.2,0.0
2657,74.8,0.0,662.38,42.17,99.37
2658,29.94,0.0,59.53,111.68,0.0
2659,255.86,155.99,309.0,137.86,52.81
2660,97.12,110.24,81.55,83.47,0.0
2661,96.51,30.62,19.76,127.73,0.0
2662,74.09,72.13,26.26,72.41,0.0
2663,115.2,125.15,171.38,143.03,53.68
2664,88.17,44.22,43.33,113.41,0.0
2665,86.07,61.36,44.0,66.94,0.0
2666,87.21,20.17,168.96,116.64,0.0
2667,86.67,0.0,28.45,61.43,0.0
2668,120.53,79.52,84.65,145.24,0.0
2669,40.45,142.09,52.33,86.88,77.06
2670,247.11,84.21,285.78,140.12,67.41
2671,85.24,97.76,183.9,64.5,0.0
2672,32.64,81.12,160.81,90.97,0.0
2673,55.83,0.0,197.35,136.08,0.0
2674,178.09,43.63,17.48,86.72,0.0
2675,69.0,0.0,112.66,140.25,0.0
2676,79.96,0.0,319.71,87.26,144.82
2677,216.44,53.57,705.31,106.56,0.0
2678,73.73,0.0,35.4,140.47,0.0
2679,174.66,34.47,119.3,127.96,91.69
2680,133.44,0.0,26.99,126.03,0.0
2681,224.34,101.05,452.1,141.59,38.43
2682,41.44,38.72,31.85,140.04,0.0
2683,111.59,0.0,9.06,67.82,0.0
2684,148.48,0.0,359.48,50.62,0.0
2685,266.26,146.99,328.65,127.48,78.7
2686,189.96,0.0,29.91,144.83,0.0
2687,196.0,52.79,15.83,113.37,0.0
2688,52.23,0.0,8.98,75.14,0.0
2689,100.97,22.88,71.55,113.19,0.0
2690,30.06,75.6,152.46,128.18,0.0
2691,217.46,0.0,306.08,108.57,0.0
2692,130.03,79.95,3.42,138.19,0.0
2693,54.59,8.45,22.01,140.88,0.0
2694,124.51,58.18,229.91,121.55,0.0
2695,21.5,74.89,13.24,82.73,0.0
2696,144.58,1.49,59.0,121.5,0.0
2697,35.44,0.77,26.22,72.26,0.0
2698,294.78,109.43,387.83,96.36,0.0
2699,111.98,0.0,5.6,96.41,0.0
2700,93.75,60.48,149.48,98.58,0.0
2701,77.53,0.0,712.61,30.98,199.89
2702,55.99,11.92,17.69,136.18,0.0
2703,192.55,149.85,194.88,64.98,27.95
2704,159.33,62.14,72.77,79.21,92.64
2705,99.83,30.85,91.54,141.75,0.0
2706,74.56,0.0,16.92,89.06,0.0
2707,153.19,14.88,17.92,131.59,0.0
2708,191.52,19.29,184.72,71.92,0.0
2709,169.47,0.0,0.06,139.98,0.0
2710,266.1,0.0,175.52,43.96,242.04
2711,143.07,25.23,13.94,87.55,0.0
2712,110.58,0.0,162.41,136.36,126.59
2713,91.36,0.0,139.63,100.04,0.0
2714,149.82,29.19,58.47,84.07,0.0
2715,53.04,66.48,14.3,101.1,0.0
2716,59.65,82.69,33.33,97.09,0.0
2717,91.99,0.0,22.08,57.06,0.0
2718,20.31,8.77,12.49,122.62,0.0
2719,33.41,58.48,40.92,74.07,0.0
2720,168.15,143.71,218.55,41.28,195.94
2721,63.78,0.0,81.38,59.99,0.0
2722,128.75,78.99,155.82,129.68,0.0
2723,69.62,17.8,173.46,147.99,23.36
2724,36.86,0.0,86.78,140.63,0.0
2725,88.68,0.0,7.58,79.33,0.0
2726,118.29,24.85,285.71,37.55,40.59
2727,54.46,5.57,111.83,71.86,0.0
2728,91.62,0.0,44.55,113.09,0.0
2729,113.04,0.0,14.61,148.21,0.0
2730,57.6,0.0,35.25,113.27,0.0
2731,79.19,5.72,194.21,54.48,0.0
2732,41.79,15.04,135.68,56.29,0.0
2733,179.15,10.26,11.52,120.71,0.0
2734,57.47,69.08,123.87,104.63,0.0
2735,33.36,0.0,169.97,44.14,0.0
2736,100.01,0.0,146.37,65.55,0.0
2737,51.45,78.81,27.29,137.15,0.0
2738,107.12,0.0,0.7,81.8,0.0
2739,61.25,0.0,35.6,48.48,0.0
2740,146.53,0.0,173.4,117.72,0.0
2741,36.24,72.08,80.14,42.87,0.0
2742,120.62,0.0,30.72,99.98,0.0
2743,253.45,121.5,215.74,57.53,141.79
2744,155.03,162.75,55.95,112.18,0.0
2745,125.66,0.0,36.83,38.85,0.0
2746,161.38,0.0,612.93,66.82,0.0
2747,170.94,54.15,340.22,104.77,125.9
2748,156.86,0.0,10.86,93.33,0.0
2749,63.58,46.95,193.98,133.46,0.0
2750,153.93,0.0,697.93,36.03,136.52
2751,34.36,0.0,19.0,66.74,0.0
2752,119.07,59.97,31.99,33.07,0.0
2753,112.92,46.62,37.43,148.97,0.0
2754,288.8,189.62,213.63,82.12,43.85
2755,50.44,38.13,8.03,122.98,0.0
2756,105.95,0.0,36.58,34.2,0.0
2757,40.08,24.37,26.26,86.62,0.0
2758,73.18,0.0,744.36,148.78,136.55
2759,55.27,0.0,3.42,99.02,0.0
2760,145.28,0.0,389.15,128.17,179.16
2761,288.38,0.0,225.8,130.5,0.0
2762,91.02,13.7,34.75,73.52,0.0
2763,98.99,293.62,315.34,81.91,39.34
2764,131.86,0.0,152.02,116.49,206.98
2765,160.07,46.07,186.24,91.67,0.0
2766,39.66,90.49,111.09,43.78,0.0
2767,79.72,132.17,357.46,74.01,264.21
2768,148.36,114.24,161.81,78.31,0.0
2769,54.05,0.0,213.99,75.43,0.0
2770,106.12,24.62,194.81,63.91,0.0
2771,168.06,89.6,114.9,96.02,0.0
2772,146.33,27.9,56.35,66.75,42.49
2773,83.52,0.0,20.5,102.98,0.0
2774,116.11,68.96,125.41,97.91,0.0
2775,48.35,0.0,271.91,30.17,94.78
2776,98.15,0.73,185.9,105.96,0.0
2777,129.67,95.6,183.12,104.75,0.0
2778,296.64,250.83,712.84,71.56,70.28
2779,118.2,0.0,63.41,77.12,0.0
2780,105.76,0.0,190.96,125.45,91.26
2781,120.1,83.81,91.76,121.48,0.0
2782,25.63,104.99,57.36,146.2,0.0
2783,29.71,0.0,199.59,79.53,0.0
2784,176.2,79.57,165.72,53.41,0.0
2785,64.69,103.85,59.12,82.01,38.27
2786,144.78,0.0,350.75,130.58,93.17
2787,58.53,31.55,3.51,122.39,0.0
2788,135.53,51.86,118.72,55.24,0.0
2789,33.92,0.0,155.74,71.37,0.0
2790,62.79,123.3,99.84,148.72,0.0
2791,76.06,41.7,149.77,68.75,0.0
2792,43.56,41.22,47.79,44.13,0.0
2793,105.9,77.83,199.17,86.4,0.0
2794,87.23,51.46,124.91,39.12,0.0
2795,120.96,0.0,38.03,35.87,0.0
2796,32.31,0.0,148.48,92.07,0.0
2797,120.16,0.0,379.38,61.69,22.5
2798,185.39,269.47,765.8,141.93,0.0
2799,72.79,69.97,136.5,92.62,0.0
2800,143.36,97.35,95.5,104.58,61.23
2801,203.0,50.62,361.6,91.78,277.52
2802,28.12,6.1,17.86,30.44,0.0
2803,58.9,70.72,34.83,147.35,0.0
2804,60.48,0.0,109.86,104.23,0.0
2805,131.29,84.81,53.08,140.16,0.0
2806,33.84,62.23,29.84,124.23,0.0
2807,61.34,0.0,505.94,137.71,53.44
2808,126.81,74.94,426.42,130.69,0.0
2809,153.84,174.9,471.54,45.13,0.0
2810,144.74,0.0,154.03,84.39,0.0
2811,103.27,28.65,1.81,44.31,0.0
2812,115.04,0.0,248.02,148.71,0.0
2813,97.79,0.0,61.5,105.0,0.0
2814,124.87,0.0,157.12,106.1,0.0
2815,70.78,93.72,796.87,148.47,280.73
2816,80.25,0.0,106.3,112.18,77.71
2817,141.13,76.95,42.9,96.56,0.0
2818,89.3,0.0,43.52,114.36,0.0
2819,175.11,0.0,35.62,144.96,0.0
2820,71.94,37.74,67.86,50.11,0.0
2821,67.77,56.32,162.99,110.92,0.0
2822,228.4,169.57,256.0,31.28,110.61
2823,163.83,0.0,336.98,123.28,115.31
2824,81.55,0.0,95.8,132.29,0.0
2825,62.7,0.0,190.48,79.3,0.0
2826,96.81,94.51,164.49,79.02,0.0
2827,143.93,0.0,194.84,49.99,49.72
2828,219.79,3.75,234.72,35.75,211.7
2829,216.43,183.7,199.27,36.41,0.0
2830,54.66,13.08,139.53,128.52,0.0
2831,117.08,40.78,128.75,77.45,0.0
2832,141.51,135.53,730.97,125.83,0.0
2833,136.98,43.25,40.11,71.15,0.0
2834,128.02,0.0,590.21,42.95,282.56
2835,115.59,42.36,23.21,139.45,0.0
2836,47.51,46.52,49.91,59.9,0.0
2837,71.35,33.82,11.0,39.17,0.0
2838,121.32,0.0,40.65,53.94,0.0
2839,163.59,275.25,232.75,135.45,149.68
2840,79.19,0.0,274.86,144.61,134.39
2841,135.13,0.0,57.55,126.06,28.79
2842,112.69,23.46,393.99,71.36,0.0
2843,79.02,27.84,14.02,96.33,0.0
2844,45.88,27.83,8.66,87.39,0.0
2845,67.08,0.0,5.35,50.99,0.0
2846,114.55,0.0,159.61,124.24,0.0
2847,45.7,0.0,147.35,127.67,0.0
2848,77.95,28.53,137.81,53.15,32.67
2849,33.81,0.0,106.53,117.23,0.0
2850,47.21,0.0,1.34,89.69,0.0
2851,164.65,270.81,213.87,49.07,0.0
2852,200.91,70.66,256.12,119.31,0.0
2853,188.67,45.98,28.86,60.9,0.0
2854,66.71,73.71,127.02,124.84,0.0
2855,265.31,0.0,236.08,147.98,145.62
2856,88.74,107.62,67.33,66.07,0.0
2857,72.81,0.0,7.06,70.01,0.0
2858,145.74,175.19,161.27,97.89,0.0
2859,185.87,46.67,14.97,137.0,0.0
2860,151.64,0.0,40.01,137.9,0.0
2861,116.08,0.0,328.77,82.36,218.56
2862,161.98,0.0,80.07,76.2,25.97
2863,31.17,79.09,181.63,56.0,0.0
2864,209.32,131.63,176.69,124.35,0.0
2865,126.61,0.0,122.83,119.7,0.0
2866,75.09,27.28,145.48,47.12,0.0
2867,49.98,0.0,39.52,93.29,0.0
2868,101.21,20.94,4.02,59.74,0.0
2869,81.17,0.0,148.85,115.14,0.0
2870,139.43,39.55,37.64,80.17,0.0
2871,55.76,25.01,41.53,40.97,0.0
2872,21.44,0.0,66.69,85.41,0.0
2873,47.67,0.0,31.49,87.76,0.0
2874,124.54,0.0,14.8,76.59,0.0
2875,94.75,125.1,165.3,136.75,0.0
2876,94.85,0.0,1.51,50.3,0.0
2877,116.82,0.0,45.43,65.26,0.0
2878,133.44,0.0,10.11,77.69,0.0
2879,160.33,0.0,279.4,106.92,196.85
2880,58.84,0.0,145.46,76.85,60.85
2881,145.05,0.0,166.7,127.93,0.0
2882,33.59,0.0,112.87,145.19,0.0
2883,168.16,34.55,19.99,117.34,0.0
2884,173.53,76.79,368.84,31.5,293.32
2885,82.32,9.92,49.96,148.95,0.0
2886,23.75,0.0,183.41,122.23,0.0
2887,92.67,107.98,206.92,121.09,0.0
2888,133.81,168.54,123.52,89.51,0.0
2889,109.47,0.0,71.64,31.84,0.0
2890,47.17,39.31,37.53,91.08,0.0
2891,149.67,0.0,305.83,52.11,0.0
2892,68.99,80.9,17.94,110.9,0.0
2893,118.51,155.36,362.77,32.11,33.12
2894,49.17,181.6,395.74,83.79,80.44
2895,146.77,95.28,111.31,129.73,0.0
2896,40.73,0.0,10.85,147.51,0.0
2897,144.29,164.28,360.13,147.58,0.0
2898,125.88,97.09,173.44,141.15,0.0
2899,114.68,200.23,248.35,84.73,148.87
2900,146.86,0.0,4.7,104.16,0.0
2901,185.78,0.0,35.3,35.69,0.0
2902,144.44,15.71,165.52,89.02,0.0
2903,87.6,54.11,49.6,127.09,0.0
2904,130.52,66.91,74.84,41.33,0.0
2905,51.02,20.05,178.95,71.79,79.96
2906,92.44,47.7,26.83,91.21,0.0
2907,35.47,52.37,11.63,95.96,0.0
2908,78.99,0.0,4.44,90.89,0.0
2909,78.35,50.76,9.58,102.46,0.0
2910,89.64,39.66,17.6,126.25,0.0
2911,156.23,79.22,100.93,134.52,0.0
2912,166.41,179.46,391.64,61.74,63.41
2913,137.86,60.71,22.12,107.78,0.0
2914,69.1,24.34,39.37,115.47,0.0
2915,86.67,37.83,5.2,61.76,0.0
2916,199.02,0.0,300.39,86.11,290.85
2917,133.67,70.74,3.96,80.27,0.0
2918,51.47,50.87,41.25,68.33,0.0
2919,52.68,0.0,57.24,107.49,0.0
2920,127.5,26.98,49.63,53.19,0.0
2921,53.86,0.0,104.24,97.3,0.0
2922,31.46,58.4,121.15,89.25,0.0
2923,90.6,42.69,171.92,62.86,0.0
2924,187.25,119.08,195.39,46.86,0.0
2925,46.13,0.0,107.98,115.84,0.0
2926,42.04,0.0,29.7,103.15,0.0
2927,88.75,52.01,145.64,61.72,0.0
2928,51.88,0.0,86.91,35.85,0.0
2929,192.43,28.92,316.58,134.72,276.15
2930,49.3,0.0,194.61,117.25,0.0
2931,49.26,162.24,213.73,120.63,0.0
2932,117.49,0.0,21.7,135.77,0.0
2933,177.54,6.63,44.03,61.71,0.0
2934,78.33,53.54,35.88,106.01,0.0
2935,144.78,23.06,28.85,139.47,0.0
2936,129.16,40.75,7.19,103.09,0.0
2937,112.46,79.34,173.95,44.14,0.0
2938,89.83,97.34,192.19,136.26,0.0
2939,32.72,56.55,18.22,79.47,0.0
2940,148.19,118.67,298.81,69.77,273.78
2941,193.44,113.28,70.64,67.29,0.0
2942,93.14,76.88,45.12,97.23,0.0
2943,192.64,27.62,4.95,111.69,0.0
2944,107.03,129.06,252.37,59.25,0.0
2945,148.88,62.77,130.6,108.89,0.0
2946,147.44,19.14,6.04,104.85,0.0
2947,127.19,106.59,179.23,122.7,0.0
2948,43.59,27.78,41.39,37.77,0.0
2949,136.03,57.08,8.63,135.24,0.0
2950,21.22,0.0,58.01,109.41,0.0
2951,23.94,0.0,139.94,134.91,0.0
2952,72.87,138.02,192.03,30.17,0.0
2953,66.07,107.84,98.39,34.26,28.19
2954,51.9,14.65,178.37,94.6,0.0
2955,66.79,0.0,15.65,94.84,0.0
2956,79.51,55.45,164.67,100.91,0.0
2957,136.74,113.44,138.93,98.94,0.0
2958,32.64,120.05,219.31,67.1,0.0
2959,101.16,0.0,197.53,42.52,0.0
2960,51.97,4.96,179.58,140.79,0.0
2961,173.74,151.89,385.53,125.16,166.38
2962,199.44,44.18,127.95,102.95,67.17
2963,182.41,0.0,186.25,93.05,0.0
2964,58.56,0.0,188.22,78.03,0.0
2965,32.5,77.93,20.82,66.65,0.0
2966,107.11,61.82,29.22,48.73,0.0
2967,85.25,156.55,612.76,97.21,83.31
2968,37.71,70.16,28.64,113.09,0.0
2969,61.59,37.98,34.5,105.74,0.0
2970,124.12,0.0,0.77,30.06,0.0
2971,62.9,3.17,26.54,36.16,0.0
2972,76.01,79.41,137.97,123.16,0.0
2973,190.53,0.0,652.44,96.95,0.0
2974,45.76,5.51,31.54,111.36,0.0
2975,146.12,0.0,9.06,110.32,0.0
2976,52.02,0.0,18.51,122.69,0.0
2977,54.58,26.09,112.85,58.11,0.0
2978,137.65,95.81,150.75,74.78,0.0
2979,133.95,0.0,632.13,134.74,0.0
2980,65.32,15.36,35.99,80.01,0.0
2981,103.59,23.49,30.69,93.52,0.0
2982,293.13,239.39,248.81,140.85,0.0
2983,38.68,81.98,12.94,92.24,0.0
2984,117.19,0.0,194.04,88.75,24.11
2985,133.43,0.0,238.09,49.1,0.0
2986,61.94,4.33,17.96,82.73,0.0
2987,57.71,0.03,33.08,133.37,0.0
2988,125.63,0.0,14.01,50.5,0.0
2989,44.79,78.99,7.87,67.32,0.0
2990,30.16,247.13,787.34,138.12,198.07
2991,119.39,0.0,1.87,145.88,0.0
2992,55.18,24.73,190.89,82.66,0.0
2993,144.46,104.72,113.3,31.36,70.33
2994,166.55,224.52,289.82,140.48,0.0
2995,174.31,57.57,39.86,49.1,0.0
2996,113.91,0.0,374.77,104.23,143.72
2997,95.09,0.0,399.95,91.46,155.54
2998,207.07,211.56,309.83,36.59,50.91
2999,122.19,34.29,145.21,86.2,0.0
3000,62.07,42.23,8.76,76.06,0.0
3001,111.91,0.0,125.32,117.94,0.0
3002,135.3,0.0,160.21,136.09,0.0
3003,115.12,49.03,48.2,45.36,0.0
3004,45.7,0.0,55.67,64.14,52.53
3005,121.75,0.0,172.63,75.17,0.0
3006,36.42,257.23,353.94,77.74,0.0
3007,40.43,100.63,114.62,85.45,0.0
3008,179.78,0.0,109.98,56.96,0.0
3009,224.17,0.57,775.43,81.93,299.15
3010,126.71,157.37,106.38,75.83,0.0
3011,184.18,217.99,327.04,48.38,180.97
3012,55.66,0.0,180.04,32.26,0.0
3013,271.99,0.0,746.54,107.56,39.22
3014,59.15,5.27,27.07,53.1,0.0
3015,41.38,89.44,185.83,104.1,0.0
3016,85.79,36.4,32.23,42.75,0.0
3017,106.73,54.07,6.84,49.21,0.0
3018,124.65,44.25,8.43,143.38,0.0
3019,95.83,0.0,23.05,134.35,0.0
3020,53.06,0.0,24.7,91.43,0.0
3021,181.66,48.83,24.8,71.19,0.0
3022,103.72,2.47,47.52,112.6,0.0
3023,168.05,179.71,274.76,126.32,0.0
3024,53.73,16.98,33.36,120.77,0.0
3025,242.92,87.68,361.57,111.38,242.15
3026,61.1,28.52,41.17,35.83,0.0
3027,93.06,254.68,322.11,122.98,268.5
3028,199.15,0.0,777.9,126.04,0.0
3029,53.02,120.86,228.89,42.78,96.0
3030,71.83,50.55,372.06,48.36,181.96
3031,89.27,0.0,15.56,66.26,0.0
3032,84.25,0.0,577.18,49.1,136.91
3033,209.43,0.0,191.14,49.29,0.0
3034,216.19,0.0,672.02,63.97,20.87
3035,297.04,114.44,306.75,99.48,0.0
3036,52.16,34.75,46.54,107.34,0.0
3037,79.84,286.61,508.71,66.32,292.42
3038,70.34,0.0,120.82,139.09,61.76
3039,132.54,29.51,61.09,124.25,0.0
3040,90.69,57.22,36.71,90.57,0.0
3041,265.88,70.71,392.34,56.74,0.0
3042,74.9,0.0,42.23,104.25,0.0
3043,119.39,25.54,34.72,34.37,0.0
3044,58.47,76.43,179.49,50.59,0.0
3045,41.26,9.82,100.07,82.68,0.0
3046,127.28,0.0,131.72,127.05,0.0
3047,81.4,93.08,66.69,84.58,0.0
3048,65.69,52.61,19.04,59.0,0.0
3049,88.4,0.0,210.7,61.28,138.29
3050,215.98,0.0,322.61,73.85,248.17
3051,128.91,45.35,64.07,100.69,0.0
3052,145.39,2.62,199.55,37.51,0.0
3053,185.67,0.0,766.7,92.91,280.91
3054,65.66,118.52,158.19,68.62,0.0
3055,82.32,84.49,118.58,128.87,0.0
3056,27.88,24.9,19.81,64.09,0.0
3057,62.12,0.0,151.44,60.28,0.0
3058,147.99,87.29,86.29,97.85,0.0
3059,166.59,13.12,90.53,122.48,0.0
3060,47.16,0.0,45.08,85.99,0.0
3061,189.59,0.0,4.77,120.08,0.0
3062,128.37,0.0,3.79,56.49,0.0
3063,50.1,78.33,116.31,95.4,0.0
3064,81.13,0.0,112.39,144.85,0.0
3065,83.16,23.48,20.63,124.02,0.0
3066,138.34,0.0,265.48,61.93,0.0
3067,123.41,0.0,98.17,145.98,0.0
3068,59.18,0.0,10.56,133.12,0.0
3069,148.42,0.0,61.18,48.59,38.05
3070,58.13,84.63,378.12,100.98,0.0
3071,138.72,0.0,316.69,117.4,118.23
3072,54.04,140.64,238.15,66.08,167.69
3073,79.62,134.28,53.34,54.87,0.0
3074,133.1,0.0,96.25,87.61,0.0
3075,138.0,0.0,406.56,49.07,184.48
3076,68.66,42.73,150.62,129.93,0.0
3077,43.86,40.41,32.44,108.24,0.0
3078,159.62,0.0,21.87,41.12,0.0
