personID,streaming,musicStreaming,gaming,gym,otherSubscriptions
2471,41.86,0.0,15.42,0.0,0.0
2472,10.21,0.0,0.0,0.0,0.0
2473,10.08,13.86,0.0,36.01,0.0
2474,27.8,14.1,0.0,0.0,35.18
2475,35.69,12.52,18.39,0.0,0.0
2476,39.31,0.0,0.0,0.0,0.0
2477,38.1,0.0,0.0,0.0,0.0
2478,36.61,0.0,0.0,31.19,0.0
2479,71.62,11.18,20.23,0.0,0.0
2480,38.47,15.38,0.0,0.0,0.0
2481,56.6,12.85,0.0,0.0,0.0
2482,10.55,0.0,0.0,0.0,0.0
2483,14.72,15.7,0.0,0.0,0.0
2484,25.13,11.02,17.52,0.0,0.0
2485,32.3,15.74,0.0,75.27,0.0
2486,40.4,0.0,0.0,0.0,40.04
2487,51.43,0.0,0.0,0.0,33.18
2488,41.43,16.84,0.0,0.0,59.69
2489,23.93,10.75,0.0,0.0,0.0
2490,28.63,13.71,21.22,0.0,43.02
2491,25.49,0.0,0.0,58.46,0.0
2492,25.09,0.0,49.71,0.0,0.0
2493,58.54,0.0,0.0,0.0,0.0
2494,55.27,0.0,0.0,0.0,0.0
2495,12.99,13.29,0.0,86.97,16.03
2496,20.81,0.0,0.0,0.0,42.56
2497,11.12,10.89,0.0,0.0,0.0
2498,37.2,0.0,0.0,0.0,29.2
2499,11.24,0.0,0.0,0.0,0.0
2500,42.34,0.0,0.0,0.0,0.0
2501,22.12,14.79,0.0,0.0,0.0
2502,28.84,0.0,0.0,53.5,0.0
2503,40.04,12.92,0.0,0.0,0.0
2504,41.96,14.27,0.0,0.0,54.43
2505,30.83,11.14,28.92,0.0,0.0
2506,23.81,13.74,20.62,0.0,0.0
2507,28.43,0.0,0.0,42.29,39.08
2508,73.94,0.0,0.0,0.0,0.0
2509,36.07,0.0,0.0,0.0,13.23
2510,20.24,0.0,0.0,0.0,18.43
2511,72.55,0.0,22.34,0.0,0.0
2512,11.76,13.09,0.0,0.0,0.0
2513,45.89,10.96,0.0,0.0,0.0
2514,24.61,0.0,0.0,0.0,0.0
2515,21.09,13.96,0.0,0.0,0.0
2516,21.6,11.16,0.0,0.0,0.0
2517,58.11,12.77,0.0,0.0,0.0
2518,40.66,15.06,0.0,65.78,0.0
2519,34.68,13.89,0.0,0.0,0.0
2520,53.28,16.34,0.0,0.0,55.67
2521,10.72,0.0,0.0,0.0,0.0
2522,41.74,0.0,56.0,0.0,0.0
2523,69.34,0.0,27.47,0.0,0.0
2524,21.48,0.0,0.0,0.0,0.0
2525,25.77,12.94,0.0,0.0,0.0
2526,47.23,0.0,0.0,0.0,0.0
2527,53.99,0.0,17.31,0.0,0.0
2528,11.43,14.46,0.0,0.0,30.51
2529,41.75,0.0,0.0,68.3,0.0
2530,10.56,0.0,0.0,0.0,0.0
2531,21.27,0.0,0.0,0.0,16.14
2532,34.99,0.0,0.0,0.0,8.42
2533,43.26,14.73,0.0,0.0,1.47
2534,31.44,0.0,29.45,0.0,15.47
2535,42.75,0.0,0.0,0.0,0.0
2536,36.62,0.0,0.0,0.0,55.54
2537,31.55,0.0,0.0,55.68,25.55
2538,52.16,0.0,0.0,0.0,2.67
2539,12.17,0.0,0.0,0.0,0.0
2540,50.78,11.1,0.0,0.0,0.0
2541,13.78,12.17,0.0,0.0,0.0
2542,11.76,10.99,0.0,0.0,48.38
2543,11.98,15.74,0.0,0.0,22.66
2544,55.56,11.78,0.0,76.1,0.0
2545,63.5,14.06,0.0,0.0,54.6
2546,52.65,10.24,30.82,0.0,0.0
2547,26.06,0.0,0.0,0.0,0.0
2548,35.41,0.0,24.27,0.0,26.68
2549,21.25,10.1,0.0,80.25,30.24
2550,32.51,0.0,0.0,0.0,0.0
2551,55.45,0.0,16.11,0.0,0.0
2552,39.26,0.0,0.0,90.02,0.0
2553,14.54,0.0,0.0,0.0,0.0
2554,23.55,10.18,0.0,0.0,16.46
2555,46.99,0.0,46.33,0.0,15.78
2556,11.31,16.92,0.0,0.0,48.13
2557,13.86,16.22,0.0,0.0,7.49
2558,57.66,16.31,0.0,60.9,0.0
2559,50.47,11.62,38.43,72.59,0.0
2560,14.87,10.88,0.0,0.0,0.0
2561,57.79,0.0,0.0,0.0,0.0
2562,21.34,16.8,24.8,0.0,0.0
2563,41.05,0.0,39.7,0.0,0.0
2564,43.75,0.0,19.81,0.0,0.0
2565,29.62,0.0,0.0,0.0,17.37
2566,69.61,0.0,57.26,53.99,12.25
2567,35.37,16.33,0.0,75.3,15.49
2568,67.23,15.27,0.0,0.0,15.6
2569,42.12,0.0,0.0,0.0,13.49
2570,37.52,0.0,0.0,67.82,0.0
2571,57.38,11.77,0.0,0.0,0.0
2572,21.27,0.0,0.0,0.0,0.0
2573,36.66,14.03,0.0,0.0,35.92
2574,41.51,0.0,0.0,0.0,0.0
2575,34.68,0.0,0.0,0.0,25.06
2576,27.3,13.26,0.0,0.0,0.0
2577,13.41,0.0,0.0,0.0,43.77
2578,23.06,0.0,0.0,46.15,0.0
2579,42.84,0.0,0.0,0.0,0.0
2580,12.87,10.96,0.0,0.0,0.0
2581,52.48,11.19,0.0,0.0,0.0
2582,26.22,0.0,0.0,0.0,0.0
2583,24.25,0.0,0.0,0.0,0.0
2584,38.7,14.33,0.0,0.0,0.0
2585,49.45,14.41,0.0,0.0,39.92
2586,26.78,0.0,0.0,82.17,10.05
2587,28.92,14.7,0.0,0.0,0.0
2588,35.25,10.33,0.0,0.0,0.0
2589,39.59,12.51,0.0,0.0,0.0
2590,57.49,0.0,0.0,0.0,4.09
2591,11.39,0.0,0.0,63.68,0.0
2592,38.14,14.6,0.0,0.0,0.0
2593,14.33,0.0,0.0,0.0,0.0
2594,47.76,11.05,0.0,0.0,0.0
2595,47.08,15.89,41.71,0.0,0.0
2596,14.49,0.0,0.0,0.0,19.18
2597,30.41,16.63,0.0,72.57,0.0
2598,35.94,15.8,0.0,0.0,0.0
2599,27.35,0.0,42.3,0.0,0.0
2600,28.67,0.0,30.43,0.0,0.0
2601,41.88,13.49,0.0,0.0,0.0
2602,55.26,0.0,0.0,42.04,29.46
2603,25.93,16.84,0.0,0.0,0.0
2604,40.8,0.0,59.37,0.0,56.14
2605,35.02,0.0,0.0,60.27,54.78
2606,32.7,0.0,0.0,0.0,0.0
2607,38.6,0.0,0.0,0.0,0.0
2608,26.13,0.0,0.0,0.0,0.0
2609,22.14,0.0,22.62,0.0,44.3
2610,25.63,0.0,0.0,41.58,0.0
2611,55.46,0.0,0.0,0.0,0.0
2612,32.84,0.0,0.0,0.0,0.0
2613,57.27,13.37,33.58,0.0,0.0
2614,20.62,16.24,0.0,0.0,15.88
2615,41.83,13.31,27.17,68.37,0.0
2616,20.04,0.0,18.33,78.37,0.0
2617,41.43,15.27,0.0,53.33,0.0
2618,58.96,0.0,57.46,0.0,0.0
2619,33.17,11.06,0.0,53.37,0.0
2620,38.8,0.0,19.64,0.0,0.0
2621,12.18,16.36,0.0,0.0,0.0
2622,27.53,0.0,0.0,0.0,44.02
2623,22.76,0.0,0.0,0.0,0.0
2624,12.32,0.0,0.0,75.18,48.03
2625,21.05,0.0,0.0,0.0,7.55
2626,28.45,16.85,0.0,0.0,0.0
2627,31.83,0.0,57.06,73.45,0.0
2628,30.65,11.43,36.58,0.0,41.98
2629,34.57,15.11,0.0,0.0,58.82
2630,58.78,0.0,0.0,0.0,0.0
2631,27.73,16.97,0.0,0.0,0.0
2632,31.43,12.41,0.0,0.0,0.0
2633,55.07,0.0,47.06,0.0,0.0
2634,69.14,16.46,45.64,0.0,0.0
2635,11.5,10.05,0.0,0.0,0.0
2636,21.13,0.0,0.0,0.0,0.0
2637,13.94,11.73,0.0,0.0,0.0
2638,14.53,13.46,0.0,0.0,52.63
2639,12.45,0.0,0.0,0.0,0.0
2640,14.71,0.0,0.0,0.0,9.56
2641,38.39,12.4,0.0,0.0,0.0
2642,53.74,16.92,0.0,90.7,0.0
2643,14.87,0.0,0.0,0.0,0.0
2644,45.05,11.73,0.0,0.0,0.0
2645,53.87,11.2,44.38,0.0,0.0
2646,55.26,13.69,0.0,0.0,0.0
2647,21.79,15.15,0.0,0.0,0.0
2648,22.0,0.0,0.0,49.06,0.0
2649,37.98,0.0,0.0,0.0,0.0
2650,44.96,14.89,0.0,0.0,0.0
2651,56.73,0.0,32.84,0.0,0.0
2652,21.3,0.0,0.0,0.0,0.0
2653,42.22,0.0,0.0,0.0,59.95
2654,22.46,10.91,0.0,0.0,10.67
2655,42.01,0.0,0.0,0.0,2.82
2656,32.16,12.48,0.0,60.31,0.0
2657,38.73,16.02,0.0,0.0,0.0
2658,44.13,0.0,0.0,0.0,0.0
2659,22.26,0.0,0.0,0.0,0.0
2660,14.03,0.0,0.0,0.0,3.39
2661,28.12,0.0,0.0,0.0,0.0
2662,43.75,0.0,0.0,0.0,0.0
2663,34.05,16.89,58.55,42.58,28.5
2664,40.14,0.0,0.0,0.0,57.37
2665,52.5,0.0,0.0,0.0,0.0
2666,22.93,16.95,58.15,39.07,0.0
2667,41.94,16.64,29.84,0.0,0.0
2668,12.59,10.99,37.38,0.0,43.42
2669,13.85,0.0,0.0,0.0,44.26
2670,58.55,0.0,27.33,0.0,0.0
2671,30.95,0.0,0.0,74.85,0.0
2672,33.01,0.0,0.0,95.19,0.0
2673,25.47,15.43,0.0,96.72,0.0
2674,33.41,11.29,43.27,0.0,0.0
2675,40.74,0.0,0.0,0.0,0.0
2676,27.59,14.71,36.2,36.03,17.89
2677,41.16,0.0,16.53,52.56,51.56
2678,38.49,0.0,0.0,0.0,34.32
2679,54.69,0.0,39.26,0.0,0.0
2680,42.17,11.52,0.0,0.0,0.0
2681,54.77,14.6,23.82,94.58,0.0
2682,22.94,0.0,0.0,0.0,0.0
2683,31.0,12.43,0.0,0.0,0.0
2684,58.02,12.41,0.0,0.0,12.72
2685,61.01,16.8,24.78,0.0,32.07
2686,37.56,0.0,0.0,0.0,0.0
2687,28.46,0.0,38.61,0.0,11.42
2688,56.47,15.79,0.0,0.0,0.0
2689,35.38,0.0,0.0,0.0,35.03
2690,64.2,0.0,31.46,61.43,30.56
2691,45.19,0.0,0.0,64.79,0.0
2692,26.74,13.13,0.0,0.0,0.0
2693,28.84,14.15,34.07,0.0,42.33
2694,41.95,0.0,0.0,37.97,0.0
2695,26.81,0.0,0.0,0.0,24.35
2696,25.61,12.51,0.0,0.0,0.0
2697,31.54,0.0,0.0,0.0,0.0
2698,45.74,0.0,0.0,0.0,0.0
2699,22.83,0.0,0.0,0.0,0.0
2700,54.26,0.0,0.0,0.0,0.0
2701,41.92,11.49,0.0,0.0,46.64
2702,33.4,12.69,0.0,0.0,58.42
2703,22.16,13.88,44.07,0.0,0.0
2704,27.47,13.01,0.0,0.0,0.0
2705,35.34,0.0,0.0,0.0,0.0
2706,11.8,0.0,0.0,0.0,0.0
2707,57.54,11.48,28.13,0.0,23.88
2708,46.71,12.92,0.0,0.0,0.0
2709,51.52,16.31,0.0,0.0,20.29
2710,40.76,15.82,0.0,0.0,0.0
2711,34.03,0.0,0.0,0.0,18.73
2712,36.29,13.47,0.0,0.0,12.6
2713,35.26,0.0,0.0,0.0,0.0
2714,21.33,0.0,0.0,48.24,0.0
2715,26.74,16.78,38.32,0.0,0.0
2716,44.4,10.24,0.0,0.0,0.0
2717,35.18,0.0,35.55,0.0,0.0
2718,27.85,0.0,0.0,0.0,48.93
2719,10.91,0.0,0.0,0.0,0.0
2720,37.84,13.39,35.82,77.63,0.0
2721,12.33,0.0,0.0,0.0,0.0
2722,14.4,0.0,0.0,0.0,0.0
2723,54.71,15.96,0.0,0.0,22.34
2724,26.88,13.71,0.0,72.2,25.38
2725,42.74,0.0,0.0,0.0,2.74
2726,44.71,12.01,31.66,94.14,0.0
2727,44.05,0.0,0.0,58.21,0.0
2728,50.37,13.51,0.0,0.0,0.0
2729,47.51,12.66,20.62,0.0,4.49
2730,23.88,11.42,26.89,0.0,0.0
2731,32.01,15.14,0.0,0.0,51.36
2732,58.42,15.97,0.0,0.0,0.0
2733,42.21,15.22,0.0,0.0,0.0
2734,12.62,0.0,0.0,0.0,0.0
2735,29.98,15.68,0.0,0.0,0.0
2736,40.54,11.83,0.0,0.0,0.0
2737,29.45,15.55,0.0,0.0,0.0
2738,41.98,12.86,0.0,0.0,0.0
2739,11.07,0.0,0.0,0.0,35.47
2740,57.08,0.0,20.13,0.0,0.0
2741,74.89,0.0,39.14,0.0,0.0
2742,58.51,0.0,18.95,0.0,0.0
2743,34.09,0.0,0.0,0.0,22.01
2744,52.95,12.53,37.09,57.08,0.0
2745,34.01,0.0,0.0,0.0,29.67
2746,29.07,0.0,0.0,0.0,36.57
2747,11.8,0.0,0.0,0.0,0.0
2748,27.51,0.0,0.0,0.0,0.0
2749,14.73,0.0,0.0,0.0,42.45
2750,30.86,0.0,0.0,0.0,0.0
2751,42.2,0.0,0.0,0.0,0.0
2752,40.43,13.34,20.45,0.0,0.0
2753,61.43,11.09,0.0,0.0,16.77
2754,51.32,14.71,22.0,63.82,40.91
2755,37.54,0.0,0.0,0.0,35.36
2756,60.18,0.0,25.92,0.0,0.0
2757,23.77,0.0,0.0,0.0,0.0
2758,26.57,11.75,0.0,0.0,0.0
2759,32.8,0.0,0.0,0.0,0.0
2760,25.19,0.0,37.57,0.0,9.91
2761,26.17,0.0,17.6,0.0,19.78
2762,43.99,10.71,29.5,0.0,0.0
2763,51.48,0.0,0.0,98.89,0.0
2764,51.07,14.63,0.0,49.18,0.0
2765,45.13,11.95,0.0,0.0,34.52
2766,21.05,12.51,0.0,58.4,0.0
2767,11.59,15.71,0.0,0.0,0.0
2768,56.48,0.0,0.0,44.52,0.0
2769,10.65,0.0,25.13,41.99,0.0
2770,54.43,0.0,0.0,0.0,59.47
2771,20.81,13.73,59.95,58.1,0.0
2772,31.69,0.0,25.83,83.45,0.0
2773,32.73,0.0,0.0,0.0,0.0
2774,35.49,0.0,29.3,0.0,0.0
2775,43.9,0.0,0.0,51.34,0.0
2776,37.18,0.0,0.0,60.1,0.0
2777,65.81,12.47,16.56,0.0,0.0
2778,20.28,14.03,33.97,0.0,0.0
2779,55.05,0.0,0.0,0.0,41.56
2780,60.89,0.0,33.57,0.0,59.47
2781,44.88,0.0,0.0,32.01,0.0
2782,29.73,11.24,0.0,0.0,0.0
2783,27.71,13.8,0.0,0.0,0.0
2784,10.07,11.38,0.0,0.0,0.0
2785,37.6,0.0,0.0,0.0,0.0
2786,43.58,0.0,0.0,0.0,0.0
2787,39.97,13.67,0.0,0.0,0.0
2788,43.66,15.52,0.0,0.0,0.0
2789,36.9,0.0,0.0,76.87,11.08
2790,25.71,0.0,0.0,0.0,0.0
2791,40.52,0.0,26.68,0.0,0.0
2792,29.18,11.31,0.0,0.0,0.0
2793,11.0,14.06,0.0,0.0,3.07
2794,54.83,0.0,0.0,0.0,0.0
2795,34.48,0.0,0.0,0.0,0.0
2796,11.93,0.0,0.0,36.09,0.0
2797,42.51,14.03,0.0,32.46,0.0
2798,25.65,11.56,0.0,0.0,13.36
2799,22.98,13.63,0.0,0.0,0.0
2800,59.86,10.38,0.0,0.0,0.0
2801,14.29,12.7,0.0,0.0,0.0
2802,33.27,11.54,0.0,0.0,0.0
2803,26.88,16.19,0.0,0.0,5.73
2804,12.14,12.26,0.0,0.0,36.75
2805,26.28,11.96,0.0,0.0,50.76
2806,26.76,14.4,0.0,0.0,0.0
2807,11.44,12.52,0.0,0.0,39.89
2808,25.53,15.11,0.0,70.88,0.0
2809,44.52,0.0,0.0,0.0,0.0
2810,22.76,0.0,0.0,36.22,16.24
2811,37.2,13.11,0.0,0.0,43.11
2812,35.37,15.59,0.0,0.0,0.0
2813,40.8,16.81,0.0,59.12,53.83
2814,56.91,15.74,0.0,0.0,0.0
2815,13.73,0.0,0.0,0.0,39.87
2816,27.26,0.0,0.0,78.03,22.97
2817,22.14,10.58,0.0,0.0,0.0
2818,38.89,15.17,0.0,0.0,0.0
2819,56.16,0.0,0.0,0.0,0.0
2820,37.39,0.0,0.0,0.0,47.0
2821,22.43,12.99,0.0,0.0,0.0
2822,74.87,11.7,36.08,80.03,0.0
2823,54.09,0.0,0.0,63.89,44.21
2824,55.0,15.43,0.0,0.0,0.0
2825,44.72,15.19,0.0,53.37,8.68
2826,53.13,13.48,0.0,0.0,0.0
2827,12.49,12.73,0.0,0.0,0.0
2828,31.42,0.0,57.67,0.0,0.0
2829,33.12,11.91,22.02,0.0,0.0
2830,20.22,14.44,0.0,0.0,0.0
2831,31.38,0.0,0.0,0.0,0.0
2832,44.64,13.49,0.0,85.36,0.0
2833,38.85,12.71,33.05,0.0,0.0
2834,68.76,14.95,32.6,0.0,48.3
2835,36.39,0.0,0.0,0.0,8.66
2836,23.22,0.0,0.0,0.0,32.82
2837,20.72,0.0,0.0,0.0,0.0
2838,32.72,10.05,36.65,0.0,36.02
2839,44.55,0.0,0.0,0.0,27.09
2840,54.5,11.96,0.0,78.88,58.91
2841,25.5,15.22,0.0,38.55,0.0
2842,42.86,13.57,0.0,0.0,45.52
2843,41.2,11.45,0.0,0.0,0.89
2844,28.15,0.0,0.0,0.0,0.0
2845,28.73,0.0,0.0,0.0,0.0
2846,43.34,0.0,0.0,0.0,25.54
2847,56.62,0.0,0.0,52.44,53.09
2848,72.52,10.2,0.0,0.0,7.59
2849,25.11,0.0,0.0,41.2,0.0
2850,55.39,11.93,0.0,0.0,0.0
2851,33.49,0.0,0.0,0.0,0.0
2852,42.03,16.83,0.0,45.2,0.0
2853,30.84,0.0,27.72,0.0,0.0
2854,22.45,10.73,0.0,0.0,0.0
2855,40.7,0.0,0.0,39.6,0.0
2856,11.32,13.12,0.0,83.36,0.0
2857,21.84,14.58,23.12,0.0,9.39
2858,41.28,11.05,0.0,0.0,0.0
2859,44.66,12.68,20.41,0.0,0.0
2860,73.36,15.89,0.0,0.0,0.0
2861,41.81,0.0,0.0,0.0,0.0
2862,54.53,0.0,17.5,64.8,20.31
2863,14.63,13.25,0.0,0.0,0.0
2864,38.59,16.44,0.0,54.04,0.0
2865,27.76,0.0,0.0,0.0,28.36
2866,49.44,0.0,0.0,0.0,0.0
2867,14.84,10.32,0.0,0.0,0.0
2868,13.97,11.03,0.0,0.0,0.0
2869,57.3,13.9,34.11,41.15,0.0
2870,28.11,12.82,0.0,0.0,0.0
2871,12.64,0.0,0.0,0.0,0.0
2872,26.41,12.91,0.0,0.0,39.37
2873,22.5,12.8,0.0,0.0,0.0
2874,35.38,0.0,0.0,0.0,0.0
2875,40.2,13.96,0.0,0.0,0.0
2876,20.23,0.0,0.0,0.0,0.0
2877,26.83,0.0,30.96,0.0,0.0
2878,23.12,11.2,0.0,0.0,0.0
2879,25.52,0.0,0.0,0.0,27.72
2880,43.8,11.83,43.15,56.56,0.0
2881,32.49,0.0,0.0,0.0,0.0
2882,12.57,0.0,0.0,0.0,0.0
2883,51.55,14.53,0.0,0.0,6.55
2884,20.43,0.0,15.08,85.19,0.0
2885,61.12,0.0,0.0,0.0,0.0
2886,13.3,0.0,0.0,0.0,5.25
2887,39.19,14.95,28.76,40.9,0.0
2888,42.75,0.0,34.45,0.0,0.0
2889,10.58,0.0,0.0,0.0,0.0
2890,29.0,0.0,0.0,0.0,0.0
2891,58.18,15.35,16.88,0.0,39.87
2892,39.32,15.59,21.08,0.0,0.0
2893,33.0,10.96,0.0,0.0,25.35
2894,14.65,0.0,39.89,36.01,0.0
2895,48.43,13.85,0.0,0.0,0.0
2896,37.65,0.0,0.0,0.0,12.89
2897,10.08,11.95,0.0,54.05,0.0
2898,38.79,14.43,32.42,0.0,1.54
2899,51.79,15.56,0.0,38.9,0.0
2900,59.93,0.0,23.47,0.0,0.0
2901,23.49,0.0,18.07,0.0,0.0
2902,47.66,0.0,0.0,46.77,0.52
2903,36.58,0.0,30.6,0.0,0.0
2904,55.26,13.92,0.0,48.11,0.0
2905,21.18,16.86,20.5,0.0,0.0
2906,55.76,12.8,0.0,0.0,0.0
2907,36.05,12.48,0.0,0.0,0.0
2908,56.2,0.0,19.5,0.0,0.0
2909,56.4,13.46,37.2,0.0,0.0
2910,32.21,16.85,31.67,0.0,52.85
2911,22.26,15.94,19.91,50.57,44.51
2912,28.68,0.0,0.0,0.0,0.0
2913,39.78,0.0,0.0,0.0,0.0
2914,26.36,12.78,0.0,0.0,26.55
2915,25.76,11.37,0.0,0.0,0.0
2916,21.58,0.0,0.0,41.4,24.87
2917,36.42,0.0,0.0,0.0,0.0
2918,27.32,0.0,0.0,0.0,0.0
2919,23.66,0.0,0.0,0.0,0.0
2920,31.83,0.0,57.51,0.0,0.0
2921,22.15,0.0,0.0,0.0,10.14
2922,12.98,0.0,0.0,0.0,0.0
2923,28.57,15.99,0.0,0.0,0.0
2924,59.56,13.05,0.0,0.0,0.28
2925,25.01,14.46,0.0,0.0,0.0
2926,12.35,11.78,0.0,0.0,0.0
2927,10.37,0.0,0.0,0.0,0.0
2928,36.48,13.6,0.0,0.0,55.11
2929,31.68,16.01,0.0,0.0,0.0
2930,56.57,11.54,0.0,0.0,0.0
2931,46.06,13.07,0.0,41.13,1.23
2932,49.75,0.0,0.0,0.0,0.0
2933,38.26,0.0,0.0,0.0,0.0
2934,31.24,0.0,0.0,0.0,0.0
2935,41.36,0.0,0.0,0.0,41.83
2936,43.44,13.13,23.69,0.0,0.0
2937,10.95,10.02,0.0,0.0,0.0
2938,36.89,0.0,0.0,0.0,0.0
2939,26.27,16.35,0.0,0.0,0.0
2940,44.37,13.93,33.13,0.0,0.0
2941,57.75,0.0,0.0,0.0,0.0
2942,10.89,15.63,29.19,0.0,0.0
2943,52.09,0.0,0.0,0.0,0.0
2944,26.56,11.13,30.99,0.0,39.1
2945,33.39,12.18,0.0,0.0,0.0
2946,58.86,0.0,25.67,0.0,0.0
2947,14.17,15.49,0.0,97.02,0.0
2948,20.18,15.69,0.0,0.0,33.02
2949,52.4,11.56,0.0,0.0,0.0
2950,25.96,15.77,0.0,0.0,0.0
2951,29.99,0.0,0.0,0.0,0.0
2952,23.88,0.0,0.0,35.97,0.0
2953,12.84,0.0,23.71,0.0,0.0
2954,44.2,0.0,37.03,0.0,11.62
2955,13.4,12.21,0.0,0.0,0.0
2956,41.85,15.6,0.0,96.79,0.0
2957,30.05,10.12,0.0,0.0,0.0
2958,42.36,11.63,0.0,0.0,26.9
2959,28.07,10.6,0.0,0.0,0.0
2960,10.23,0.0,0.0,0.0,0.0
2961,37.86,14.45,0.0,0.0,0.0
2962,72.95,16.02,31.73,58.82,0.0
2963,38.86,16.9,0.0,88.32,0.0
2964,41.61,0.0,0.0,0.0,0.0
2965,33.67,0.0,0.0,0.0,0.0
2966,28.59,0.0,0.0,0.0,40.08
2967,21.45,12.1,0.0,0.0,0.0
2968,13.86,12.99,0.0,0.0,46.76
2969,10.22,11.75,0.0,0.0,0.0
2970,73.35,15.85,0.0,0.0,0.0
2971,59.14,0.0,0.0,0.0,0.0
2972,53.86,0.0,18.03,0.0,0.0
2973,40.34,0.0,0.0,0.0,0.0
2974,27.45,14.38,0.0,0.0,0.0
2975,47.99,0.0,22.93,0.0,0.0
2976,29.52,15.54,0.0,0.0,38.54
2977,41.51,0.0,0.0,0.0,0.0
2978,43.33,0.0,0.0,0.0,33.28
2979,41.33,0.0,0.0,0.0,28.43
2980,13.86,14.28,0.0,0.0,0.0
2981,28.76,14.9,32.63,0.0,44.57
2982,42.92,11.94,0.0,0.0,0.0
2983,20.57,0.0,0.0,0.0,0.0
2984,27.22,0.0,0.0,0.0,0.0
2985,29.0,12.75,0.0,94.48,0.0
2986,21.24,11.62,0.0,0.0,0.0
2987,23.62,16.86,0.0,0.0,8.78
2988,42.86,13.82,0.0,0.0,30.81
2989,41.36,14.97,39.22,0.0,0.0
2990,34.32,0.0,0.0,0.0,5.01
2991,62.41,0.0,22.34,0.0,0.0
2992,14.96,16.86,0.0,0.0,0.0
2993,11.37,0.0,0.0,0.0,0.0
2994,30.4,13.52,0.0,93.18,23.24
2995,49.04,13.59,0.0,0.0,0.0
2996,24.4,11.7,0.0,59.87,0.0
2997,62.31,0.0,0.0,0.0,0.0
2998,40.3,0.0,24.46,60.49,0.0
2999,41.9,0.0,15.25,0.0,0.0
3000,43.78,16.38,0.0,0.0,0.0
3001,11.39,15.49,0.0,0.0,30.9
3002,41.77,0.0,0.0,0.0,0.0
3003,56.16,10.48,21.78,0.0,0.0
3004,29.5,0.0,38.45,70.71,0.0
3005,42.55,14.34,0.0,0.0,0.0
3006,14.59,0.0,0.0,0.0,0.0
3007,13.71,12.56,0.0,0.0,0.0
3008,54.5,0.0,30.36,49.86,11.16
3009,34.3,12.59,0.0,0.0,0.0
3010,50.64,0.0,25.83,77.93,15.19
3011,23.48,0.0,0.0,42.79,0.0
3012,56.72,0.0,31.19,71.35,37.74
3013,48.75,12.72,0.0,75.88,0.0
3014,20.18,10.53,0.0,0.0,29.94
3015,10.34,16.45,0.0,0.0,0.0
3016,29.04,14.29,0.0,0.0,0.0
3017,10.97,14.45,0.0,0.0,0.0
3018,50.78,0.0,23.74,0.0,0.0
3019,44.59,0.0,32.08,0.0,0.0
3020,21.09,10.72,0.0,0.0,24.34
3021,52.05,0.0,26.06,0.0,0.0
3022,46.61,0.0,0.0,0.0,44.53
3023,29.52,12.15,0.0,0.0,0.0
3024,34.34,0.0,0.0,0.0,0.0
3025,42.86,0.0,21.39,42.58,59.06
3026,36.88,14.08,0.0,0.0,0.0
3027,40.9,13.1,0.0,0.0,22.69
3028,24.65,0.0,0.0,0.0,0.0
3029,56.74,10.52,0.0,0.0,26.24
3030,11.79,0.0,0.0,90.01,0.0
3031,33.03,15.11,24.57,0.0,0.0
3032,23.18,0.0,0.0,0.0,0.0
3033,44.38,13.11,0.0,48.84,36.68
3034,71.9,14.55,50.12,91.7,0.0
3035,41.5,16.58,0.0,0.0,0.0
3036,20.24,0.0,0.0,0.0,0.0
3037,24.64,0.0,29.35,75.47,0.0
3038,11.78,12.41,0.0,0.0,32.48
3039,64.03,0.0,35.79,37.6,0.0
3040,37.36,16.95,0.0,0.0,0.0
3041,54.17,0.0,0.0,0.0,22.41
3042,37.01,0.0,0.0,0.0,0.0
3043,66.02,0.0,38.94,0.0,38.1
3044,41.94,0.0,28.99,30.33,0.0
3045,14.06,10.82,0.0,0.0,0.0
3046,10.71,14.27,0.0,0.0,0.0
3047,30.98,12.69,0.0,0.0,0.0
3048,49.03,10.6,0.0,0.0,0.0
3049,42.02,11.22,0.0,0.0,0.0
3050,29.81,10.27,43.87,0.0,32.45
3051,28.3,15.04,0.0,85.93,32.8
3052,56.11,0.0,0.0,0.0,0.0
3053,47.78,0.0,30.57,0.0,0.0
3054,38.02,0.0,24.45,0.0,0.0
3055,13.2,0.0,0.0,30.59,0.0
3056,12.71,15.72,0.0,0.0,0.0
3057,42.17,0.0,35.81,0.0,0.0
3058,39.22,0.0,33.34,69.97,52.47
3059,47.26,13.15,29.72,63.77,0.0
3060,11.48,12.0,0.0,0.0,59.77
3061,27.6,0.0,0.0,0.0,29.81
3062,59.37,10.33,31.18,0.0,0.0
3063,37.14,0.0,0.0,0.0,20.9
3064,58.39,0.0,0.0,77.1,0.0
3065,41.61,10.4,20.39,0.0,0.0
3066,25.15,13.57,0.0,0.0,0.0
3067,42.35,14.31,17.97,73.42,0.0
3068,36.02,16.75,0.0,0.0,0.0
3069,33.46,0.0,36.8,71.17,0.0
3070,42.78,15.0,0.0,0.0,0.0
3071,52.34,0.0,0.0,72.49,0.0
3072,12.13,0.0,0.0,59.39,0.0
3073,25.94,0.0,56.02,0.0,0.0
3074,53.04,0.0,0.0,0.0,0.0
3075,12.76,0.0,0.0,0.0,0.0
3076,42.91,0.0,0.0,0.0,39.59
3077,23.65,10.01,0.0,0.0,25.1
