personID,clothing,personalCare,householdSupplies,childcare,petExpenses
2453,33.07,117.02,159.02,0.0,0.0
2454,43.24,258.7,194.0,1137.55,0.0
2455,234.87,63.06,87.99,0.0,0.0
2456,68.04,132.41,141.81,0.0,0.0
2457,74.37,120.1,90.49,0.0,0.0
2458,67.74,104.27,146.86,765.99,0.0
2459,321.73,189.37,78.81,0.0,138.11
2460,72.19,132.02,111.97,1066.65,69.07
2461,125.62,101.02,136.3,0.0,0.0
2462,88.66,70.3,134.86,0.0,0.0
2463,121.18,166.95,166.48,892.05,0.0
2464,100.51,133.86,120.18,748.42,119.23
2465,291.51,67.71,137.47,0.0,0.0
2466,148.11,72.56,109.1,0.0,145.82
2467,289.45,329.62,114.36,1564.93,0.0
2468,112.57,59.66,89.5,0.0,0.0
2469,54.13,117.4,175.03,862.65,59.96
2470,181.55,276.99,205.18,988.59,80.25
2471,137.87,126.99,158.12,0.0,101.42
2472,92.31,93.29,60.7,0.0,0.0
2473,80.07,86.51,128.17,0.0,105.04
2474,61.71,244.4,143.76,1223.05,0.0
2475,277.92,209.03,151.1,1035.83,0.0
2476,87.42,111.22,73.68,1186.99,0.0
2477,225.1,81.85,84.69,0.0,0.0
2478,336.12,93.47,92.68,0.0,0.0
2479,41.82,60.37,77.03,0.0,0.0
2480,113.49,85.16,143.22,0.0,102.65
2481,40.98,140.84,79.01,1087.62,0.0
2482,30.13,67.72,97.91,0.0,0.0
2483,119.54,304.05,162.37,1147.38,0.0
2484,76.85,44.59,99.44,0.0,0.0
2485,152.92,148.62,73.06,0.0,0.0
2486,128.83,82.83,63.69,0.0,0.0
2487,64.61,129.9,176.36,1337.79,99.57
2488,179.94,331.79,99.82,0.0,0.0
2489,103.97,108.69,128.3,0.0,0.0
2490,134.25,158.69,155.81,0.0,102.11
2491,148.94,186.93,185.71,0.0,141.38
2492,53.93,97.11,75.94,908.82,0.0
2493,72.16,67.31,76.67,0.0,0.0
2494,44.05,213.26,100.35,0.0,90.56
2495,341.93,344.88,78.88,928.81,0.0
2496,102.1,162.33,161.9,0.0,55.91
2497,45.51,40.0,62.45,0.0,0.0
2498,64.95,75.03,77.12,0.0,102.25
2499,141.69,140.34,104.33,0.0,0.0
2500,102.54,52.34,59.31,0.0,135.37
2501,101.86,98.57,144.62,0.0,143.23
2502,184.72,61.27,122.88,0.0,0.0
2503,104.17,67.33,123.94,0.0,101.37
2504,131.43,123.7,103.34,0.0,0.0
2505,43.07,302.57,212.91,1161.84,0.0
2506,73.71,128.16,167.98,1221.65,0.0
2507,141.73,137.63,180.43,0.0,0.0
2508,30.02,37.71,134.91,0.0,112.19
2509,42.84,248.76,188.54,0.0,102.26
2510,120.37,60.09,102.26,0.0,0.0
2511,103.39,52.27,49.51,0.0,0.0
2512,90.09,38.21,117.68,0.0,0.0
2513,40.01,40.21,94.34,0.0,0.0
2514,321.91,129.93,65.59,0.0,0.0
2515,60.41,70.72,137.71,0.0,0.0
2516,73.11,78.45,101.92,1505.55,0.0
2517,38.9,126.18,110.11,1345.45,0.0
2518,277.47,245.44,167.42,0.0,175.13
2519,151.53,107.28,88.74,0.0,0.0
2520,88.67,47.3,73.86,0.0,74.72
2521,57.25,72.6,82.54,0.0,51.09
2522,107.56,39.45,72.26,0.0,0.0
2523,121.35,105.59,119.08,0.0,0.0
2524,99.45,113.14,167.92,0.0,0.0
2525,135.16,81.49,163.54,0.0,123.7
2526,188.96,171.21,65.08,734.02,59.25
2527,149.3,78.34,69.51,0.0,0.0
2528,102.57,62.19,92.72,0.0,0.0
2529,287.88,66.0,142.92,0.0,0.0
2530,123.04,65.04,130.95,0.0,0.0
2531,91.17,263.41,117.64,1158.03,0.0
2532,148.42,64.97,80.73,0.0,0.0
2533,94.39,245.62,84.34,0.0,0.0
2534,141.91,66.0,117.86,0.0,0.0
2535,118.23,70.84,121.82,0.0,50.99
2536,65.62,152.78,105.75,0.0,0.0
2537,169.15,138.94,148.4,0.0,115.47
2538,255.02,89.06,97.26,0.0,0.0
2539,82.04,70.48,108.2,1225.82,0.0
2540,84.68,41.53,88.12,0.0,0.0
2541,52.03,48.4,105.05,0.0,0.0
2542,55.91,138.32,135.48,0.0,0.0
2543,51.5,161.34,176.23,1123.17,0.0
2544,98.86,94.68,109.37,0.0,0.0
2545,73.64,56.33,70.65,0.0,110.81
2546,60.09,97.11,82.25,1630.66,98.87
2547,49.91,54.88,66.91,0.0,0.0
2548,49.12,37.36,81.07,0.0,0.0
2549,61.48,159.52,207.23,1519.33,0.0
2550,340.79,268.92,172.36,0.0,0.0
2551,40.55,42.83,88.49,0.0,87.39
2552,381.96,259.01,94.62,1160.36,0.0
2553,274.96,92.86,138.15,0.0,123.44
2554,118.01,64.17,103.61,0.0,0.0
2555,106.73,182.86,162.51,0.0,0.0
2556,30.14,141.76,190.12,0.0,0.0
2557,69.14,124.8,121.68,0.0,53.47
2558,262.58,80.0,126.13,0.0,0.0
2559,126.46,133.69,138.16,0.0,0.0
2560,81.5,258.97,144.87,0.0,0.0
2561,203.02,85.21,141.9,0.0,71.86
2562,88.15,120.87,102.65,0.0,0.0
2563,128.71,343.35,179.33,0.0,0.0
2564,101.24,165.31,141.52,1479.87,0.0
2565,91.73,212.52,183.95,0.0,0.0
2566,101.77,143.61,154.43,1835.8,90.47
2567,229.08,100.8,153.59,0.0,0.0
2568,329.94,361.17,164.29,0.0,0.0
2569,137.52,91.04,155.31,0.0,85.85
2570,243.44,119.3,117.86,0.0,0.0
2571,47.48,271.08,180.7,853.29,0.0
2572,66.15,44.97,119.57,0.0,54.44
2573,41.34,257.35,84.65,1635.51,0.0
2574,67.42,130.18,124.98,1131.39,0.0
2575,47.57,164.95,214.53,873.5,0.0
2576,82.61,72.93,79.98,0.0,148.73
2577,76.01,41.53,82.38,0.0,58.22
2578,284.35,239.38,236.44,1684.65,77.1
2579,44.14,146.51,119.68,0.0,0.0
2580,57.29,72.29,148.34,0.0,145.81
2581,62.88,114.04,104.64,0.0,0.0
2582,93.17,113.75,160.65,0.0,85.34
2583,64.18,137.45,123.11,0.0,0.0
2584,64.76,192.42,235.49,740.94,120.18
2585,158.41,73.76,58.63,0.0,0.0
2586,112.27,108.2,86.32,0.0,0.0
2587,47.14,61.13,105.43,0.0,0.0
2588,35.02,37.75,58.87,0.0,0.0
2589,66.63,238.26,198.64,760.17,0.0
2590,237.2,154.19,160.41,0.0,0.0
2591,157.2,240.43,182.03,0.0,0.0
2592,67.58,225.69,172.92,1063.11,0.0
2593,198.12,341.56,105.1,0.0,67.54
2594,164.23,169.32,145.77,1686.82,53.04
2595,46.13,72.15,104.69,0.0,0.0
2596,64.75,71.08,140.46,0.0,145.11
2597,83.04,158.37,103.18,1063.59,0.0
2598,95.38,349.9,186.33,0.0,75.43
2599,41.73,97.59,64.65,798.45,0.0
2600,55.76,66.83,77.81,0.0,52.28
2601,60.89,101.79,123.12,1126.38,0.0
2602,116.9,49.14,102.84,0.0,0.0
2603,93.02,112.55,121.25,0.0,131.11
2604,50.09,84.77,108.15,0.0,0.0
2605,128.44,95.66,123.75,0.0,0.0
2606,116.5,47.05,74.93,0.0,0.0
2607,171.52,108.45,106.03,0.0,138.31
2608,50.95,68.78,73.7,1842.91,0.0
2609,48.75,180.37,123.06,883.68,89.81
2610,257.13,174.45,129.84,0.0,0.0
2611,70.82,177.57,136.39,0.0,76.27
2612,77.37,74.98,60.03,1350.5,0.0
2613,135.3,266.53,193.06,0.0,0.0
2614,96.47,177.05,140.37,818.86,0.0
2615,117.19,233.72,128.19,1817.22,0.0
2616,143.08,129.36,123.05,0.0,83.66
2617,177.29,119.74,62.68,0.0,0.0
2618,212.16,316.53,180.42,807.62,0.0
2619,134.29,41.13,106.32,0.0,78.31
2620,115.31,265.16,106.8,1231.01,0.0
2621,109.24,101.56,66.95,1686.51,0.0
2622,173.14,120.92,127.39,0.0,0.0
2623,122.32,213.02,197.2,0.0,74.97
2624,89.88,93.02,68.82,0.0,53.71
2625,86.86,210.04,178.76,1691.93,0.0
2626,99.14,52.68,128.35,0.0,59.23
2627,193.32,137.86,109.22,0.0,0.0
2628,283.65,85.32,85.12,0.0,0.0
2629,70.89,80.17,82.34,0.0,0.0
2630,150.71,328.42,89.74,1076.72,75.8
2631,46.15,66.4,86.73,0.0,57.52
2632,216.19,91.54,126.67,0.0,0.0
2633,65.38,125.0,125.67,0.0,142.91
2634,306.89,125.97,60.93,0.0,171.75
2635,79.33,38.13,97.92,0.0,148.05
2636,31.94,38.58,118.31,0.0,0.0
2637,126.58,46.01,120.37,0.0,0.0
2638,142.76,65.45,129.73,0.0,0.0
2639,133.55,66.72,136.65,0.0,141.79
2640,79.74,97.13,56.88,0.0,69.06
2641,66.29,65.17,102.74,855.89,0.0
2642,104.37,48.79,80.2,0.0,0.0
2643,138.12,111.66,107.0,0.0,0.0
2644,160.98,216.51,186.15,0.0,53.01
2645,91.38,134.43,60.28,0.0,0.0
2646,126.33,128.96,149.98,1307.76,0.0
2647,70.48,103.56,116.01,0.0,0.0
2648,60.63,82.49,167.83,0.0,69.97
2649,97.39,235.3,126.66,824.89,0.0
2650,33.22,82.96,110.86,1131.83,0.0
2651,80.62,58.92,138.94,0.0,144.12
2652,54.9,67.35,63.89,0.0,0.0
2653,79.6,136.06,120.47,0.0,0.0
2654,41.9,114.28,125.92,0.0,0.0
2655,97.1,104.54,125.33,0.0,0.0
2656,122.49,67.78,121.22,0.0,56.84
2657,277.79,173.22,71.18,0.0,127.86
2658,141.87,257.66,174.73,1109.42,0.0
2659,262.96,102.05,74.14,0.0,161.06
2660,117.42,104.19,104.5,0.0,134.24
2661,42.23,177.73,203.37,814.43,142.38
2662,68.25,106.13,84.43,0.0,0.0
2663,97.91,108.24,154.03,1286.36,0.0
2664,99.09,207.66,164.52,0.0,80.88
2665,62.45,345.9,196.42,0.0,0.0
2666,146.65,119.4,157.59,0.0,0.0
2667,88.27,101.8,146.4,0.0,133.56
2668,149.81,198.99,133.67,0.0,0.0
2669,194.02,122.49,79.13,0.0,0.0
2670,171.19,172.2,83.15,0.0,0.0
2671,65.91,127.87,72.14,0.0,77.75
2672,123.38,66.39,94.72,0.0,0.0
2673,94.4,51.18,131.41,0.0,98.08
2674,34.99,34.26,68.85,0.0,0.0
2675,173.36,120.1,157.15,0.0,92.91
2676,166.12,57.98,62.82,0.0,0.0
2677,160.2,166.29,177.86,1789.11,0.0
2678,52.26,67.03,114.92,0.0,146.4
2679,192.38,56.71,73.5,0.0,0.0
2680,49.07,48.82,142.03,0.0,96.7
2681,313.53,197.88,120.78,1748.89,0.0
2682,49.19,219.92,98.13,1078.41,0.0
2683,71.5,140.16,132.74,0.0,0.0
2684,268.61,341.2,95.67,0.0,0.0
2685,348.82,405.95,222.5,0.0,0.0
2686,52.9,46.42,136.64,0.0,0.0
2687,92.47,48.09,54.82,0.0,97.1
2688,44.22,80.64,109.83,0.0,0.0
2689,77.68,129.71,72.19,1793.13,88.44
2690,139.31,32.44,83.58,0.0,0.0
2691,141.27,56.68,115.96,0.0,0.0
2692,87.66,255.24,124.87,0.0,0.0
2693,45.11,125.28,160.37,0.0,0.0
2694,204.53,369.47,105.72,0.0,144.58
2695,36.23,34.91,65.31,0.0,0.0
2696,96.53,190.21,166.06,971.78,54.05
2697,68.11,93.39,158.49,0.0,71.54
2698,309.31,87.39,48.95,0.0,0.0
2699,54.27,350.33,209.52,0.0,0.0
2700,138.99,284.57,148.29,0.0,0.0
2701,250.7,79.64,54.64,0.0,0.0
2702,87.48,58.09,111.5,0.0,83.47
2703,86.14,110.86,103.05,0.0,59.61
2704,126.79,35.6,88.4,0.0,0.0
2705,101.86,120.23,65.88,0.0,0.0
2706,63.0,88.98,132.49,0.0,0.0
2707,34.88,190.13,97.41,1445.66,0.0
2708,126.84,225.84,157.6,1208.18,0.0
2709,84.76,119.89,149.05,0.0,0.0
2710,153.86,46.67,119.49,0.0,123.38
2711,74.87,41.83,68.14,0.0,101.79
2712,252.92,91.54,126.78,0.0,0.0
2713,148.65,103.96,154.69,0.0,0.0
2714,83.92,80.26,138.86,0.0,0.0
2715,72.62,99.37,167.45,0.0,102.4
2716,41.68,199.27,73.87,0.0,0.0
2717,53.25,276.13,82.63,0.0,0.0
2718,37.17,69.89,126.23,0.0,65.53
2719,39.87,137.0,119.43,1219.9,0.0
2720,153.1,126.86,105.2,0.0,0.0
2721,113.46,65.54,118.62,0.0,0.0
2722,134.42,65.35,157.29,0.0,0.0
2723,108.73,142.62,94.46,0.0,0.0
2724,110.32,71.79,75.73,0.0,0.0
2725,67.76,186.88,160.14,1113.45,141.75
2726,318.05,332.03,194.3,815.82,0.0
2727,184.46,51.77,122.3,0.0,94.95
2728,66.78,34.49,60.27,0.0,138.76
2729,51.97,145.11,161.17,880.96,0.0
2730,44.25,264.23,135.18,0.0,0.0
2731,84.76,255.5,177.47,0.0,54.47
2732,179.21,110.51,101.05,0.0,105.68
2733,49.68,160.89,73.94,1040.09,55.52
2734,87.93,132.63,167.58,0.0,0.0
2735,142.15,72.7,75.69,0.0,0.0
2736,95.93,44.01,112.64,0.0,105.23
2737,93.17,56.95,69.28,0.0,0.0
2738,42.85,127.84,68.75,1665.49,0.0
2739,42.28,77.16,166.75,0.0,0.0
2740,147.72,46.14,48.62,0.0,53.37
2741,106.11,111.71,125.18,0.0,103.91
2742,97.71,195.68,158.71,0.0,0.0
2743,234.48,162.11,119.36,987.98,0.0
2744,82.85,135.12,162.37,1743.19,0.0
2745,54.21,231.35,107.3,1009.65,0.0
2746,159.69,60.71,50.29,0.0,0.0
2747,139.7,246.73,132.47,1458.72,0.0
2748,49.27,55.46,89.66,0.0,0.0
2749,72.12,132.39,182.43,1082.8,0.0
2750,258.52,138.5,62.81,0.0,134.19
2751,41.55,103.95,70.86,822.25,0.0
2752,46.12,105.62,93.63,0.0,84.87
2753,40.35,281.79,185.87,0.0,0.0
2754,180.98,155.74,108.5,0.0,87.83
2755,89.6,116.73,144.14,0.0,0.0
2756,89.13,213.8,164.05,770.55,0.0
2757,99.93,59.98,89.18,0.0,0.0
2758,295.96,279.65,170.85,0.0,0.0
2759,58.08,106.06,130.6,0.0,87.48
2760,274.2,142.62,103.06,0.0,0.0
2761,178.92,114.98,68.5,851.75,191.79
2762,45.83,210.87,110.88,0.0,136.58
2763,132.81,105.06,62.58,0.0,0.0
2764,242.45,115.36,110.13,1479.3,0.0
2765,147.02,32.26,53.26,0.0,54.27
2766,120.02,42.25,121.96,0.0,97.8
2767,305.26,318.66,136.97,1487.16,0.0
2768,132.31,191.36,159.8,0.0,0.0
2769,257.34,159.23,103.03,779.02,0.0
2770,123.51,69.16,154.81,0.0,88.45
2771,173.35,68.69,95.19,0.0,126.88
2772,138.07,260.78,179.68,1512.98,0.0
2773,48.32,112.15,129.95,0.0,132.81
2774,127.75,65.41,134.53,0.0,0.0
2775,144.96,275.34,162.66,1239.49,0.0
2776,184.67,126.52,167.85,0.0,124.4
2777,86.47,55.5,57.71,0.0,0.0
2778,129.37,110.01,112.91,0.0,0.0
2779,130.52,208.27,124.7,0.0,0.0
2780,113.1,46.78,82.51,0.0,0.0
2781,109.65,37.85,120.41,0.0,0.0
2782,106.73,206.8,73.06,1775.21,0.0
2783,85.1,91.67,99.12,0.0,0.0
2784,226.82,74.46,87.41,0.0,0.0
2785,96.91,42.86,96.61,0.0,0.0
2786,265.68,108.9,100.21,1793.25,0.0
2787,32.28,69.41,88.9,0.0,130.97
2788,171.29,115.92,117.64,0.0,88.41
2789,184.84,135.77,157.66,0.0,0.0
2790,168.0,105.26,92.65,0.0,0.0
2791,139.22,119.83,77.52,1294.54,0.0
2792,81.27,121.18,112.0,0.0,0.0
2793,71.44,230.69,214.89,1919.86,54.49
2794,156.09,250.36,91.8,0.0,128.58
2795,54.05,137.6,151.07,0.0,0.0
2796,151.04,69.08,116.43,0.0,113.38
2797,259.46,202.86,152.49,0.0,0.0
2798,139.06,86.95,106.12,0.0,0.0
2799,180.23,138.75,102.98,0.0,124.72
2800,186.4,52.32,117.68,0.0,0.0
2801,143.86,317.3,140.32,1468.63,0.0
2802,81.33,102.1,129.25,0.0,0.0
2803,57.6,142.13,68.74,964.52,103.21
2804,65.97,32.2,138.28,0.0,0.0
2805,115.71,186.32,152.26,1671.83,131.23
2806,52.56,95.43,158.36,0.0,64.16
2807,140.26,135.87,126.59,0.0,191.41
2808,245.92,113.03,130.04,0.0,0.0
2809,298.98,164.39,89.11,1144.39,133.56
2810,126.1,96.58,73.09,0.0,0.0
2811,81.41,138.43,80.32,0.0,88.01
2812,365.89,126.23,115.93,0.0,0.0
2813,166.54,130.04,60.0,0.0,92.67
2814,133.18,117.64,176.38,0.0,119.48
2815,165.93,193.32,118.25,1316.12,0.0
2816,89.55,59.31,94.52,0.0,0.0
2817,97.58,320.99,103.01,794.17,0.0
2818,98.21,98.74,152.19,0.0,0.0
2819,40.98,46.54,111.33,0.0,66.68
2820,135.14,74.53,65.93,0.0,120.53
2821,146.35,105.44,87.73,0.0,0.0
2822,198.29,354.78,79.16,1429.46,0.0
2823,133.46,100.41,124.89,0.0,0.0
2824,111.28,137.25,69.87,1065.95,0.0
2825,117.34,73.66,110.27,0.0,135.19
2826,367.13,161.28,135.26,0.0,0.0
2827,155.33,71.43,98.57,0.0,0.0
2828,183.96,220.89,124.16,810.16,0.0
2829,217.02,312.13,86.03,785.54,0.0
2830,105.15,89.85,113.76,0.0,0.0
2831,97.81,126.4,64.05,0.0,110.66
2832,314.8,347.93,74.0,1128.23,0.0
2833,87.43,282.76,215.99,1694.87,0.0
2834,206.11,150.59,183.02,1248.34,0.0
2835,77.9,194.82,72.32,980.25,0.0
2836,43.04,89.67,128.07,0.0,0.0
2837,44.47,81.77,81.96,0.0,0.0
2838,50.11,61.45,92.58,0.0,0.0
2839,268.19,145.55,113.12,0.0,111.82
2840,223.38,270.94,128.46,0.0,184.66
2841,82.13,86.69,127.76,0.0,0.0
2842,143.22,128.44,78.8,0.0,146.09
2843,74.35,132.67,140.14,0.0,0.0
2844,33.85,32.66,69.28,0.0,146.83
2845,66.22,74.85,156.21,1102.78,0.0
2846,147.59,235.75,82.91,0.0,0.0
2847,120.96,127.13,64.33,0.0,0.0
2848,154.92,64.18,56.45,0.0,0.0
2849,148.04,120.09,130.53,1122.91,107.0
2850,72.1,167.6,77.42,1001.36,0.0
2851,286.89,108.13,77.37,0.0,68.77
2852,380.43,251.2,105.81,1087.71,0.0
2853,69.74,73.24,130.01,0.0,76.23
2854,137.25,166.15,161.45,1794.04,0.0
2855,236.54,234.3,176.52,0.0,184.07
2856,146.51,66.19,71.88,1880.24,0.0
2857,67.35,273.33,95.91,975.41,0.0
2858,135.25,139.84,94.15,0.0,0.0
2859,76.93,41.72,77.17,0.0,0.0
2860,87.26,134.51,135.56,0.0,64.68
2861,165.59,161.83,113.94,0.0,113.16
2862,179.27,121.07,115.92,0.0,0.0
2863,91.65,63.57,75.72,0.0,0.0
2864,366.93,324.55,178.77,0.0,0.0
2865,191.06,64.98,92.4,0.0,59.38
2866,125.37,167.62,139.55,827.73,129.56
2867,94.3,285.39,106.55,0.0,0.0
2868,33.64,83.97,88.37,0.0,0.0
2869,84.28,38.65,99.15,0.0,0.0
2870,82.15,147.44,71.87,0.0,114.95
2871,73.11,44.12,138.24,0.0,0.0
2872,183.25,101.3,116.92,0.0,0.0
2873,70.06,306.55,181.85,0.0,0.0
2874,45.39,128.56,75.98,0.0,0.0
2875,120.88,130.23,60.71,0.0,0.0
2876,50.68,139.79,210.56,0.0,0.0
2877,59.31,150.33,94.67,879.18,0.0
2878,65.8,87.66,74.08,1733.33,0.0
2879,108.13,107.97,154.92,0.0,0.0
2880,121.36,141.34,186.7,958.57,0.0
2881,162.23,224.18,166.29,1599.06,0.0
2882,157.48,117.45,134.43,0.0,123.01
2883,71.52,76.63,58.47,0.0,129.87
2884,388.14,81.96,113.6,0.0,95.0
2885,62.32,116.2,81.57,0.0,0.0
2886,96.63,62.08,69.76,0.0,120.3
2887,267.75,93.56,104.68,0.0,129.97
2888,83.13,215.97,117.99,0.0,0.0
2889,76.24,88.76,115.36,869.17,0.0
2890,101.69,57.48,117.93,0.0,0.0
2891,363.58,185.22,156.71,0.0,0.0
2892,63.48,64.97,91.36,0.0,93.32
2893,349.78,153.12,122.66,0.0,0.0
2894,133.85,138.02,127.28,1722.94,0.0
2895,183.56,61.91,48.24,0.0,0.0
2896,66.58,112.16,148.55,0.0,0.0
2897,198.39,63.74,118.64,0.0,0.0
2898,176.3,224.86,210.18,799.68,74.11
2899,194.09,126.0,97.71,0.0,0.0
2900,57.43,121.7,147.85,0.0,0.0
2901,57.06,98.65,157.14,1217.37,0.0
2902,107.33,66.85,69.08,0.0,0.0
2903,61.91,211.61,188.19,0.0,0.0
2904,147.79,248.08,94.07,0.0,0.0
2905,186.04,272.21,170.3,748.13,0.0
2906,55.81,49.72,93.47,0.0,0.0
2907,47.44,95.6,123.27,0.0,0.0
2908,53.93,132.67,130.03,1186.08,68.06
2909,81.64,337.83,90.73,0.0,0.0
2910,49.79,186.34,208.41,991.22,131.78
2911,141.41,141.13,153.81,0.0,145.36
2912,378.04,423.51,173.85,0.0,0.0
2913,51.07,187.97,126.75,1762.72,141.89
2914,49.7,101.9,93.26,0.0,102.81
2915,59.41,168.67,107.97,0.0,0.0
2916,379.07,71.97,123.13,0.0,0.0
2917,87.61,231.56,146.41,0.0,0.0
2918,42.85,95.66,131.99,0.0,0.0
2919,130.77,84.51,89.05,0.0,93.46
2920,46.2,84.71,155.83,0.0,0.0
2921,89.61,163.14,212.85,0.0,117.77
2922,109.94,255.55,185.76,1169.37,149.43
2923,113.01,81.48,151.68,0.0,0.0
2924,60.03,108.61,93.98,870.13,61.81
2925,61.86,82.15,164.89,1205.43,0.0
2926,66.96,73.49,81.45,0.0,0.0
2927,84.92,120.7,81.59,0.0,0.0
2928,127.44,41.99,136.37,0.0,0.0
2929,206.39,76.96,75.38,0.0,80.95
2930,171.18,48.46,82.93,0.0,132.43
2931,292.92,202.3,173.22,0.0,160.88
2932,68.61,83.51,152.04,0.0,0.0
2933,68.9,105.79,65.35,0.0,62.6
2934,72.51,141.08,118.06,1143.38,0.0
2935,58.64,258.24,106.73,0.0,0.0
2936,44.16,116.36,178.97,0.0,0.0
2937,80.16,130.81,89.18,0.0,0.0
2938,78.64,66.82,82.61,855.41,0.0
2939,46.6,44.52,76.23,0.0,54.88
2940,342.4,80.62,132.08,0.0,169.06
2941,93.29,60.61,66.29,0.0,0.0
2942,56.73,89.78,76.67,0.0,0.0
2943,43.74,94.34,149.84,0.0,0.0
2944,218.32,165.49,86.01,1750.81,0.0
2945,194.95,51.19,96.26,0.0,76.4
2946,70.47,83.76,110.14,0.0,134.74
2947,103.02,48.08,49.05,0.0,0.0
2948,76.29,37.26,106.4,0.0,0.0
2949,47.2,216.13,187.48,941.17,0.0
2950,154.44,206.75,89.88,0.0,0.0
2951,144.85,113.2,137.92,1787.76,0.0
2952,137.06,71.79,72.14,0.0,127.58
2953,100.69,173.07,198.53,0.0,112.56
2954,91.85,238.58,149.14,0.0,105.67
2955,69.82,293.64,145.75,0.0,139.62
2956,116.97,159.79,210.46,1786.75,0.0
2957,104.52,54.32,139.5,0.0,0.0
2958,162.04,154.1,60.26,0.0,135.65
2959,146.88,188.09,127.76,0.0,0.0
2960,172.92,143.27,82.9,0.0,71.26
2961,216.24,227.61,232.51,0.0,0.0
2962,145.21,50.88,65.66,0.0,132.45
2963,166.26,202.52,71.0,0.0,0.0
2964,127.37,44.35,67.39,0.0,96.61
2965,38.9,180.37,180.33,0.0,0.0
2966,45.68,39.94,97.35,0.0,53.89
2967,297.76,138.46,164.34,0.0,0.0
2968,67.71,92.99,146.92,0.0,0.0
2969,42.33,134.1,78.08,0.0,0.0
2970,85.06,65.9,84.26,0.0,80.44
2971,39.95,195.43,189.36,0.0,0.0
2972,85.66,39.78,118.65,0.0,0.0
2973,377.8,73.0,79.72,0.0,74.77
2974,67.21,56.26,104.62,0.0,111.41
2975,70.96,255.11,173.53,1009.84,0.0
2976,87.08,138.39,154.4,803.05,128.14
2977,146.32,107.64,58.36,0.0,0.0
2978,87.27,65.58,85.0,0.0,0.0
2979,283.39,76.73,116.27,0.0,138.75
2980,57.19,40.7,110.16,0.0,0.0
2981,36.43,113.11,107.71,0.0,0.0
2982,323.55,73.87,130.47,0.0,184.32
2983,60.39,114.88,158.08,0.0,90.59
2984,146.49,167.54,123.09,0.0,179.7
2985,128.85,140.82,95.42,1038.89,143.79
2986,36.54,47.04,76.59,0.0,0.0
2987,33.49,38.1,110.03,0.0,0.0
2988,40.48,193.57,234.4,0.0,91.47
2989,76.3,206.16,194.89,0.0,75.88
2990,161.67,76.91,68.06,0.0,0.0
2991,40.98,172.58,179.69,0.0,102.23
2992,185.75,56.12,137.93,0.0,142.47
2993,151.06,52.62,57.45,0.0,0.0
2994,277.73,259.04,151.03,1234.29,170.6
2995,41.87,124.56,74.85,0.0,0.0
2996,265.06,155.32,56.53,0.0,129.26
2997,142.41,198.5,212.46,0.0,72.23
2998,266.61,71.3,68.1,0.0,0.0
2999,167.81,152.34,166.33,0.0,0.0
3000,60.99,72.51,118.51,0.0,0.0
3001,112.66,109.17,126.54,0.0,92.25
3002,123.06,74.74,72.97,0.0,100.32
3003,61.86,54.53,120.67,0.0,0.0
3004,106.28,97.11,93.9,0.0,0.0
3005,118.98,220.24,158.86,0.0,79.64
3006,199.4,125.38,115.04,0.0,0.0
3007,126.13,175.14,97.82,0.0,0.0
3008,148.67,35.04,61.02,0.0,0.0
3009,386.03,66.14,85.71,0.0,0.0
3010,124.15,42.12,48.71,0.0,0.0
3011,147.52,92.01,140.53,0.0,0.0
3012,109.79,140.25,100.69,980.5,0.0
3013,137.6,159.12,150.47,0.0,138.77
3014,46.83,150.2,154.4,989.93,0.0
3015,140.7,266.42,196.93,0.0,0.0
3016,46.34,152.55,191.33,1270.33,94.51
3017,90.06,98.14,154.15,0.0,132.8
3018,31.92,124.13,149.82,909.13,86.34
3019,64.6,279.09,127.88,0.0,116.08
3020,85.83,127.93,111.32,0.0,133.89
3021,102.82,125.73,97.08,0.0,0.0
3022,74.93,219.34,208.85,767.14,0.0
3023,349.3,76.24,78.76,0.0,0.0
3024,54.57,141.77,97.89,1036.86,81.04
3025,389.87,342.11,151.0,733.33,0.0
3026,74.43,33.01,57.15,0.0,0.0
3027,228.35,136.52,177.22,0.0,125.38
3028,269.94,152.03,166.41,0.0,0.0
3029,371.7,265.8,108.6,0.0,0.0
3030,306.83,181.57,68.98,0.0,0.0
3031,74.64,74.53,87.08,0.0,0.0
3032,248.35,339.38,147.02,1387.18,0.0
3033,245.49,132.54,149.93,0.0,0.0
3034,383.28,64.96,140.9,0.0,0.0
3035,348.26,337.0,195.15,0.0,0.0
3036,74.06,252.01,229.2,1624.67,75.45
3037,362.24,77.92,65.37,0.0,0.0
3038,67.7,44.14,137.19,0.0,0.0
3039,94.86,36.79,103.56,0.0,148.86
3040,60.3,181.01,121.47,1736.35,0.0
3041,359.34,359.31,137.35,0.0,0.0
3042,53.49,46.71,139.48,0.0,0.0
3043,69.41,112.87,96.93,0.0,0.0
3044,69.84,43.72,62.92,0.0,0.0
3045,148.85,99.44,122.29,0.0,0.0
3046,102.34,123.51,78.2,0.0,101.11
3047,73.88,207.33,193.98,0.0,0.0
3048,70.89,40.73,48.07,0.0,0.0
3049,220.35,90.07,101.75,1520.4,143.53
3050,374.24,249.56,166.37,1231.82,0.0
3051,137.22,214.21,130.9,1202.44,0.0
3052,116.59,186.7,182.25,1068.31,0.0
3053,170.09,43.44,115.55,0.0,0.0
3054,139.84,192.67,149.73,777.35,95.46
3055,91.01,76.47,102.36,0.0,141.36
