personID,housingStatus,housingCost,propertyTax,hoaFees,homeInsurance,utilities,internet,phone
404,Own,1167.24,97.27,0.0,88.63,159.8,59.63,59.9
405,Own,3750.49,312.54,0.0,113.48,221.79,94.33,200.04
406,Rent,1645.76,0.0,0.0,25.16,203.03,103.45,83.92
407,Own,2047.12,170.59,188.97,117.98,257.93,110.91,247.09
408,Own,2764.24,230.35,0.0,174.03,165.32,67.6,23.23
409,Own,1420.29,118.36,103.8,93.77,175.03,73.3,46.21
410,Own,3925.68,327.14,0.0,175.74,147.29,89.86,76.5
411,Own,2386.9,198.91,0.0,154.15,136.89,55.86,30.83
412,Rent,1035.55,0.0,0.0,20.79,143.96,106.47,48.52
413,Own,2668.54,222.38,0.0,121.33,150.45,83.83,60.15
414,Own,1922.06,160.17,0.0,101.95,270.76,117.59,220.97
415,Rent,2531.96,0.0,0.0,20.05,165.02,58.21,66.81
416,Own,1259.15,104.93,0.0,166.07,227.39,59.33,148.08
417,Rent,1676.47,0.0,0.0,22.52,265.4,74.4,193.28
418,Rent,1143.83,0.0,0.0,28.75,174.41,64.47,144.62
419,Own,2533.37,211.11,0.0,141.69,201.09,98.76,80.49
420,Own,1569.44,130.79,300.36,97.44,184.37,116.28,94.77
421,Own,2569.54,214.13,83.16,139.89,160.67,56.29,33.19
422,Own,4195.17,349.6,0.0,170.78,232.44,66.96,164.91
423,Rent,1354.61,0.0,0.0,20.95,202.18,66.65,126.71
424,Own,2731.24,227.6,170.88,157.77,211.49,85.64,189.72
425,Rent,1882.19,0.0,0.0,18.98,127.75,81.64,36.3
426,Own,2025.48,168.79,0.0,96.28,291.04,100.88,239.61
427,Own,1485.8,123.82,202.08,123.23,190.92,101.28,23.46
428,Rent,1067.33,0.0,0.0,22.78,151.84,90.09,59.66
429,Rent,4686.48,0.0,0.0,30.22,196.69,91.37,179.35
430,Rent,1356.91,0.0,0.0,24.2,208.66,108.96,138.81
431,Rent,2359.76,0.0,0.0,16.62,219.07,77.79,283.12
432,Rent,1750.76,0.0,0.0,27.68,229.07,50.86,53.81
433,Rent,1563.38,0.0,0.0,24.39,240.4,64.91,373.93
434,Rent,1430.18,0.0,0.0,21.63,190.98,52.48,73.34
435,Rent,1726.12,0.0,0.0,31.04,265.42,77.54,217.97
436,Own,5176.54,431.38,0.0,98.53,323.51,75.05,327.0
437,Rent,1277.42,0.0,0.0,33.26,189.34,56.9,42.03
438,Rent,1590.47,0.0,0.0,21.68,145.61,102.85,146.74
439,Rent,1050.72,0.0,0.0,24.22,213.74,88.71,90.19
440,Own,1999.99,166.67,0.0,191.51,231.99,65.8,210.1
441,Rent,1663.92,0.0,0.0,30.22,227.12,103.14,82.36
442,Own,2977.11,248.09,0.0,88.92,157.01,96.76,63.35
443,Own,2415.13,201.26,0.0,149.4,269.36,63.41,214.94
444,Rent,4379.48,0.0,0.0,21.21,290.9,118.8,159.8
445,Rent,1484.55,0.0,0.0,25.17,184.87,62.42,144.15
446,Own,3381.09,281.76,112.45,169.16,180.02,104.02,116.9
447,Own,1931.35,160.95,0.0,139.54,205.46,117.78,132.41
448,Rent,2019.68,0.0,0.0,16.42,188.01,100.79,99.77
449,Rent,2425.53,0.0,0.0,25.6,219.99,96.6,211.53
450,Rent,1674.12,0.0,0.0,15.48,199.86,113.23,60.7
451,Own,3881.9,323.49,0.0,121.81,287.8,68.84,119.85
452,Own,2673.05,222.75,0.0,137.36,238.38,69.4,248.71
453,Rent,1540.22,0.0,0.0,27.89,152.05,94.88,21.03
454,Own,2349.79,195.82,0.0,140.74,168.26,111.75,131.2
455,Rent,1296.38,0.0,0.0,18.04,165.08,93.22,76.51
456,Own,2883.99,240.33,92.23,191.87,190.4,118.39,158.72
457,Rent,1569.92,0.0,0.0,28.01,155.95,65.6,61.22
458,Own,2417.11,201.43,0.0,118.04,238.42,107.81,165.1
459,Rent,1255.81,0.0,0.0,34.32,173.92,114.91,56.98
460,Rent,1537.53,0.0,0.0,32.65,223.22,79.89,138.19
461,Rent,1938.89,0.0,0.0,17.87,143.74,117.34,40.57
462,Own,1147.13,95.59,0.0,158.65,195.64,64.15,50.09
463,Own,2105.72,175.48,260.59,147.21,194.23,116.7,59.24
464,Own,1835.53,152.96,0.0,103.14,183.82,113.2,137.14
465,Own,3344.97,278.75,0.0,108.02,214.62,54.63,56.5
466,Own,2043.85,170.32,0.0,147.65,239.26,86.49,219.39
467,Rent,1512.85,0.0,0.0,21.43,196.1,87.02,113.5
468,Rent,2859.04,0.0,0.0,31.7,186.14,53.99,134.49
469,Rent,3422.77,0.0,0.0,16.95,239.03,52.77,155.59
470,Own,1857.87,154.82,0.0,189.68,165.46,50.36,35.78
471,Rent,2277.81,0.0,0.0,31.81,154.99,86.72,47.02
472,Rent,2817.19,0.0,0.0,29.77,176.06,82.47,59.29
473,Rent,1837.2,0.0,0.0,20.25,176.02,115.83,31.21
474,Own,3757.42,313.12,121.34,165.79,200.69,73.96,189.22
475,Rent,3420.47,0.0,0.0,23.78,244.3,96.08,189.39
476,Own,2035.66,169.64,100.74,156.05,163.39,50.53,31.35
477,Rent,2331.16,0.0,0.0,21.25,222.95,96.45,43.47
478,Rent,2018.48,0.0,0.0,31.72,183.49,113.94,45.66
479,Own,1416.24,118.02,0.0,84.87,208.73,74.83,121.69
480,Rent,1546.11,0.0,0.0,28.83,234.84,71.98,117.95
481,Own,1431.91,119.33,281.73,179.44,212.7,93.82,67.28
482,Rent,1909.28,0.0,0.0,27.93,160.04,73.0,41.8
483,Own,1394.39,116.2,0.0,103.04,212.05,78.17,218.26
484,Rent,2338.15,0.0,0.0,20.7,137.31,69.12,43.27
485,Own,1562.81,130.23,0.0,141.79,219.92,74.14,102.84
486,Own,2360.66,196.72,0.0,119.53,175.52,97.56,102.62
487,Rent,1202.78,0.0,0.0,15.1,191.2,114.57,129.18
488,Rent,4375.64,0.0,0.0,15.81,335.86,90.82,84.91
489,Own,1713.02,142.75,0.0,172.13,198.16,50.7,101.39
490,Own,1793.64,149.47,0.0,90.04,153.72,68.47,66.0
491,Rent,2709.18,0.0,0.0,33.56,182.92,116.66,63.72
492,Own,1737.65,144.8,0.0,133.13,218.37,113.72,141.39
493,Rent,1621.99,0.0,0.0,30.16,180.19,58.1,51.77
494,Rent,2490.67,0.0,0.0,17.51,203.47,113.59,145.26
495,Own,2361.77,196.81,68.72,191.18,272.61,117.52,219.0
496,Own,4290.91,357.58,0.0,84.06,203.44,72.72,108.52
497,Rent,2333.73,0.0,0.0,15.84,274.08,99.07,303.54
498,Rent,3330.36,0.0,0.0,16.09,285.69,89.2,325.11
499,Own,1016.06,84.67,0.0,92.41,207.83,73.59,93.74
500,Rent,1946.8,0.0,0.0,24.74,181.64,60.73,40.71
501,Rent,1788.61,0.0,0.0,30.77,221.57,75.68,146.52
502,Rent,4052.74,0.0,0.0,20.7,278.67,114.95,85.33
503,Rent,1437.94,0.0,0.0,29.92,242.01,106.79,152.82
504,Rent,2953.45,0.0,0.0,30.48,257.36,73.15,242.5
505,Rent,1737.22,0.0,0.0,33.17,229.89,88.34,98.42
506,Own,5991.95,499.33,0.0,97.92,226.49,78.42,109.39
507,Own,2644.18,220.35,0.0,96.26,203.02,82.64,51.43
508,Own,1810.57,150.88,0.0,94.65,182.56,103.28,50.68
509,Own,2246.02,187.17,0.0,123.12,182.21,88.01,133.6
510,Own,1574.08,131.17,0.0,138.73,144.75,62.67,22.71
511,Own,6420.36,535.03,318.8,135.39,303.42,68.83,142.55
512,Own,2222.87,185.24,0.0,110.85,173.34,89.75,143.15
513,Rent,1857.07,0.0,0.0,27.44,229.6,98.5,135.71
514,Rent,1258.13,0.0,0.0,21.77,197.42,85.57,171.3
515,Rent,1806.57,0.0,0.0,22.32,157.33,93.41,32.19
516,Rent,1301.15,0.0,0.0,17.11,194.28,105.26,69.76
517,Rent,2881.75,0.0,0.0,26.84,241.76,88.18,191.98
518,Rent,3329.88,0.0,0.0,28.11,251.56,118.4,220.38
519,Own,2871.13,239.26,0.0,170.95,188.84,66.49,72.83
520,Rent,2077.92,0.0,0.0,33.08,150.32,114.38,51.59
521,Rent,1256.39,0.0,0.0,30.32,282.14,67.34,75.83
522,Rent,1678.27,0.0,0.0,19.71,189.68,87.22,80.36
523,Own,2492.72,207.73,0.0,108.28,196.82,81.91,66.86
524,Rent,1549.06,0.0,0.0,33.3,173.36,76.1,67.98
525,Rent,3572.55,0.0,0.0,30.8,274.25,117.39,238.98
526,Own,2363.08,196.92,0.0,173.87,218.75,69.06,149.67
527,Own,2594.1,216.18,0.0,166.37,201.46,97.24,107.74
528,Own,2315.53,192.96,230.99,112.06,290.11,106.28,292.96
529,Own,1722.88,143.57,0.0,181.69,221.2,63.79,104.24
530,Rent,2605.84,0.0,0.0,17.86,192.2,118.12,137.59
531,Own,3374.42,281.2,266.16,122.0,175.68,88.26,70.35
532,Rent,2487.85,0.0,0.0,21.93,211.16,114.01,129.21
533,Own,2483.97,207.0,0.0,147.22,169.49,96.47,137.51
534,Rent,3122.58,0.0,0.0,24.27,182.08,95.46,114.69
535,Rent,2225.93,0.0,0.0,24.2,313.75,74.19,218.65
536,Own,1990.71,165.89,255.96,146.43,245.8,103.94,186.15
537,Rent,3330.22,0.0,0.0,23.31,165.41,52.09,143.11
538,Rent,1410.1,0.0,0.0,20.0,207.53,88.91,116.56
539,Rent,3042.67,0.0,0.0,28.28,218.81,52.25,202.18
540,Rent,1349.68,0.0,0.0,30.81,195.99,71.48,133.37
541,Rent,1709.54,0.0,0.0,24.58,208.96,56.74,80.32
542,Rent,3505.77,0.0,0.0,27.99,220.63,113.81,108.14
543,Own,2750.32,229.19,0.0,144.24,298.91,93.98,204.37
544,Own,1442.28,120.19,0.0,87.08,167.06,96.8,34.98
545,Rent,2590.38,0.0,0.0,23.46,205.68,109.58,83.99
546,Rent,1737.81,0.0,0.0,15.2,182.48,101.31,217.26
547,Rent,3432.38,0.0,0.0,28.24,187.03,58.69,141.08
548,Rent,1368.08,0.0,0.0,25.16,162.7,93.23,45.97
549,Own,2829.44,235.79,0.0,95.22,153.25,118.47,26.94
550,Own,3098.03,258.17,0.0,145.06,222.09,64.99,143.19
551,Own,2835.46,236.29,62.1,187.81,140.56,93.38,60.86
552,Rent,1311.36,0.0,0.0,21.81,217.99,89.45,100.93
553,Rent,1720.61,0.0,0.0,34.65,198.72,77.42,80.58
554,Own,2144.92,178.74,0.0,195.13,250.99,116.82,89.52
555,Rent,1591.33,0.0,0.0,30.71,140.16,74.95,39.53
556,Rent,2574.42,0.0,0.0,31.28,197.15,56.56,269.48
557,Rent,3035.79,0.0,0.0,23.21,204.07,117.38,99.11
558,Own,3398.48,283.21,0.0,128.3,136.05,101.05,21.62
559,Own,1407.86,117.32,82.16,194.53,176.13,73.97,98.98
560,Own,2170.78,180.9,0.0,123.94,185.86,69.64,103.74
561,Rent,1196.86,0.0,0.0,16.94,166.38,114.96,38.09
562,Rent,2788.81,0.0,0.0,18.05,272.89,69.15,221.15
563,Rent,2763.8,0.0,0.0,29.21,190.62,87.6,44.17
564,Rent,2417.3,0.0,0.0,22.66,280.79,65.05,154.93
565,Own,4598.89,383.24,248.34,103.92,232.62,119.67,111.81
566,Own,4047.75,337.31,0.0,177.65,193.95,103.87,97.92
567,Own,4791.8,399.32,0.0,138.64,228.82,89.73,82.08
568,Rent,2475.24,0.0,0.0,26.35,234.25,102.21,141.41
569,Own,1757.45,146.45,0.0,98.47,225.67,114.15,75.38
570,Own,4540.07,378.34,222.88,103.13,231.18,117.42,102.29
571,Rent,1379.37,0.0,0.0,17.52,170.81,105.02,114.14
572,Own,3506.07,292.17,356.57,141.75,200.99,109.43,84.45
573,Rent,1921.22,0.0,0.0,30.51,178.61,77.85,59.42
574,Own,3597.23,299.77,0.0,167.87,267.68,77.43,131.68
575,Own,1176.56,98.05,0.0,111.35,179.08,106.58,59.6
576,Own,2061.37,171.78,0.0,182.19,243.32,103.17,68.54
577,Rent,2014.76,0.0,0.0,17.11,213.69,113.07,95.96
578,Rent,3086.43,0.0,0.0,17.28,189.32,59.31,79.64
579,Own,2124.17,177.01,350.9,181.92,150.15,98.36,64.61
580,Own,1992.47,166.04,0.0,109.33,205.66,95.34,190.37
581,Rent,2354.37,0.0,0.0,29.16,146.53,105.9,115.81
582,Own,1571.08,130.92,0.0,81.09,171.56,51.72,82.33
583,Own,3184.01,265.33,216.61,91.23,212.19,107.84,218.87
584,Own,2458.18,204.85,0.0,153.11,188.75,72.85,110.38
585,Own,1665.6,138.8,0.0,101.89,253.89,98.1,153.08
586,Rent,1859.82,0.0,0.0,15.56,252.81,93.16,273.59
587,Own,1664.18,138.68,0.0,136.03,159.89,80.81,74.17
588,Rent,1730.36,0.0,0.0,21.61,164.42,102.22,37.29
589,Rent,2330.35,0.0,0.0,31.05,198.41,117.29,64.07
590,Own,1170.2,97.52,0.0,178.26,149.99,72.64,47.55
591,Rent,1284.23,0.0,0.0,27.29,285.81,102.39,182.0
592,Rent,2777.38,0.0,0.0,20.86,196.55,72.02,82.52
593,Rent,1093.93,0.0,0.0,24.23,187.73,109.2,36.06
594,Rent,6101.44,0.0,0.0,29.05,210.33,80.61,352.86
595,Rent,2991.58,0.0,0.0,16.39,189.4,81.45,121.49
596,Own,3070.81,255.9,0.0,119.9,289.82,104.03,176.95
597,Rent,1386.83,0.0,0.0,31.45,172.24,84.73,61.34
598,Rent,1526.01,0.0,0.0,23.12,198.72,68.67,119.05
599,Rent,3169.22,0.0,0.0,27.49,179.31,119.69,69.41
600,Rent,1294.5,0.0,0.0,16.93,156.21,93.42,29.69
601,Rent,1342.56,0.0,0.0,30.54,138.15,95.16,66.0
602,Rent,2213.96,0.0,0.0,17.01,223.93,95.26,258.51
603,Rent,1064.43,0.0,0.0,32.23,144.01,111.84,74.83
604,Rent,1381.04,0.0,0.0,17.13,197.74,62.87,21.06
605,Rent,1201.5,0.0,0.0,32.82,184.37,54.14,49.72
606,Own,2999.96,250.0,217.86,123.65,233.19,77.07,175.72
607,Rent,718.15,0.0,0.0,27.49,183.56,89.54,52.04
608,Rent,1351.45,0.0,0.0,31.93,178.59,70.0,118.15
609,Own,2397.3,199.78,0.0,81.23,177.43,98.24,82.65
610,Own,1391.24,115.94,188.23,111.88,180.13,55.17,20.08
611,Rent,1576.36,0.0,0.0,33.17,161.17,105.35,50.23
612,Rent,1766.4,0.0,0.0,22.76,159.48,100.27,40.9
613,Own,2211.91,184.33,0.0,164.77,177.75,64.98,38.09
614,Rent,1005.99,0.0,0.0,17.8,224.22,70.89,136.14
615,Rent,1464.52,0.0,0.0,28.57,147.87,106.49,24.59
616,Rent,1350.09,0.0,0.0,16.46,154.93,104.13,44.35
617,Own,1611.47,134.29,0.0,166.08,153.42,106.96,72.68
618,Own,4926.91,410.58,0.0,118.86,252.79,72.56,190.64
619,Own,2714.66,226.22,0.0,135.9,373.46,117.87,136.41
620,Rent,3570.31,0.0,0.0,18.33,270.05,100.07,144.08
621,Rent,4628.34,0.0,0.0,27.56,284.03,54.56,217.89
622,Rent,3503.33,0.0,0.0,21.75,295.05,83.44,82.64
623,Own,1990.87,165.91,0.0,126.01,252.78,96.52,292.98
624,Rent,4385.43,0.0,0.0,28.04,249.19,61.81,204.73
625,Own,3624.98,302.08,0.0,101.46,231.83,113.12,234.91
626,Rent,2988.27,0.0,0.0,32.04,152.25,102.79,47.44
627,Rent,1959.62,0.0,0.0,29.79,196.35,55.7,218.06
628,Rent,1189.54,0.0,0.0,26.55,187.42,113.92,104.81
629,Rent,1800.99,0.0,0.0,17.57,178.39,78.31,112.82
630,Rent,3219.23,0.0,0.0,28.74,338.72,81.67,269.38
631,Own,2483.55,206.96,0.0,82.17,185.13,104.82,134.77
632,Own,1637.27,136.44,0.0,176.53,234.75,95.08,43.1
633,Rent,1533.62,0.0,0.0,21.08,206.6,80.63,106.74
634,Own,2130.39,177.53,0.0,94.07,266.19,68.17,100.64
635,Rent,1575.16,0.0,0.0,18.29,132.86,86.18,20.37
636,Rent,1227.88,0.0,0.0,34.26,231.47,90.54,204.67
637,Rent,1576.59,0.0,0.0,30.48,185.92,94.17,74.89
638,Rent,3987.75,0.0,0.0,19.76,274.24,92.35,156.33
639,Own,1058.02,88.17,0.0,195.62,172.84,93.21,50.96
640,Rent,1729.27,0.0,0.0,17.8,226.13,83.3,223.3
641,Own,1771.58,147.63,0.0,168.02,158.95,89.33,65.44
642,Own,1662.02,138.5,0.0,158.81,210.49,70.2,102.9
643,Rent,1948.95,0.0,0.0,31.43,218.9,61.09,249.82
644,Rent,2012.94,0.0,0.0,22.63,169.6,92.49,125.48
645,Rent,794.56,0.0,0.0,23.04,184.37,53.29,56.12
646,Own,1835.95,153.0,0.0,154.95,195.42,54.56,59.14
647,Rent,3439.78,0.0,0.0,22.96,244.49,67.31,298.09
648,Own,2956.54,246.38,0.0,84.96,161.11,63.6,102.66
649,Own,2034.24,169.52,0.0,167.56,286.53,76.19,299.12
650,Rent,3847.27,0.0,0.0,27.82,218.23,75.99,199.56
651,Rent,1388.15,0.0,0.0,23.47,284.21,58.18,362.99
652,Rent,2728.14,0.0,0.0,21.06,176.88,67.26,108.97
653,Own,1491.41,124.28,0.0,118.49,195.35,50.32,154.66
654,Own,1422.18,118.52,369.43,168.92,169.27,74.57,66.35
655,Rent,1936.56,0.0,0.0,29.58,204.49,105.75,81.72
656,Rent,1794.28,0.0,0.0,31.38,160.49,68.63,37.37
657,Rent,1955.51,0.0,0.0,30.24,207.23,95.03,143.02
658,Own,1092.73,91.06,0.0,170.95,176.82,56.88,52.15
659,Own,1548.38,129.03,329.93,110.21,162.92,50.86,64.25
660,Rent,3941.14,0.0,0.0,17.03,278.25,84.89,230.1
661,Rent,1883.44,0.0,0.0,30.24,286.66,82.3,256.52
662,Own,1775.99,148.0,0.0,91.83,222.76,63.41,103.51
663,Rent,2734.92,0.0,0.0,34.64,210.16,70.06,146.29
664,Own,7037.81,586.48,139.69,185.01,228.13,52.15,144.82
665,Rent,1518.29,0.0,0.0,25.67,207.05,105.85,140.05
666,Own,3373.49,281.12,81.72,122.26,178.82,71.09,184.49
667,Rent,1561.41,0.0,0.0,25.54,176.55,65.36,92.83
668,Rent,4004.26,0.0,0.0,29.69,212.38,106.33,225.0
669,Rent,1796.2,0.0,0.0,30.13,218.04,52.75,77.06
670,Rent,3298.6,0.0,0.0,16.47,170.26,69.92,46.58
671,Rent,4845.75,0.0,0.0,31.1,245.96,68.39,93.65
672,Own,3695.98,308.0,0.0,156.98,237.13,68.41,73.12
673,Rent,1348.18,0.0,0.0,15.81,179.37,50.8,47.95
674,Rent,1028.34,0.0,0.0,21.26,144.46,115.43,54.21
675,Rent,1960.52,0.0,0.0,25.21,218.42,110.49,122.77
676,Own,2034.19,169.52,0.0,102.61,224.02,79.01,147.48
677,Rent,1484.06,0.0,0.0,18.1,166.28,81.18,24.7
678,Rent,1994.47,0.0,0.0,15.29,299.51,86.69,187.04
679,Own,2875.96,239.66,0.0,189.39,171.02,83.48,43.61
680,Own,2510.27,209.19,0.0,86.73,218.96,104.54,109.79
681,Own,4938.77,411.56,0.0,123.92,192.91,84.19,131.5
682,Own,2589.67,215.81,0.0,104.69,200.46,63.22,30.11
683,Rent,1174.35,0.0,0.0,29.82,180.77,58.19,48.77
684,Own,1629.6,135.8,0.0,164.86,192.99,114.28,62.95
685,Own,1387.68,115.64,0.0,176.75,204.2,53.39,85.49
686,Own,1815.05,151.25,0.0,154.02,141.62,112.83,40.22
687,Rent,1369.82,0.0,0.0,26.83,189.32,98.33,27.84
688,Rent,1767.18,0.0,0.0,23.14,241.19,78.33,263.51
689,Own,2100.46,175.04,392.24,156.36,156.52,63.1,65.54
690,Own,3097.63,258.14,226.83,93.82,247.1,71.73,203.5
691,Own,2350.23,195.85,260.29,162.14,307.55,87.09,145.4
692,Own,3234.49,269.54,0.0,92.47,310.27,95.98,225.47
693,Own,1833.08,152.76,0.0,183.41,168.51,98.4,43.32
694,Own,1832.56,152.71,113.87,140.68,226.71,81.31,132.19
695,Rent,2201.88,0.0,0.0,25.61,239.22,76.18,141.36
696,Own,2056.32,171.36,0.0,150.18,250.75,103.78,158.51
697,Rent,1718.02,0.0,0.0,30.52,268.6,114.78,273.99
698,Own,6031.21,502.6,320.73,137.42,279.37,114.01,123.24
699,Rent,1194.89,0.0,0.0,23.55,239.71,88.61,97.68
700,Rent,1806.68,0.0,0.0,20.77,222.05,55.53,112.35
701,Rent,2483.67,0.0,0.0,17.56,230.98,55.13,125.05
702,Own,2266.45,188.87,0.0,102.84,189.69,78.19,93.27
703,Rent,3070.34,0.0,0.0,15.01,186.43,101.3,117.48
704,Rent,2189.63,0.0,0.0,32.39,162.04,84.81,57.39
705,Rent,1200.87,0.0,0.0,30.3,153.81,93.92,64.59
706,Own,2435.73,202.98,107.9,106.24,124.88,109.03,21.13
707,Rent,3001.65,0.0,0.0,15.05,237.04,52.82,115.65
708,Rent,5029.78,0.0,0.0,24.84,244.26,114.67,166.76
709,Rent,2209.73,0.0,0.0,23.25,291.03,73.16,108.38
710,Own,2882.29,240.19,0.0,173.12,242.81,53.28,88.39
711,Own,3655.99,304.67,0.0,128.35,195.19,108.48,94.32
712,Rent,1282.72,0.0,0.0,32.28,180.42,115.39,43.43
713,Own,2033.97,169.5,296.32,91.5,154.42,103.8,48.51
714,Own,1791.86,149.32,0.0,123.9,210.77,106.32,180.06
715,Own,3788.81,315.73,0.0,192.07,200.73,110.99,207.23
716,Own,2061.6,171.8,0.0,81.41,255.94,86.57,53.03
717,Rent,2692.18,0.0,0.0,22.82,283.17,97.63,98.19
718,Own,1290.76,107.56,78.02,111.16,189.58,70.05,37.62
719,Rent,995.11,0.0,0.0,25.64,170.53,67.48,50.05
720,Rent,3207.85,0.0,0.0,20.58,271.34,92.63,76.48
721,Own,2952.74,246.06,0.0,184.39,193.89,101.42,118.76
722,Own,3465.33,288.78,0.0,192.46,344.12,77.8,202.34
723,Rent,1620.07,0.0,0.0,31.98,213.06,78.02,183.5
724,Rent,1854.0,0.0,0.0,22.97,246.47,116.8,119.06
725,Own,2983.51,248.63,0.0,198.79,182.22,86.29,42.06
726,Own,2655.07,221.26,0.0,168.2,191.58,119.04,128.83
727,Rent,2597.3,0.0,0.0,22.11,214.27,110.4,104.06
728,Rent,2300.04,0.0,0.0,16.87,194.36,94.78,163.91
729,Own,5996.15,499.68,0.0,160.05,350.2,50.64,103.71
730,Rent,2481.44,0.0,0.0,29.57,213.93,70.71,101.09
731,Own,2394.83,199.57,0.0,94.7,193.59,79.24,66.83
732,Own,1883.67,156.97,0.0,145.97,165.48,95.7,43.07
733,Rent,1744.7,0.0,0.0,34.74,188.97,77.69,161.28
734,Rent,1464.96,0.0,0.0,21.52,218.99,107.95,133.0
735,Rent,2057.83,0.0,0.0,21.04,136.46,96.4,47.17
736,Own,2130.87,177.57,0.0,188.4,203.36,74.3,111.65
737,Rent,2793.96,0.0,0.0,17.35,202.53,104.91,149.62
738,Rent,1972.5,0.0,0.0,33.67,162.49,71.22,23.57
739,Rent,1736.29,0.0,0.0,30.59,183.4,54.4,31.57
740,Rent,1020.48,0.0,0.0,22.82,181.47,62.08,137.38
741,Rent,3301.78,0.0,0.0,16.67,272.78,50.19,145.41
742,Rent,3713.17,0.0,0.0,15.38,221.67,108.26,260.37
743,Own,1393.74,116.14,332.59,125.1,188.55,93.9,38.33
744,Rent,1410.61,0.0,0.0,29.11,137.49,89.94,64.66
745,Rent,1824.31,0.0,0.0,24.75,179.3,96.34,115.43
746,Own,3813.45,317.79,271.71,168.64,222.49,95.75,137.31
747,Own,1756.99,146.42,0.0,160.47,155.33,89.58,48.76
748,Own,6401.55,533.46,0.0,148.75,297.49,108.97,119.09
749,Rent,1046.71,0.0,0.0,34.35,149.74,80.87,26.37
750,Rent,2080.52,0.0,0.0,29.57,168.35,106.34,59.43
751,Rent,1048.63,0.0,0.0,33.29,150.58,105.06,66.67
752,Own,1474.32,122.86,0.0,109.06,148.01,63.97,59.71
753,Own,4494.78,374.56,287.01,165.64,222.33,81.76,280.83
754,Own,4305.63,358.8,93.4,151.74,280.85,108.45,344.77
755,Rent,1838.31,0.0,0.0,33.49,170.99,108.16,125.6
756,Own,2165.98,180.5,0.0,141.25,153.87,51.68,69.4
757,Own,1837.37,153.11,129.85,113.56,133.83,65.61,29.2
758,Rent,5232.83,0.0,0.0,22.7,203.36,79.67,120.45
759,Own,2822.29,235.19,214.6,106.26,253.8,53.3,245.81
760,Own,1454.33,121.19,0.0,106.4,180.54,68.24,56.94
761,Rent,2810.24,0.0,0.0,24.41,236.62,68.08,210.08
762,Rent,2429.0,0.0,0.0,32.85,201.99,65.02,40.97
763,Own,1564.27,130.36,239.65,103.02,154.34,77.77,43.9
764,Own,4006.96,333.91,0.0,114.54,187.06,106.91,63.54
765,Own,3766.59,313.88,0.0,182.36,173.15,67.09,97.57
766,Rent,1744.79,0.0,0.0,21.79,215.63,90.74,170.67
767,Rent,2282.73,0.0,0.0,34.25,186.05,89.03,162.81
768,Own,2485.37,207.11,0.0,112.27,196.91,107.25,124.31
769,Rent,1313.66,0.0,0.0,23.84,135.61,77.58,62.27
770,Rent,1992.78,0.0,0.0,16.91,268.87,65.65,298.61
771,Rent,1491.38,0.0,0.0,34.84,165.58,112.41,25.6
772,Rent,2330.98,0.0,0.0,32.8,199.14,108.31,85.92
773,Rent,2249.73,0.0,0.0,31.35,152.97,93.51,129.75
774,Rent,3038.52,0.0,0.0,18.15,194.88,56.53,167.96
775,Own,3145.57,262.13,0.0,196.32,289.73,51.13,229.83
776,Rent,1247.85,0.0,0.0,33.58,201.06,62.78,64.96
777,Rent,897.36,0.0,0.0,23.71,172.07,63.76,37.88
778,Own,3104.16,258.68,0.0,161.8,225.41,59.54,145.14
779,Own,3339.36,278.28,0.0,199.1,152.29,68.35,66.58
780,Rent,2740.45,0.0,0.0,23.19,261.78,73.65,87.21
781,Own,3829.28,319.11,79.83,93.57,233.15,102.81,149.87
782,Rent,2316.49,0.0,0.0,32.36,204.26,99.67,93.96
783,Rent,2682.06,0.0,0.0,24.53,207.0,57.31,44.4
784,Own,3383.31,281.94,0.0,198.44,194.28,118.4,137.65
785,Rent,6254.86,0.0,0.0,26.02,205.13,102.65,221.44
786,Own,1801.57,150.13,0.0,83.54,171.64,61.44,146.39
787,Own,1324.89,110.41,0.0,139.01,201.99,58.71,68.14
788,Rent,5224.4,0.0,0.0,29.36,238.28,56.13,272.53
789,Rent,1413.47,0.0,0.0,15.52,271.56,101.23,234.74
790,Rent,1898.06,0.0,0.0,23.27,162.33,66.54,20.97
791,Rent,2988.07,0.0,0.0,18.11,183.78,55.11,88.45
792,Own,1993.82,166.15,0.0,157.17,262.08,79.53,192.45
793,Rent,1768.35,0.0,0.0,34.15,231.82,99.61,199.01
794,Own,2065.45,172.12,0.0,154.95,304.24,71.32,353.78
795,Rent,1385.77,0.0,0.0,28.9,225.42,83.79,134.51
796,Rent,2469.38,0.0,0.0,22.93,262.88,63.49,146.1
797,Own,1933.31,161.11,0.0,147.58,159.87,80.04,38.55
798,Rent,1603.66,0.0,0.0,25.88,217.98,75.13,155.48
799,Own,2803.29,233.61,315.22,171.15,147.03,80.37,35.12
800,Own,1788.35,149.03,0.0,182.83,250.4,82.6,210.27
801,Own,2701.9,225.16,0.0,159.55,311.35,56.46,172.1
802,Rent,814.78,0.0,0.0,34.6,166.11,56.54,74.45
803,Own,3009.23,250.77,0.0,179.39,157.26,68.24,26.02
804,Own,1753.57,146.13,217.14,94.96,206.33,58.1,60.67
805,Own,2249.76,187.48,310.9,140.9,229.13,67.69,240.69
806,Own,3346.02,278.83,0.0,188.39,243.4,51.72,338.78
807,Own,1235.47,102.96,0.0,193.27,160.06,74.55,78.93
