personID,retirement401k,iraContribution,emergencyFundContributions,generalSavings,investmentContributions,contributions529
2100,0.0,0.0,0.0,0.0,0.0,0.0
2101,0.0,0.0,203.4,100.94,0.0,0.0
2102,0.0,367.98,0.0,760.73,0.0,0.0
2103,155.03,0.0,0.0,0.0,0.0,0.0
2104,0.0,0.0,0.0,0.0,0.0,417.32
2105,0.0,0.0,144.96,0.0,0.0,0.0
2106,0.0,0.0,143.83,0.0,0.0,0.0
2107,0.0,0.0,101.33,0.0,0.0,0.0
2108,0.0,0.0,483.79,0.0,0.0,0.0
2109,0.0,0.0,0.0,0.0,0.0,0.0
2110,0.0,0.0,0.0,0.0,0.0,0.0
2111,0.0,0.0,0.0,0.0,0.0,0.0
2112,0.0,311.82,478.94,0.0,0.0,0.0
2113,0.0,0.0,755.45,0.0,0.0,0.0
2114,0.0,0.0,0.0,0.0,0.0,0.0
2115,372.62,0.0,0.0,118.86,0.0,0.0
2116,258.54,0.0,0.0,0.0,0.0,0.0
2117,0.0,0.0,223.0,106.0,0.0,0.0
2118,0.0,0.0,0.0,0.0,0.0,0.0
2119,0.0,0.0,327.86,101.28,0.0,0.0
2120,863.65,227.63,0.0,0.0,0.0,143.61
2121,0.0,0.0,0.0,681.06,903.82,128.2
2122,0.0,0.0,220.92,0.0,0.0,0.0
2123,0.0,0.0,0.0,0.0,0.0,0.0
2124,0.0,0.0,0.0,0.0,207.65,0.0
2125,0.0,0.0,0.0,97.56,0.0,0.0
2126,0.0,0.0,0.0,0.0,0.0,0.0
2127,0.0,312.13,227.97,249.49,0.0,0.0
2128,598.74,0.0,0.0,512.67,912.84,227.93
2129,600.48,0.0,209.08,0.0,0.0,0.0
2130,1207.61,0.0,0.0,707.45,661.04,0.0
2131,0.0,0.0,148.94,0.0,0.0,0.0
2132,0.0,0.0,0.0,0.0,0.0,0.0
2133,0.0,0.0,0.0,0.0,0.0,0.0
2134,360.62,0.0,0.0,0.0,0.0,0.0
2135,0.0,0.0,0.0,0.0,0.0,0.0
2136,0.0,0.0,0.0,0.0,0.0,0.0
2137,502.46,0.0,544.97,0.0,0.0,0.0
2138,284.26,0.0,0.0,0.0,0.0,0.0
2139,0.0,0.0,164.71,0.0,0.0,0.0
2140,0.0,0.0,0.0,0.0,0.0,0.0
2141,0.0,0.0,0.0,0.0,0.0,0.0
2142,0.0,0.0,114.66,0.0,0.0,0.0
2143,0.0,193.1,0.0,491.15,0.0,0.0
2144,310.09,310.5,579.15,352.29,0.0,134.64
2145,565.55,492.93,754.39,0.0,480.95,0.0
2146,0.0,0.0,0.0,139.81,0.0,0.0
2147,0.0,0.0,0.0,0.0,0.0,0.0
2148,0.0,0.0,134.48,0.0,0.0,0.0
2149,433.31,0.0,267.16,0.0,0.0,0.0
2150,0.0,0.0,0.0,224.68,0.0,0.0
2151,383.58,538.57,0.0,0.0,0.0,0.0
2152,0.0,0.0,177.18,0.0,0.0,0.0
2153,0.0,0.0,0.0,0.0,0.0,0.0
2154,520.75,0.0,0.0,0.0,0.0,0.0
2155,0.0,0.0,158.36,179.27,0.0,0.0
2156,0.0,0.0,0.0,0.0,0.0,0.0
2157,0.0,0.0,0.0,0.0,0.0,0.0
2158,357.97,0.0,673.23,0.0,0.0,0.0
2159,0.0,0.0,0.0,254.35,0.0,433.07
2160,332.46,0.0,284.63,0.0,0.0,0.0
2161,0.0,0.0,0.0,0.0,0.0,0.0
2162,534.46,0.0,0.0,0.0,0.0,0.0
2163,0.0,464.34,0.0,0.0,0.0,0.0
2164,0.0,0.0,0.0,0.0,0.0,0.0
2165,0.0,0.0,0.0,0.0,405.42,0.0
2166,0.0,0.0,0.0,0.0,0.0,0.0
2167,0.0,0.0,891.96,471.31,753.86,0.0
2168,0.0,0.0,73.46,0.0,0.0,0.0
2169,0.0,0.0,393.63,175.54,0.0,0.0
2170,0.0,0.0,0.0,228.01,0.0,0.0
2171,236.43,0.0,81.03,0.0,0.0,0.0
2172,0.0,0.0,0.0,428.45,0.0,0.0
2173,261.76,0.0,0.0,279.47,0.0,0.0
2174,0.0,0.0,0.0,0.0,0.0,0.0
2175,0.0,0.0,0.0,0.0,0.0,0.0
2176,0.0,0.0,0.0,0.0,0.0,0.0
2177,0.0,0.0,279.24,0.0,0.0,0.0
2178,0.0,359.34,963.85,0.0,413.34,0.0
2179,0.0,0.0,0.0,0.0,0.0,0.0
2180,0.0,0.0,0.0,0.0,0.0,0.0
2181,307.3,0.0,177.09,0.0,0.0,0.0
2182,0.0,0.0,168.75,0.0,0.0,0.0
2183,0.0,0.0,129.32,128.67,0.0,0.0
2184,233.17,0.0,0.0,0.0,0.0,0.0
2185,0.0,0.0,175.23,152.19,0.0,0.0
2186,0.0,0.0,0.0,0.0,0.0,0.0
2187,0.0,0.0,0.0,0.0,0.0,0.0
2188,0.0,0.0,228.28,0.0,0.0,0.0
2189,0.0,465.73,965.27,214.54,285.52,0.0
2190,453.16,0.0,0.0,0.0,470.62,0.0
2191,0.0,0.0,876.91,0.0,219.39,0.0
2192,0.0,0.0,0.0,0.0,0.0,0.0
2193,0.0,0.0,0.0,351.4,0.0,0.0
2194,0.0,0.0,0.0,0.0,0.0,0.0
2195,0.0,0.0,725.58,351.12,0.0,0.0
2196,0.0,0.0,0.0,0.0,0.0,0.0
2197,900.62,0.0,211.32,334.94,0.0,0.0
2198,0.0,0.0,0.0,0.0,576.55,293.32
2199,0.0,0.0,0.0,0.0,534.5,0.0
2200,0.0,0.0,0.0,0.0,0.0,0.0
2201,0.0,0.0,0.0,260.58,0.0,0.0
2202,0.0,0.0,0.0,0.0,0.0,0.0
2203,0.0,0.0,0.0,0.0,0.0,0.0
2204,0.0,0.0,63.18,91.85,0.0,0.0
2205,0.0,0.0,0.0,0.0,1180.27,0.0
2206,0.0,0.0,0.0,206.21,0.0,0.0
2207,0.0,0.0,402.2,0.0,0.0,0.0
2208,0.0,0.0,0.0,107.88,0.0,0.0
2209,190.4,0.0,0.0,0.0,0.0,0.0
2210,0.0,0.0,0.0,265.66,0.0,0.0
2211,0.0,494.09,0.0,0.0,0.0,0.0
2212,0.0,0.0,396.36,0.0,0.0,0.0
2213,102.5,0.0,235.68,0.0,0.0,0.0
2214,0.0,0.0,0.0,176.79,0.0,0.0
2215,0.0,0.0,0.0,0.0,0.0,0.0
2216,0.0,0.0,0.0,0.0,0.0,0.0
2217,371.92,0.0,0.0,330.17,0.0,0.0
2218,354.76,0.0,0.0,0.0,0.0,103.22
2219,0.0,262.62,0.0,440.56,414.54,0.0
2220,0.0,0.0,96.94,0.0,0.0,0.0
2221,0.0,0.0,243.05,0.0,0.0,0.0
2222,0.0,0.0,261.07,290.57,0.0,0.0
2223,190.05,0.0,0.0,166.45,0.0,0.0
2224,169.14,0.0,0.0,128.54,0.0,0.0
2225,211.7,0.0,672.05,0.0,394.22,0.0
2226,1282.33,0.0,996.11,705.72,0.0,0.0
2227,0.0,0.0,0.0,0.0,0.0,0.0
2228,0.0,0.0,0.0,979.53,319.33,0.0
2229,0.0,0.0,155.76,0.0,0.0,0.0
2230,395.97,523.68,0.0,295.03,513.04,0.0
2231,0.0,0.0,274.47,0.0,0.0,0.0
2232,0.0,0.0,0.0,0.0,0.0,0.0
2233,834.04,601.9,546.4,0.0,0.0,0.0
2234,594.12,0.0,171.58,0.0,0.0,0.0
2235,0.0,0.0,0.0,208.74,0.0,0.0
2236,0.0,0.0,356.62,170.93,0.0,0.0
2237,477.52,0.0,0.0,0.0,0.0,0.0
2238,0.0,0.0,0.0,0.0,0.0,0.0
2239,0.0,0.0,0.0,165.02,0.0,0.0
2240,0.0,0.0,0.0,0.0,0.0,0.0
2241,0.0,0.0,0.0,0.0,0.0,0.0
2242,0.0,323.06,0.0,0.0,0.0,0.0
2243,909.69,527.55,0.0,0.0,928.53,0.0
2244,0.0,0.0,0.0,0.0,0.0,0.0
2245,0.0,0.0,306.96,0.0,0.0,0.0
2246,1189.1,441.91,568.81,0.0,522.95,247.94
2247,0.0,0.0,0.0,186.05,0.0,0.0
2248,0.0,0.0,166.3,0.0,0.0,0.0
2249,0.0,0.0,0.0,0.0,0.0,0.0
2250,0.0,0.0,0.0,0.0,0.0,0.0
2251,0.0,0.0,0.0,145.83,0.0,0.0
2252,0.0,0.0,367.88,0.0,0.0,0.0
2253,0.0,0.0,0.0,0.0,0.0,0.0
2254,0.0,0.0,0.0,100.73,0.0,0.0
2255,0.0,0.0,931.23,0.0,1195.46,0.0
2256,0.0,0.0,0.0,155.3,0.0,0.0
2257,159.58,0.0,96.64,69.16,0.0,0.0
2258,0.0,0.0,65.74,0.0,0.0,0.0
2259,435.92,327.09,0.0,0.0,792.71,0.0
2260,0.0,0.0,0.0,0.0,0.0,0.0
2261,439.38,0.0,531.28,359.82,0.0,0.0
2262,0.0,0.0,0.0,82.13,0.0,0.0
2263,0.0,0.0,384.42,0.0,0.0,0.0
2264,0.0,0.0,0.0,0.0,280.04,0.0
2265,0.0,398.27,411.28,0.0,0.0,0.0
2266,174.34,0.0,312.22,177.4,0.0,0.0
2267,0.0,0.0,144.46,165.16,0.0,0.0
2268,0.0,0.0,0.0,0.0,0.0,0.0
2269,0.0,0.0,0.0,134.98,0.0,0.0
2270,0.0,0.0,0.0,0.0,0.0,0.0
2271,221.59,0.0,190.06,234.99,0.0,0.0
2272,0.0,0.0,157.48,0.0,0.0,0.0
2273,0.0,161.68,556.66,0.0,0.0,0.0
2274,0.0,0.0,251.28,116.34,0.0,0.0
2275,0.0,0.0,245.82,0.0,0.0,0.0
2276,0.0,0.0,0.0,0.0,0.0,0.0
2277,0.0,0.0,0.0,0.0,0.0,0.0
2278,274.67,0.0,0.0,189.03,0.0,0.0
2279,0.0,0.0,0.0,0.0,0.0,0.0
2280,0.0,0.0,0.0,0.0,0.0,0.0
2281,0.0,0.0,0.0,0.0,0.0,0.0
2282,0.0,0.0,800.32,0.0,0.0,0.0
2283,244.29,0.0,0.0,165.33,0.0,0.0
2284,0.0,0.0,105.71,0.0,0.0,0.0
2285,242.13,0.0,501.71,0.0,0.0,0.0
2286,0.0,0.0,0.0,399.08,0.0,104.58
2287,0.0,0.0,0.0,0.0,0.0,0.0
2288,0.0,0.0,0.0,0.0,0.0,0.0
2289,433.31,0.0,0.0,0.0,0.0,0.0
2290,0.0,0.0,0.0,118.5,0.0,0.0
2291,0.0,0.0,0.0,135.93,0.0,0.0
2292,0.0,465.92,0.0,219.53,744.18,0.0
2293,0.0,0.0,252.7,307.79,0.0,0.0
2294,0.0,0.0,0.0,181.58,0.0,0.0
2295,0.0,0.0,638.54,0.0,0.0,0.0
2296,0.0,0.0,306.12,0.0,0.0,0.0
2297,523.7,461.41,770.15,0.0,0.0,0.0
2298,397.41,0.0,535.02,0.0,0.0,0.0
2299,0.0,186.14,0.0,0.0,559.63,0.0
2300,0.0,0.0,49.67,0.0,0.0,0.0
2301,0.0,0.0,0.0,198.6,0.0,0.0
2302,332.23,0.0,0.0,95.44,0.0,0.0
2303,0.0,0.0,714.12,0.0,772.58,488.35
2304,0.0,0.0,315.45,0.0,0.0,0.0
2305,0.0,0.0,104.46,0.0,0.0,0.0
2306,0.0,0.0,0.0,69.85,0.0,0.0
2307,120.71,0.0,0.0,0.0,0.0,0.0
2308,709.84,0.0,0.0,275.07,609.37,0.0
2309,0.0,0.0,0.0,0.0,0.0,0.0
2310,0.0,0.0,224.27,0.0,0.0,0.0
2311,0.0,0.0,0.0,69.2,0.0,0.0
2312,0.0,0.0,0.0,0.0,0.0,0.0
2313,633.38,347.74,0.0,0.0,203.1,390.67
2314,0.0,0.0,195.71,0.0,0.0,0.0
2315,0.0,0.0,0.0,0.0,0.0,0.0
2316,114.94,0.0,106.52,0.0,0.0,0.0
2317,0.0,0.0,175.02,0.0,0.0,0.0
2318,0.0,0.0,230.74,0.0,0.0,0.0
2319,358.65,0.0,391.94,266.28,0.0,0.0
2320,640.2,0.0,0.0,0.0,681.69,0.0
2321,0.0,0.0,0.0,0.0,0.0,0.0
2322,1430.11,0.0,0.0,607.14,776.38,0.0
2323,239.39,0.0,351.72,0.0,0.0,0.0
2324,184.71,0.0,0.0,0.0,0.0,0.0
2325,0.0,0.0,243.92,0.0,0.0,0.0
2326,0.0,0.0,0.0,0.0,0.0,0.0
2327,0.0,0.0,0.0,0.0,0.0,0.0
2328,99.41,0.0,138.2,0.0,0.0,0.0
2329,0.0,0.0,134.19,0.0,0.0,0.0
2330,0.0,0.0,0.0,501.02,0.0,0.0
2331,0.0,0.0,566.97,218.7,0.0,0.0
2332,0.0,414.48,0.0,0.0,0.0,0.0
2333,0.0,0.0,294.89,223.27,0.0,0.0
2334,0.0,0.0,554.82,0.0,0.0,0.0
2335,141.55,0.0,0.0,0.0,0.0,0.0
2336,270.45,0.0,128.45,0.0,0.0,0.0
2337,0.0,0.0,0.0,353.73,560.9,0.0
2338,575.08,0.0,0.0,0.0,531.3,435.58
2339,0.0,0.0,177.17,0.0,0.0,0.0
2340,536.45,0.0,0.0,0.0,0.0,0.0
2341,0.0,0.0,549.27,401.86,0.0,0.0
2342,0.0,0.0,0.0,0.0,0.0,0.0
2343,0.0,0.0,0.0,143.33,0.0,0.0
2344,0.0,0.0,329.96,0.0,0.0,0.0
2345,334.63,0.0,0.0,0.0,0.0,0.0
2346,1108.06,0.0,1038.31,0.0,1050.19,0.0
2347,0.0,0.0,208.51,0.0,0.0,0.0
2348,0.0,0.0,506.73,0.0,553.73,0.0
2349,0.0,0.0,0.0,238.62,404.77,0.0
2350,194.74,0.0,342.94,243.57,0.0,0.0
2351,0.0,0.0,0.0,0.0,0.0,0.0
2352,0.0,0.0,0.0,0.0,0.0,0.0
2353,0.0,0.0,0.0,0.0,0.0,0.0
2354,0.0,0.0,0.0,139.62,0.0,0.0
2355,0.0,0.0,0.0,0.0,0.0,0.0
2356,0.0,0.0,386.38,0.0,0.0,0.0
2357,0.0,0.0,0.0,0.0,598.13,0.0
2358,0.0,0.0,0.0,0.0,0.0,0.0
2359,0.0,0.0,0.0,0.0,1071.08,0.0
2360,0.0,0.0,0.0,0.0,0.0,225.53
2361,0.0,0.0,182.64,0.0,0.0,0.0
2362,539.0,0.0,462.69,0.0,0.0,253.61
2363,0.0,0.0,312.19,0.0,0.0,0.0
2364,0.0,0.0,0.0,0.0,0.0,0.0
2365,0.0,0.0,268.87,0.0,0.0,0.0
2366,314.97,489.38,0.0,0.0,0.0,0.0
2367,168.97,0.0,0.0,0.0,0.0,0.0
2368,0.0,0.0,0.0,239.33,623.45,0.0
2369,0.0,0.0,0.0,0.0,0.0,0.0
2370,0.0,0.0,229.5,60.49,0.0,0.0
2371,0.0,0.0,422.14,211.16,0.0,0.0
2372,0.0,0.0,0.0,0.0,0.0,0.0
2373,0.0,0.0,271.2,0.0,0.0,0.0
2374,358.52,0.0,0.0,0.0,368.17,0.0
2375,294.48,0.0,0.0,0.0,0.0,0.0
2376,190.53,0.0,203.81,0.0,0.0,0.0
2377,0.0,0.0,0.0,0.0,0.0,0.0
2378,298.46,0.0,0.0,0.0,0.0,0.0
2379,0.0,0.0,0.0,371.93,916.92,274.43
2380,0.0,0.0,0.0,0.0,0.0,0.0
2381,0.0,0.0,250.7,68.31,0.0,0.0
2382,0.0,0.0,94.71,62.08,0.0,0.0
2383,0.0,0.0,130.03,0.0,0.0,0.0
2384,0.0,0.0,394.27,0.0,0.0,0.0
2385,0.0,0.0,394.86,253.23,392.55,0.0
2386,0.0,220.76,0.0,0.0,0.0,0.0
2387,543.92,0.0,271.77,252.52,833.72,0.0
2388,0.0,0.0,0.0,119.36,0.0,0.0
2389,0.0,0.0,0.0,173.55,0.0,0.0
2390,416.62,0.0,0.0,0.0,0.0,0.0
2391,0.0,0.0,360.9,0.0,1101.34,0.0
2392,0.0,0.0,0.0,0.0,0.0,0.0
2393,264.11,0.0,104.34,0.0,0.0,0.0
2394,0.0,0.0,0.0,0.0,0.0,0.0
2395,650.79,0.0,208.72,0.0,0.0,0.0
2396,0.0,0.0,0.0,0.0,0.0,0.0
2397,136.69,0.0,0.0,0.0,0.0,0.0
2398,0.0,0.0,0.0,101.26,0.0,0.0
2399,0.0,0.0,0.0,175.44,0.0,0.0
2400,0.0,0.0,111.96,0.0,0.0,0.0
2401,0.0,0.0,583.14,0.0,455.45,0.0
2402,0.0,0.0,0.0,184.67,0.0,0.0
2403,0.0,0.0,0.0,0.0,0.0,0.0
2404,0.0,0.0,0.0,217.08,0.0,0.0
2405,0.0,0.0,0.0,0.0,0.0,0.0
2406,0.0,0.0,403.74,0.0,0.0,352.07
2407,131.4,0.0,0.0,0.0,0.0,0.0
2408,424.41,0.0,0.0,0.0,0.0,253.02
2409,0.0,0.0,0.0,0.0,0.0,0.0
2410,246.13,0.0,350.73,239.59,0.0,0.0
2411,0.0,0.0,215.72,81.81,0.0,0.0
2412,263.62,0.0,510.92,0.0,0.0,0.0
2413,367.34,0.0,511.09,136.66,0.0,0.0
2414,0.0,0.0,97.39,39.25,0.0,0.0
2415,0.0,0.0,340.58,0.0,0.0,0.0
2416,0.0,0.0,357.08,0.0,0.0,0.0
2417,0.0,0.0,372.25,0.0,0.0,0.0
2418,0.0,0.0,180.84,0.0,0.0,0.0
2419,0.0,0.0,0.0,0.0,0.0,0.0
2420,467.24,0.0,0.0,140.6,0.0,0.0
2421,204.4,0.0,251.05,0.0,0.0,0.0
2422,522.94,274.52,646.65,0.0,0.0,0.0
2423,0.0,0.0,314.82,206.7,0.0,0.0
2424,405.53,0.0,376.5,0.0,0.0,0.0
2425,0.0,0.0,0.0,392.97,0.0,0.0
2426,0.0,0.0,0.0,348.89,1063.44,0.0
2427,0.0,0.0,0.0,108.35,0.0,0.0
2428,0.0,0.0,0.0,0.0,0.0,0.0
2429,0.0,0.0,0.0,0.0,0.0,0.0
2430,1531.36,0.0,580.25,0.0,0.0,0.0
2431,401.94,518.84,0.0,0.0,0.0,0.0
2432,299.86,0.0,270.79,0.0,0.0,0.0
2433,0.0,0.0,0.0,143.65,0.0,0.0
2434,0.0,0.0,144.33,319.0,0.0,0.0
2435,0.0,0.0,0.0,0.0,0.0,0.0
2436,0.0,0.0,0.0,93.14,0.0,0.0
2437,0.0,0.0,0.0,319.77,0.0,0.0
2438,0.0,0.0,64.09,74.43,0.0,0.0
2439,0.0,0.0,0.0,0.0,0.0,0.0
2440,0.0,0.0,0.0,0.0,0.0,0.0
2441,346.33,0.0,0.0,0.0,0.0,0.0
2442,0.0,0.0,0.0,0.0,0.0,0.0
2443,293.77,0.0,236.4,0.0,0.0,0.0
2444,405.24,0.0,0.0,135.75,0.0,0.0
2445,320.39,0.0,0.0,0.0,0.0,0.0
2446,0.0,0.0,0.0,67.7,0.0,0.0
2447,0.0,0.0,0.0,0.0,645.12,0.0
2448,0.0,0.0,268.89,427.15,0.0,0.0
2449,0.0,0.0,0.0,174.43,0.0,0.0
2450,0.0,0.0,0.0,0.0,0.0,0.0
2451,233.84,0.0,372.89,0.0,0.0,0.0
2452,0.0,0.0,0.0,113.63,0.0,0.0
2453,0.0,0.0,0.0,0.0,0.0,0.0
2454,133.3,0.0,0.0,0.0,0.0,0.0
2455,0.0,0.0,149.34,0.0,572.9,0.0
2456,0.0,0.0,0.0,0.0,0.0,0.0
2457,229.05,0.0,107.38,174.54,0.0,0.0
2458,0.0,0.0,0.0,0.0,0.0,0.0
2459,0.0,0.0,321.1,0.0,0.0,0.0
2460,0.0,0.0,192.83,0.0,0.0,0.0
2461,0.0,0.0,0.0,0.0,0.0,0.0
2462,0.0,0.0,221.6,0.0,0.0,0.0
2463,792.11,0.0,0.0,0.0,728.9,0.0
2464,0.0,0.0,194.62,0.0,0.0,0.0
2465,0.0,0.0,0.0,0.0,0.0,0.0
2466,0.0,0.0,533.32,0.0,0.0,0.0
2467,0.0,0.0,0.0,0.0,0.0,276.52
2468,246.47,462.19,0.0,528.63,0.0,0.0
2469,0.0,0.0,222.45,0.0,0.0,0.0
2470,0.0,0.0,0.0,0.0,0.0,0.0
2471,0.0,0.0,76.64,0.0,0.0,0.0
2472,0.0,0.0,0.0,0.0,0.0,0.0
2473,0.0,0.0,0.0,0.0,0.0,0.0
2474,0.0,0.0,0.0,0.0,0.0,0.0
2475,0.0,0.0,671.44,0.0,0.0,0.0
2476,0.0,0.0,0.0,0.0,0.0,471.43
2477,0.0,173.08,414.32,515.84,0.0,0.0
2478,0.0,0.0,0.0,187.28,334.06,0.0
2479,214.27,0.0,208.12,0.0,0.0,0.0
2480,300.39,0.0,164.92,0.0,0.0,0.0
2481,152.27,0.0,0.0,0.0,0.0,0.0
2482,285.31,0.0,116.9,192.93,0.0,0.0
2483,0.0,0.0,230.85,0.0,0.0,0.0
2484,0.0,507.16,0.0,0.0,0.0,0.0
2485,568.89,0.0,0.0,0.0,444.27,0.0
2486,0.0,0.0,0.0,294.34,0.0,0.0
2487,0.0,0.0,139.09,0.0,0.0,0.0
2488,0.0,0.0,0.0,0.0,0.0,0.0
2489,0.0,0.0,160.68,0.0,0.0,0.0
2490,0.0,0.0,287.78,0.0,0.0,0.0
2491,0.0,0.0,381.03,188.82,0.0,0.0
2492,0.0,0.0,0.0,0.0,0.0,0.0
2493,0.0,0.0,203.21,0.0,0.0,0.0
2494,184.21,0.0,0.0,125.46,0.0,0.0
2495,0.0,0.0,327.37,326.63,0.0,0.0
2496,0.0,0.0,0.0,0.0,0.0,0.0
2497,0.0,0.0,0.0,0.0,0.0,0.0
2498,0.0,0.0,0.0,107.74,0.0,0.0
2499,0.0,0.0,149.35,0.0,0.0,0.0
2500,0.0,0.0,0.0,0.0,0.0,0.0
2501,308.16,0.0,0.0,0.0,0.0,0.0
2502,0.0,0.0,0.0,165.52,0.0,0.0
2503,0.0,0.0,0.0,0.0,0.0,0.0
2504,0.0,0.0,0.0,0.0,0.0,0.0
2505,0.0,0.0,96.13,0.0,0.0,0.0
2506,0.0,0.0,0.0,0.0,0.0,0.0
2507,0.0,0.0,0.0,0.0,0.0,0.0
2508,158.15,0.0,0.0,0.0,0.0,0.0
2509,0.0,0.0,143.42,164.96,0.0,0.0
2510,0.0,0.0,330.5,0.0,0.0,0.0
2511,0.0,362.74,0.0,0.0,0.0,0.0
2512,0.0,0.0,296.89,311.02,0.0,0.0
2513,300.46,0.0,73.37,188.28,0.0,0.0
2514,0.0,0.0,0.0,0.0,0.0,0.0
2515,0.0,204.62,0.0,0.0,0.0,0.0
2516,0.0,0.0,101.12,128.79,0.0,0.0
2517,0.0,0.0,0.0,0.0,0.0,0.0
2518,0.0,0.0,678.43,0.0,740.46,0.0
2519,0.0,0.0,0.0,174.33,0.0,0.0
2520,439.01,0.0,0.0,0.0,0.0,0.0
2521,0.0,0.0,139.19,0.0,0.0,0.0
2522,0.0,0.0,386.78,0.0,0.0,0.0
2523,0.0,314.52,295.58,0.0,0.0,0.0
2524,646.41,268.04,0.0,300.45,0.0,386.97
2525,0.0,0.0,79.88,0.0,0.0,0.0
2526,0.0,0.0,0.0,0.0,0.0,0.0
2527,555.91,316.26,0.0,0.0,982.74,0.0
2528,0.0,0.0,0.0,0.0,0.0,0.0
2529,387.91,0.0,410.11,0.0,0.0,0.0
2530,0.0,0.0,0.0,0.0,0.0,0.0
2531,357.76,0.0,0.0,184.94,0.0,0.0
2532,773.74,0.0,189.33,0.0,410.74,0.0
2533,0.0,0.0,222.11,0.0,0.0,0.0
2534,0.0,0.0,135.64,276.2,0.0,0.0
2535,0.0,0.0,311.67,0.0,0.0,0.0
2536,436.05,0.0,0.0,0.0,0.0,0.0
2537,0.0,0.0,384.35,0.0,0.0,0.0
2538,273.67,0.0,521.48,0.0,203.3,0.0
2539,0.0,0.0,0.0,0.0,0.0,0.0
2540,0.0,0.0,0.0,0.0,0.0,0.0
2541,0.0,0.0,0.0,62.98,0.0,0.0
2542,0.0,0.0,221.78,0.0,0.0,0.0
2543,0.0,0.0,161.19,146.06,0.0,0.0
2544,0.0,0.0,256.41,0.0,0.0,0.0
2545,0.0,0.0,0.0,0.0,0.0,0.0
2546,0.0,0.0,0.0,0.0,0.0,0.0
2547,0.0,0.0,0.0,0.0,0.0,0.0
2548,0.0,0.0,0.0,0.0,0.0,0.0
2549,0.0,0.0,187.22,200.05,0.0,0.0
2550,0.0,0.0,0.0,0.0,241.32,0.0
2551,0.0,0.0,0.0,94.32,0.0,0.0
2552,0.0,214.81,290.11,0.0,391.47,0.0
2553,0.0,437.04,985.48,0.0,0.0,0.0
2554,0.0,0.0,0.0,0.0,0.0,0.0
2555,0.0,175.48,0.0,0.0,0.0,0.0
2556,0.0,0.0,0.0,131.85,0.0,0.0
2557,0.0,0.0,0.0,62.53,0.0,0.0
2558,528.89,0.0,0.0,0.0,528.52,0.0
2559,0.0,0.0,0.0,270.76,0.0,0.0
2560,404.73,0.0,0.0,108.78,0.0,0.0
2561,0.0,0.0,0.0,0.0,0.0,0.0
2562,0.0,0.0,0.0,0.0,0.0,0.0
2563,0.0,0.0,0.0,0.0,0.0,0.0
2564,0.0,0.0,336.03,315.23,0.0,391.08
2565,0.0,0.0,0.0,0.0,0.0,0.0
2566,0.0,0.0,0.0,0.0,0.0,0.0
2567,0.0,0.0,0.0,0.0,601.72,0.0
2568,437.92,394.87,205.19,0.0,321.98,0.0
2569,0.0,0.0,0.0,0.0,0.0,0.0
2570,0.0,0.0,0.0,0.0,645.3,0.0
2571,0.0,0.0,0.0,0.0,0.0,0.0
2572,0.0,0.0,159.91,0.0,0.0,0.0
2573,89.28,0.0,0.0,178.31,0.0,0.0
2574,0.0,0.0,0.0,0.0,0.0,0.0
2575,0.0,0.0,145.82,0.0,0.0,0.0
2576,0.0,0.0,135.4,0.0,0.0,0.0
2577,0.0,0.0,103.27,0.0,0.0,0.0
2578,0.0,0.0,289.39,0.0,0.0,0.0
2579,382.39,0.0,229.86,0.0,0.0,0.0
2580,0.0,0.0,115.9,0.0,0.0,0.0
2581,0.0,0.0,150.97,179.5,0.0,0.0
2582,0.0,0.0,0.0,0.0,0.0,0.0
2583,0.0,0.0,0.0,0.0,0.0,0.0
2584,0.0,0.0,0.0,0.0,0.0,0.0
2585,0.0,0.0,400.59,0.0,588.79,0.0
2586,0.0,0.0,501.21,0.0,0.0,0.0
2587,185.2,0.0,0.0,0.0,0.0,0.0
2588,352.71,0.0,139.27,0.0,0.0,0.0
2589,172.33,0.0,307.97,94.16,0.0,0.0
2590,0.0,0.0,0.0,268.27,753.49,0.0
2591,432.78,0.0,0.0,0.0,0.0,0.0
2592,0.0,0.0,0.0,0.0,0.0,0.0
2593,744.97,0.0,0.0,0.0,0.0,0.0
2594,0.0,0.0,0.0,0.0,0.0,0.0
2595,184.95,0.0,210.99,0.0,0.0,0.0
2596,302.68,0.0,0.0,0.0,0.0,0.0
2597,0.0,0.0,0.0,0.0,0.0,0.0
2598,0.0,0.0,0.0,116.85,0.0,0.0
2599,0.0,0.0,0.0,0.0,0.0,0.0
2600,0.0,0.0,232.6,0.0,0.0,0.0
2601,0.0,0.0,317.91,0.0,0.0,0.0
2602,0.0,0.0,0.0,186.96,0.0,0.0
2603,0.0,0.0,195.5,0.0,0.0,0.0
2604,0.0,0.0,98.05,0.0,0.0,0.0
2605,0.0,0.0,0.0,234.66,0.0,0.0
2606,660.27,0.0,0.0,439.72,296.96,0.0
2607,0.0,0.0,490.19,0.0,0.0,0.0
2608,174.53,0.0,137.93,93.58,0.0,0.0
2609,0.0,0.0,0.0,0.0,0.0,0.0
2610,304.94,0.0,0.0,0.0,0.0,0.0
2611,289.3,0.0,0.0,88.92,0.0,0.0
2612,0.0,0.0,0.0,0.0,0.0,0.0
2613,419.55,0.0,0.0,207.69,0.0,452.19
2614,0.0,0.0,122.7,0.0,0.0,0.0
2615,0.0,462.19,0.0,765.52,529.03,196.17
