personID,ownsCar,carPayment,carInsurance,gas,publicTransit,carMaintenance
2264,True,0.0,165.69,67.95,0.0,112.25
2265,True,0.0,137.55,229.13,0.0,66.75
2266,True,0.0,233.66,219.19,0.0,90.35
2267,True,0.0,245.45,169.01,0.0,101.02
2268,True,0.0,175.81,104.51,0.0,84.42
2269,True,0.0,248.74,292.92,0.0,72.62
2270,True,336.68,161.95,177.98,0.0,75.29
2271,True,0.0,128.65,191.53,0.0,108.52
2272,True,0.0,194.42,241.64,0.0,118.81
2273,True,1249.42,232.87,274.19,0.0,96.9
2274,True,0.0,200.27,274.97,0.0,144.17
2275,True,698.22,100.94,109.78,0.0,122.86
2276,True,0.0,121.54,296.71,0.0,139.18
2277,False,0.0,0.0,0.0,95.28,0.0
2278,True,625.61,214.17,104.46,0.0,97.57
2279,True,0.0,229.89,209.98,0.0,51.49
2280,True,305.95,152.89,287.04,0.0,109.21
2281,False,0.0,0.0,0.0,147.35,0.0
2282,True,0.0,181.12,220.1,0.0,131.83
2283,True,530.8,244.94,280.69,0.0,103.65
2284,True,0.0,179.87,101.41,0.0,106.79
2285,True,1010.51,137.66,225.66,0.0,147.5
2286,True,1138.04,238.51,288.37,0.0,86.61
2287,True,0.0,149.52,189.19,152.64,130.19
2288,True,907.83,164.76,289.45,0.0,100.51
2289,True,0.0,132.67,151.27,0.0,96.37
2290,True,0.0,179.57,161.84,0.0,64.56
2291,True,0.0,220.06,221.52,0.0,124.84
2292,True,0.0,213.23,165.96,0.0,132.33
2293,True,0.0,184.56,183.84,0.0,93.09
2294,True,525.97,213.54,194.63,199.34,126.35
2295,False,0.0,0.0,0.0,118.9,0.0
2296,True,0.0,165.6,222.22,0.0,108.11
2297,True,0.0,215.58,131.24,0.0,75.76
2298,True,992.47,131.15,288.32,0.0,142.37
2299,True,1143.88,145.9,75.44,0.0,119.68
2300,True,0.0,234.1,262.21,0.0,137.83
2301,True,423.36,158.18,248.9,0.0,78.15
2302,True,0.0,146.77,180.65,0.0,141.64
2303,True,0.0,131.57,240.27,0.0,86.47
2304,True,1258.82,171.08,172.06,0.0,50.95
2305,True,0.0,128.71,217.91,0.0,57.5
2306,True,0.0,184.61,136.92,0.0,58.93
2307,True,0.0,239.5,253.46,0.0,70.71
2308,True,0.0,222.33,275.27,0.0,68.65
2309,False,0.0,0.0,0.0,119.41,0.0
2310,True,663.64,125.29,198.08,0.0,55.79
2311,True,0.0,158.97,156.18,0.0,139.54
2312,True,606.81,144.39,157.05,0.0,132.83
2313,True,0.0,128.7,281.22,0.0,126.28
2314,True,0.0,134.12,222.95,0.0,97.91
2315,True,0.0,190.81,74.88,0.0,92.51
2316,False,0.0,0.0,0.0,117.41,0.0
2317,True,600.69,160.31,154.84,0.0,92.54
2318,True,0.0,170.99,142.3,0.0,76.18
2319,True,1139.94,183.14,170.56,0.0,110.83
2320,True,1322.76,216.84,212.55,0.0,55.91
2321,True,761.55,223.79,141.29,0.0,115.88
2322,True,0.0,245.28,118.34,0.0,101.39
2323,True,361.76,147.39,115.91,137.07,131.65
2324,True,486.46,159.14,152.97,0.0,147.27
2325,True,0.0,160.68,237.83,0.0,137.66
2326,True,0.0,144.53,180.07,0.0,121.99
2327,True,1059.08,224.96,281.73,0.0,93.28
2328,True,373.5,151.13,240.57,0.0,71.45
2329,True,287.07,221.78,233.46,0.0,116.49
2330,True,0.0,146.53,225.7,0.0,70.16
2331,True,0.0,212.32,48.61,0.0,52.03
2332,True,0.0,223.87,78.78,0.0,107.32
2333,True,0.0,230.99,295.06,0.0,89.41
2334,True,0.0,186.34,52.85,0.0,137.6
2335,False,0.0,0.0,0.0,94.02,0.0
2336,True,575.7,162.73,266.43,0.0,114.58
2337,True,0.0,220.41,167.89,0.0,114.73
2338,True,0.0,161.72,71.22,0.0,128.79
2339,False,0.0,0.0,0.0,82.41,0.0
2340,True,851.28,139.25,192.95,0.0,83.57
2341,True,0.0,228.51,193.37,0.0,145.82
2342,False,0.0,0.0,0.0,127.39,0.0
2343,True,472.75,173.46,140.58,0.0,72.13
2344,True,0.0,194.21,208.85,0.0,137.17
2345,True,0.0,239.4,167.67,0.0,141.08
2346,True,0.0,137.65,147.45,0.0,53.9
2347,True,724.29,192.43,182.08,0.0,113.18
2348,True,1562.7,192.64,216.67,0.0,124.94
2349,True,0.0,232.05,184.65,0.0,145.38
2350,True,723.42,164.36,278.64,0.0,75.14
2351,True,0.0,172.16,200.7,0.0,106.19
2352,True,294.06,187.51,283.12,0.0,127.31
2353,True,0.0,141.74,198.91,0.0,64.84
2354,True,0.0,181.19,176.92,0.0,135.3
2355,True,0.0,176.69,236.5,0.0,90.36
2356,True,0.0,145.66,144.41,0.0,113.98
2357,True,0.0,228.29,64.76,0.0,54.2
2358,True,537.54,176.03,195.32,0.0,72.29
2359,True,0.0,159.79,198.0,0.0,97.82
2360,True,943.33,136.95,118.99,124.75,78.92
2361,True,823.41,131.67,289.26,0.0,145.78
2362,True,0.0,244.83,154.64,0.0,129.49
2363,True,0.0,249.37,263.44,0.0,136.49
2364,True,0.0,236.73,179.12,0.0,96.63
2365,True,306.41,179.62,152.93,0.0,97.36
2366,True,1020.91,225.03,70.51,0.0,130.52
2367,True,0.0,228.46,201.37,0.0,88.75
2368,True,1207.96,158.98,46.31,0.0,98.08
2369,True,0.0,196.18,254.55,0.0,102.86
2370,True,632.94,244.39,241.67,0.0,110.72
2371,True,958.6,156.41,236.34,0.0,115.0
2372,True,0.0,206.18,177.38,0.0,118.08
2373,True,0.0,206.13,189.37,0.0,94.4
2374,True,1213.82,178.85,243.73,0.0,79.51
2375,True,0.0,183.74,242.04,0.0,142.02
2376,True,362.1,179.33,233.21,0.0,132.67
2377,True,0.0,187.74,70.73,0.0,50.34
2378,True,0.0,139.34,165.17,0.0,101.29
2379,False,0.0,0.0,0.0,133.13,0.0
2380,True,0.0,223.32,191.48,140.62,77.46
2381,True,0.0,205.94,173.64,0.0,114.27
2382,True,0.0,246.6,180.18,0.0,100.26
2383,True,0.0,151.93,192.2,0.0,52.12
2384,True,1064.39,138.98,175.82,0.0,122.78
2385,True,1658.2,164.53,110.97,0.0,77.54
2386,True,0.0,186.27,281.81,0.0,76.02
2387,True,0.0,146.65,180.51,0.0,53.19
2388,True,381.86,179.88,202.27,0.0,132.83
2389,True,210.67,203.54,168.88,0.0,107.88
2390,True,547.63,127.3,165.5,0.0,98.48
2391,True,1469.53,218.54,164.27,0.0,117.58
2392,True,0.0,242.16,201.41,0.0,84.54
2393,True,0.0,154.87,228.55,0.0,106.95
2394,True,0.0,220.91,116.06,0.0,74.93
2395,True,0.0,174.33,289.9,0.0,56.3
2396,True,791.96,206.38,237.96,0.0,106.13
2397,True,0.0,216.59,282.76,0.0,72.12
2398,False,0.0,0.0,0.0,80.32,0.0
2399,True,0.0,158.35,172.32,0.0,125.0
2400,False,0.0,0.0,0.0,120.36,0.0
2401,False,0.0,0.0,0.0,126.84,0.0
2402,True,496.91,222.36,171.52,0.0,95.18
2403,True,637.32,133.66,277.01,0.0,75.04
2404,True,586.27,248.27,235.2,0.0,110.83
2405,True,0.0,163.81,290.79,168.78,61.66
2406,True,0.0,149.09,172.03,171.55,126.14
2407,True,366.23,138.03,102.08,0.0,95.22
2408,True,800.88,225.58,173.32,0.0,131.26
2409,True,208.74,158.59,254.83,0.0,63.81
2410,False,0.0,0.0,0.0,112.0,0.0
2411,True,298.44,243.72,271.08,0.0,88.25
2412,True,0.0,204.2,123.68,0.0,68.0
2413,True,0.0,164.28,150.46,0.0,56.12
2414,False,0.0,0.0,0.0,141.04,0.0
2415,True,0.0,228.73,222.43,0.0,145.53
2416,True,0.0,128.12,119.4,0.0,122.66
2417,False,0.0,0.0,0.0,118.13,0.0
2418,True,0.0,157.81,286.13,0.0,82.56
2419,True,0.0,123.68,105.76,0.0,74.62
2420,False,0.0,0.0,0.0,92.93,0.0
2421,True,0.0,152.76,178.17,0.0,70.43
2422,True,0.0,153.99,52.45,0.0,54.3
2423,True,0.0,158.68,166.43,0.0,60.27
2424,True,0.0,167.92,273.71,0.0,60.29
2425,True,0.0,194.97,114.8,0.0,116.63
2426,True,0.0,148.13,229.96,0.0,109.47
2427,True,0.0,202.78,140.14,0.0,106.82
2428,True,607.64,113.33,84.86,0.0,123.45
2429,False,0.0,0.0,0.0,137.54,0.0
2430,True,0.0,241.02,61.44,0.0,75.12
2431,True,872.93,123.39,193.92,0.0,84.25
2432,True,0.0,238.07,229.73,0.0,62.67
2433,False,0.0,0.0,0.0,134.44,0.0
2434,True,781.17,191.14,252.84,0.0,108.77
2435,True,0.0,171.0,63.75,0.0,143.29
2436,True,0.0,158.78,295.1,0.0,136.31
2437,True,0.0,142.59,174.8,0.0,105.5
2438,False,0.0,0.0,0.0,85.9,0.0
2439,True,347.56,243.15,204.04,0.0,114.46
2440,True,1276.89,177.33,220.59,0.0,149.23
2441,True,1169.43,182.47,156.15,0.0,101.74
2442,True,523.33,248.14,232.25,0.0,137.06
2443,True,405.52,163.69,280.5,0.0,100.07
2444,True,466.17,133.02,285.15,0.0,54.79
2445,True,0.0,196.3,126.1,0.0,143.47
2446,True,0.0,192.12,233.82,113.63,61.19
2447,True,0.0,220.5,162.14,0.0,120.42
2448,True,0.0,244.16,187.93,0.0,73.8
2449,True,0.0,160.0,229.27,0.0,140.1
2450,False,0.0,0.0,0.0,115.33,0.0
2451,True,578.95,213.83,205.01,0.0,70.05
2452,False,0.0,0.0,0.0,132.04,0.0
2453,True,402.43,176.49,206.73,0.0,64.01
2454,True,357.66,221.89,164.12,0.0,93.87
2455,True,0.0,141.36,56.28,0.0,99.67
2456,True,0.0,185.11,112.87,0.0,131.89
2457,False,0.0,0.0,0.0,116.11,0.0
2458,True,511.02,130.03,124.1,0.0,126.24
2459,False,0.0,0.0,0.0,109.1,0.0
2460,False,0.0,0.0,0.0,93.72,0.0
2461,True,0.0,156.12,79.82,0.0,82.83
2462,True,0.0,141.97,214.59,0.0,88.49
2463,True,0.0,244.81,287.54,0.0,107.67
2464,True,603.97,192.06,150.48,0.0,105.16
2465,True,0.0,188.82,296.17,0.0,136.2
2466,True,844.65,246.4,238.6,0.0,97.25
2467,True,0.0,184.79,164.44,0.0,139.35
2468,True,0.0,207.97,166.73,0.0,70.51
2469,True,0.0,126.07,260.85,0.0,136.76
2470,True,0.0,212.08,250.49,0.0,80.43
2471,True,480.01,133.56,212.69,0.0,128.93
2472,True,0.0,178.02,94.04,0.0,106.54
2473,True,998.43,233.99,115.5,0.0,137.56
2474,True,443.09,161.01,242.74,0.0,73.13
2475,True,2298.13,234.16,227.14,0.0,120.15
2476,True,0.0,182.74,164.35,0.0,134.9
2477,True,0.0,194.3,172.2,0.0,127.67
2478,True,0.0,173.43,45.31,0.0,106.6
2479,True,0.0,181.95,253.64,0.0,117.54
2480,True,0.0,238.08,292.51,0.0,69.65
2481,True,229.84,243.15,173.43,0.0,71.65
2482,True,0.0,177.96,275.16,0.0,76.73
2483,False,0.0,0.0,0.0,118.49,0.0
2484,True,0.0,186.87,157.25,0.0,132.8
2485,True,0.0,135.1,187.87,0.0,66.74
2486,True,0.0,132.56,68.9,0.0,79.89
2487,True,212.6,186.72,289.04,144.62,142.04
2488,True,0.0,146.34,159.91,0.0,125.52
2489,True,396.79,194.95,142.54,0.0,123.31
2490,True,688.08,209.09,296.91,0.0,95.51
2491,True,1146.79,204.49,115.58,0.0,120.24
2492,True,0.0,177.53,246.24,0.0,106.57
2493,True,0.0,220.01,241.41,0.0,57.15
2494,True,619.31,161.54,201.07,0.0,107.65
2495,False,0.0,0.0,0.0,123.9,0.0
2496,True,0.0,181.01,222.81,0.0,95.22
2497,True,761.47,155.12,118.83,0.0,61.4
2498,True,0.0,198.47,251.57,0.0,84.43
2499,True,372.9,144.07,85.09,0.0,139.48
2500,False,0.0,0.0,0.0,113.72,0.0
2501,True,0.0,148.22,153.53,0.0,130.37
2502,True,973.39,160.06,176.06,0.0,141.39
2503,True,923.66,156.33,225.21,0.0,121.71
2504,True,481.23,191.09,255.85,0.0,113.26
2505,True,0.0,187.85,179.54,0.0,63.92
2506,True,0.0,204.85,169.08,0.0,60.72
2507,True,644.93,241.52,285.36,0.0,74.68
2508,True,0.0,143.69,238.64,0.0,81.42
2509,True,0.0,241.8,224.0,0.0,110.7
2510,True,0.0,190.15,228.17,0.0,137.73
2511,True,784.6,231.31,185.43,166.8,139.07
2512,True,0.0,141.84,286.9,0.0,118.24
2513,True,0.0,155.48,182.14,0.0,107.39
2514,True,501.06,145.24,112.64,0.0,74.44
2515,True,0.0,204.94,289.51,0.0,143.79
2516,True,0.0,138.3,188.64,0.0,117.11
2517,True,0.0,223.03,279.37,0.0,103.35
2518,True,0.0,152.56,265.88,0.0,60.4
2519,True,565.32,153.21,207.29,0.0,132.59
2520,True,0.0,156.55,188.1,0.0,84.9
2521,True,0.0,217.03,263.85,0.0,140.06
2522,True,0.0,240.15,147.81,0.0,66.84
2523,True,0.0,237.98,120.32,117.49,54.86
2524,True,0.0,133.16,171.27,0.0,93.47
2525,True,0.0,154.12,258.15,0.0,57.83
2526,True,0.0,207.38,286.39,0.0,56.18
2527,True,1902.1,200.41,215.62,0.0,121.37
2528,True,553.34,135.0,67.69,0.0,75.74
2529,True,0.0,232.17,288.61,0.0,113.89
2530,True,0.0,113.05,96.09,0.0,107.08
2531,True,0.0,203.07,240.91,0.0,64.08
2532,True,0.0,155.5,146.74,0.0,88.58
2533,True,0.0,188.53,220.86,0.0,56.61
2534,True,0.0,170.37,120.4,0.0,92.17
2535,True,0.0,247.37,241.95,0.0,68.24
2536,True,0.0,183.27,257.79,0.0,59.63
2537,False,0.0,0.0,0.0,143.61,0.0
2538,True,0.0,246.89,173.32,0.0,81.7
2539,True,431.71,153.15,160.82,0.0,50.34
2540,True,0.0,219.83,188.21,0.0,125.78
2541,True,0.0,213.22,266.5,0.0,65.82
2542,True,460.42,230.19,162.01,0.0,112.58
2543,True,234.2,210.17,181.81,0.0,133.26
2544,True,763.64,208.71,177.71,0.0,141.72
2545,True,0.0,205.89,205.07,0.0,105.76
2546,True,0.0,248.06,159.44,0.0,128.83
2547,True,0.0,149.65,259.55,0.0,95.48
2548,True,0.0,123.91,153.58,0.0,99.02
2549,False,0.0,0.0,0.0,142.37,0.0
2550,True,0.0,208.14,278.81,0.0,104.68
2551,True,235.67,142.4,214.51,0.0,117.01
2552,True,0.0,208.32,245.51,0.0,116.99
2553,True,0.0,161.56,293.09,0.0,128.54
2554,True,0.0,125.64,293.82,0.0,111.69
2555,True,0.0,220.07,160.66,0.0,138.26
2556,False,0.0,0.0,0.0,117.13,0.0
2557,True,169.27,126.71,150.28,0.0,120.92
2558,True,1540.03,149.14,294.0,0.0,142.9
2559,True,1128.52,163.73,61.41,0.0,125.04
2560,True,937.5,137.26,255.06,0.0,123.87
2561,True,1678.14,238.76,286.89,0.0,136.04
2562,True,341.23,200.84,214.97,0.0,115.58
2563,True,0.0,233.8,135.25,0.0,67.96
2564,True,672.53,208.67,175.05,0.0,58.3
2565,False,0.0,0.0,0.0,91.87,0.0
2566,True,0.0,248.95,285.87,0.0,81.58
2567,True,0.0,188.27,247.15,0.0,131.44
2568,True,0.0,126.99,47.21,0.0,52.17
2569,True,531.27,140.91,233.97,0.0,65.0
2570,True,819.47,196.5,126.25,0.0,60.61
2571,True,618.88,165.2,172.08,0.0,53.72
2572,True,467.12,134.68,177.28,0.0,131.03
2573,True,689.85,150.96,233.89,109.54,77.96
2574,True,508.82,181.69,234.66,0.0,122.89
2575,False,0.0,0.0,0.0,128.73,0.0
2576,True,659.81,187.36,268.49,0.0,64.19
2577,True,0.0,193.46,74.88,0.0,90.89
2578,False,0.0,0.0,0.0,80.63,0.0
2579,False,0.0,0.0,0.0,137.72,0.0
2580,True,0.0,131.79,287.38,0.0,61.65
2581,True,426.87,166.51,227.79,0.0,50.25
2582,True,0.0,185.79,180.63,0.0,111.32
2583,True,0.0,134.72,211.99,0.0,98.1
2584,True,0.0,209.41,288.5,0.0,91.66
2585,True,0.0,186.95,221.72,0.0,57.87
2586,True,0.0,179.74,281.21,0.0,108.82
2587,True,0.0,205.29,112.79,0.0,128.0
2588,True,405.48,157.42,173.12,0.0,56.72
2589,True,0.0,164.11,134.45,0.0,91.35
2590,True,0.0,141.15,290.42,0.0,81.16
2591,True,610.23,188.08,279.91,0.0,139.19
2592,True,0.0,168.41,248.99,0.0,76.27
2593,True,1380.94,153.84,66.91,0.0,144.43
2594,True,778.1,136.22,181.73,0.0,132.84
2595,True,371.9,123.02,240.42,0.0,60.02
2596,True,684.99,145.14,232.42,0.0,98.06
2597,True,0.0,152.17,200.12,0.0,114.9
2598,True,268.91,183.11,225.84,0.0,109.31
2599,True,0.0,151.33,289.37,0.0,117.92
2600,True,0.0,226.29,150.8,0.0,92.63
2601,True,0.0,181.64,212.57,0.0,140.47
2602,True,0.0,201.1,126.69,0.0,77.04
2603,True,0.0,147.03,294.18,0.0,59.41
2604,True,0.0,174.1,296.08,130.47,147.8
2605,True,0.0,198.36,63.43,0.0,115.2
2606,True,1535.95,160.44,232.5,0.0,115.92
2607,True,886.58,163.71,172.26,0.0,131.75
2608,True,0.0,224.97,150.98,0.0,92.14
2609,True,323.13,228.83,234.34,0.0,88.62
2610,True,0.0,189.28,40.99,0.0,144.91
2611,True,0.0,236.53,295.22,0.0,88.68
2612,True,0.0,215.77,198.02,0.0,57.85
2613,True,0.0,127.19,141.66,0.0,80.78
2614,True,0.0,192.73,212.64,0.0,137.35
2615,True,2488.45,210.71,171.49,0.0,59.5
2616,False,0.0,0.0,0.0,84.13,0.0
2617,True,660.37,190.32,299.97,0.0,121.67
2618,True,0.0,228.16,160.26,0.0,76.64
2619,True,931.52,159.11,259.8,0.0,124.58
2620,False,0.0,0.0,0.0,131.54,0.0
2621,True,0.0,128.51,205.2,0.0,101.46
2622,True,522.53,202.37,170.86,0.0,113.66
2623,True,0.0,215.0,210.82,0.0,74.32
2624,True,0.0,219.48,299.72,0.0,66.81
2625,True,0.0,121.44,203.64,0.0,56.33
2626,True,0.0,167.34,76.64,0.0,132.56
2627,True,905.11,122.69,276.93,0.0,121.05
2628,True,0.0,220.72,280.19,0.0,79.34
2629,True,265.46,211.4,200.83,0.0,133.69
2630,True,0.0,193.76,194.8,0.0,133.37
2631,True,0.0,185.82,247.09,0.0,63.78
2632,True,0.0,212.96,180.78,0.0,121.37
2633,True,0.0,127.44,222.55,0.0,79.23
2634,False,0.0,0.0,0.0,134.8,0.0
2635,True,0.0,228.18,171.2,0.0,96.72
2636,True,0.0,146.16,195.71,0.0,93.01
2637,True,805.38,147.78,77.85,0.0,110.02
2638,True,371.22,183.28,254.23,0.0,84.71
2639,True,0.0,177.71,76.94,0.0,57.33
2640,True,563.37,145.09,284.77,0.0,117.27
2641,True,0.0,158.97,297.46,0.0,146.06
2642,True,1054.46,206.2,162.16,0.0,116.79
2643,True,600.55,173.66,209.65,0.0,103.96
2644,True,0.0,158.85,195.28,0.0,66.36
2645,True,0.0,200.79,128.16,0.0,112.52
2646,True,1129.64,131.25,121.23,0.0,111.11
2647,True,0.0,178.98,207.4,146.04,111.88
2648,True,741.38,188.22,171.21,0.0,139.23
2649,True,0.0,146.78,191.97,0.0,121.63
2650,True,499.69,173.11,262.17,0.0,128.34
2651,True,0.0,137.04,201.61,0.0,81.33
2652,True,0.0,200.16,181.18,0.0,77.04
2653,False,0.0,0.0,0.0,102.31,0.0
2654,False,0.0,0.0,0.0,115.59,0.0
2655,True,0.0,207.01,166.27,0.0,70.68
2656,True,999.89,172.69,127.84,0.0,127.84
2657,True,1149.15,164.16,246.51,0.0,119.86
2658,True,752.44,230.47,188.0,0.0,84.21
2659,True,710.47,194.89,56.9,0.0,64.11
2660,True,0.0,206.71,292.86,0.0,134.67
2661,False,0.0,0.0,0.0,88.71,0.0
2662,True,0.0,136.58,232.85,0.0,88.43
2663,True,0.0,212.73,229.79,0.0,68.97
2664,True,585.87,177.8,132.8,0.0,64.44
2665,True,0.0,167.67,233.53,0.0,141.97
2666,True,695.63,240.82,297.69,0.0,63.02
2667,True,0.0,127.01,188.07,0.0,85.97
2668,True,0.0,145.43,291.29,0.0,113.22
2669,True,726.94,168.76,111.93,0.0,90.81
2670,True,1569.12,162.13,108.89,0.0,97.75
2671,True,0.0,186.39,248.2,0.0,130.26
2672,True,843.18,172.12,120.09,0.0,149.92
2673,False,0.0,0.0,0.0,149.3,0.0
2674,True,0.0,222.48,216.66,0.0,96.72
2675,True,510.06,219.84,259.45,0.0,87.88
2676,True,0.0,220.41,142.79,0.0,90.68
2677,True,1576.17,168.02,101.1,0.0,86.91
2678,True,0.0,172.96,195.88,0.0,97.38
2679,True,1025.35,213.66,42.59,0.0,83.31
2680,True,0.0,136.15,288.92,0.0,96.26
2681,True,1440.69,230.75,269.2,0.0,144.55
2682,True,292.94,190.36,297.58,0.0,78.62
2683,True,0.0,230.31,170.81,0.0,115.19
2684,True,0.0,223.17,138.03,0.0,98.69
2685,True,1681.71,168.67,170.61,0.0,123.24
2686,True,0.0,133.2,250.87,0.0,97.23
2687,True,0.0,239.71,228.69,0.0,66.05
2688,True,0.0,164.8,205.6,0.0,137.24
2689,True,503.58,168.59,252.14,0.0,117.58
2690,True,0.0,238.18,238.52,0.0,102.59
2691,True,1206.28,239.26,149.13,0.0,133.11
2692,True,0.0,154.18,209.97,0.0,147.62
2693,True,446.19,131.56,260.9,0.0,90.94
2694,True,0.0,120.14,106.51,0.0,85.31
2695,True,0.0,143.83,103.57,0.0,125.36
2696,False,0.0,0.0,0.0,92.46,0.0
2697,True,396.58,193.91,259.61,0.0,95.46
2698,True,0.0,155.14,141.28,0.0,58.58
2699,True,529.91,153.77,121.06,0.0,85.44
2700,True,0.0,166.38,227.89,0.0,130.86
2701,True,1529.77,154.2,168.46,0.0,120.67
2702,True,0.0,185.84,77.11,0.0,136.28
2703,True,1155.03,203.57,213.19,0.0,64.66
2704,False,0.0,0.0,0.0,122.73,0.0
2705,True,630.05,227.76,153.86,0.0,74.39
2706,True,362.81,231.86,178.08,0.0,71.47
2707,False,0.0,0.0,0.0,102.15,0.0
2708,True,0.0,176.55,173.73,0.0,147.13
2709,False,0.0,0.0,0.0,88.16,0.0
2710,True,0.0,182.09,241.17,0.0,66.89
2711,True,0.0,247.12,251.93,0.0,109.79
2712,True,0.0,226.19,43.35,0.0,113.29
2713,True,0.0,223.73,154.97,0.0,111.89
2714,True,383.71,195.88,172.07,0.0,119.17
2715,True,534.25,179.95,285.15,0.0,98.39
2716,False,0.0,0.0,0.0,113.04,0.0
2717,True,307.48,236.3,153.81,0.0,58.37
2718,True,0.0,180.46,288.15,0.0,120.12
2719,True,369.11,187.18,249.71,0.0,78.11
2720,True,1899.51,155.16,177.22,0.0,57.59
2721,True,0.0,139.15,215.84,0.0,66.98
2722,True,0.0,191.85,239.86,0.0,78.72
2723,False,0.0,0.0,0.0,133.52,0.0
2724,True,0.0,158.48,240.18,0.0,93.24
2725,True,0.0,154.35,150.47,0.0,136.13
2726,True,1238.91,133.75,41.1,0.0,103.65
2727,True,0.0,124.48,111.62,0.0,97.2
2728,True,0.0,221.84,226.67,0.0,69.13
2729,False,0.0,0.0,0.0,124.49,0.0
2730,True,0.0,134.04,214.58,0.0,145.93
2731,True,551.99,235.52,230.96,0.0,140.85
2732,True,0.0,147.79,270.07,0.0,131.61
2733,True,0.0,218.76,273.34,0.0,82.32
2734,True,305.2,182.3,118.62,0.0,106.16
2735,True,0.0,223.03,233.63,112.2,88.88
2736,True,544.9,233.47,202.08,0.0,90.29
2737,True,0.0,133.97,78.48,0.0,57.21
2738,True,0.0,248.17,201.11,0.0,64.0
2739,False,0.0,0.0,0.0,82.83,0.0
2740,True,0.0,156.35,198.57,0.0,146.12
2741,True,478.83,241.46,208.94,0.0,111.01
2742,True,293.44,176.87,161.23,0.0,50.63
2743,True,2259.36,127.4,245.01,0.0,130.92
2744,True,0.0,222.04,145.44,0.0,58.7
2745,True,0.0,222.36,219.29,0.0,120.82
2746,True,0.0,145.65,162.17,0.0,112.08
2747,True,0.0,227.06,107.46,0.0,56.3
2748,True,0.0,140.49,231.77,0.0,103.09
2749,True,0.0,139.69,155.49,0.0,54.74
2750,True,0.0,225.16,157.98,0.0,56.44
2751,True,211.53,157.73,299.07,0.0,55.12
2752,False,0.0,0.0,0.0,101.73,0.0
2753,True,0.0,129.99,239.61,0.0,75.54
2754,True,0.0,244.32,258.51,0.0,130.18
2755,True,0.0,192.42,215.84,0.0,86.25
2756,True,0.0,178.25,250.11,0.0,113.95
2757,True,575.27,185.53,247.77,0.0,62.48
2758,True,1783.37,207.16,273.61,0.0,143.29
2759,True,458.55,232.02,256.7,0.0,100.42
2760,True,1897.0,207.44,262.36,0.0,52.46
2761,True,1327.63,216.14,62.27,0.0,103.74
2762,True,0.0,143.42,222.68,0.0,68.45
2763,False,0.0,0.0,0.0,86.23,0.0
2764,True,0.0,169.93,218.81,0.0,69.58
2765,True,751.75,196.03,131.36,0.0,110.04
2766,True,0.0,161.94,75.96,0.0,72.64
2767,True,2773.55,155.19,155.0,0.0,71.4
2768,True,0.0,246.75,153.69,0.0,104.1
2769,True,0.0,135.36,172.08,0.0,73.55
2770,True,483.3,134.6,174.44,0.0,61.05
2771,True,0.0,149.79,146.44,163.65,90.83
2772,True,0.0,218.01,164.12,0.0,55.2
2773,True,0.0,124.75,281.8,0.0,140.53
2774,True,775.73,248.42,262.16,0.0,95.15
2775,True,1759.39,248.4,120.11,0.0,51.31
2776,True,0.0,140.76,270.53,0.0,72.47
2777,True,544.36,172.16,137.76,0.0,145.78
2778,True,0.0,146.51,283.14,170.19,99.64
2779,True,0.0,173.04,187.14,0.0,85.89
2780,True,0.0,189.27,270.14,0.0,81.51
2781,True,0.0,226.96,256.79,0.0,91.7
2782,True,0.0,124.65,152.17,0.0,71.18
2783,True,0.0,198.69,93.8,0.0,124.91
2784,True,927.74,242.27,157.24,0.0,100.83
2785,False,0.0,0.0,0.0,140.93,0.0
2786,True,1378.19,194.15,173.46,0.0,125.14
2787,True,544.29,148.09,91.91,0.0,75.44
2788,True,0.0,191.58,195.61,0.0,50.15
2789,False,0.0,0.0,0.0,88.25,0.0
2790,True,0.0,101.84,101.78,0.0,146.62
2791,True,275.95,215.9,143.21,0.0,101.21
2792,True,0.0,149.64,97.29,0.0,57.97
2793,True,0.0,157.19,160.88,0.0,60.38
2794,True,599.88,180.0,111.02,0.0,93.47
2795,True,487.76,158.03,232.81,0.0,119.53
2796,True,663.58,210.99,177.18,0.0,89.66
2797,True,0.0,199.88,139.9,0.0,132.02
2798,True,1179.01,170.45,155.2,0.0,82.91
2799,True,511.8,131.42,108.59,0.0,54.56
2800,True,0.0,234.14,171.45,0.0,50.83
2801,True,1217.7,208.69,159.35,0.0,135.94
2802,True,0.0,213.05,204.48,0.0,148.45
2803,True,0.0,200.42,251.84,0.0,63.28
2804,False,0.0,0.0,0.0,98.86,0.0
2805,True,0.0,129.78,171.79,0.0,56.2
2806,True,0.0,105.93,227.28,0.0,141.44
2807,True,1807.06,175.79,73.5,0.0,60.08
2808,True,0.0,240.96,108.51,0.0,72.84
2809,True,0.0,188.21,73.11,0.0,130.16
2810,True,0.0,233.86,217.92,0.0,149.8
2811,True,0.0,132.55,273.49,0.0,98.6
2812,True,0.0,214.15,293.76,0.0,71.08
2813,True,622.41,151.89,173.95,155.35,134.77
2814,True,683.25,188.18,251.19,0.0,89.43
2815,True,0.0,158.08,185.26,0.0,77.26
2816,True,849.51,212.6,110.84,0.0,99.04
2817,True,0.0,172.12,244.21,0.0,135.58
2818,True,0.0,180.08,166.2,0.0,73.3
2819,True,0.0,151.89,219.78,0.0,92.38
