personID,groceries,diningOut,coffee,alcohol
2939,326.72,127.35,1.08,53.62
2940,398.3,860.67,73.65,160.93
2941,327.33,611.4,55.67,101.29
2942,675.46,202.99,1.94,110.89
2943,530.58,132.27,4.01,94.58
2944,1168.25,547.21,84.14,95.77
2945,366.51,286.78,19.4,89.39
2946,576.17,228.84,21.82,134.95
2947,313.49,187.67,3.46,127.07
2948,325.8,222.77,16.73,83.64
2949,1249.11,203.13,22.54,146.75
2950,905.13,132.69,23.83,24.97
2951,1064.39,350.38,1.46,50.31
2952,838.02,461.54,51.81,51.42
2953,1735.77,328.07,4.68,65.65
2954,1293.31,290.01,69.68,44.61
2955,1530.77,187.03,17.8,59.93
2956,1277.74,345.23,18.27,31.6
2957,361.1,279.39,19.65,66.76
2958,948.18,644.02,19.89,95.12
2959,2011.79,478.65,17.38,49.44
2960,646.07,420.99,19.16,72.63
2961,2246.44,594.27,27.39,61.12
2962,434.79,495.54,113.51,47.46
2963,1020.85,384.33,95.45,130.52
2964,354.13,167.29,8.7,57.83
2965,1134.5,224.52,24.63,25.34
2966,305.94,113.03,5.43,95.05
2967,1078.23,598.09,45.1,98.3
2968,518.13,139.75,10.52,126.55
2969,673.17,145.29,19.2,64.5
2970,322.21,141.29,24.61,144.1
2971,1168.2,188.27,15.44,126.27
2972,328.27,465.66,15.83,83.71
2973,444.38,1158.07,8.29,57.62
2974,341.87,147.01,4.75,94.17
2975,1394.68,205.49,5.72,35.43
2976,645.02,194.39,21.5,99.26
2977,705.03,190.04,4.24,55.11
2978,769.39,427.98,65.74,80.25
2979,484.99,1113.14,64.33,51.31
2980,280.24,150.85,21.38,60.12
2981,845.99,146.76,7.99,100.34
2982,453.63,876.77,89.84,85.1
2983,1024.35,187.38,18.49,78.83
2984,961.2,461.14,2.94,76.46
2985,1301.11,461.32,35.17,118.92
2986,265.47,73.57,23.07,33.92
2987,312.08,347.72,14.44,59.73
2988,1244.03,96.16,9.32,37.79
2989,1188.8,151.58,4.58,118.18
2990,416.34,1006.0,19.11,21.26
2991,1319.38,413.24,20.19,147.05
2992,332.43,236.37,0.46,76.48
2993,336.06,389.96,4.0,101.64
2994,1338.38,391.24,4.53,33.83
2995,917.7,180.93,6.12,54.78
2996,776.34,458.12,15.73,56.52
2997,1830.69,739.96,53.26,76.02
2998,424.98,991.51,107.46,64.73
2999,868.41,174.68,5.53,45.51
3000,691.3,264.69,6.38,41.8
3001,716.5,423.28,11.37,106.18
3002,656.68,245.67,2.09,51.87
3003,275.77,207.41,10.33,67.46
3004,752.19,393.01,19.83,140.97
3005,1412.4,149.85,9.89,69.84
3006,1702.94,301.32,15.61,92.86
3007,1263.29,207.99,10.11,26.48
3008,356.84,610.25,13.24,173.96
3009,460.14,1023.68,19.99,91.4
3010,385.28,387.88,8.33,126.42
3011,502.88,750.44,56.89,101.59
3012,917.53,562.17,9.88,109.61
3013,1600.62,1126.59,42.85,128.19
3014,1121.42,194.31,17.51,36.45
3015,1696.77,246.46,17.49,67.56
3016,1146.46,121.41,20.86,85.59
3017,520.22,299.54,12.4,97.17
3018,766.27,340.49,22.26,37.34
3019,958.92,238.16,2.15,109.24
3020,562.2,138.6,14.08,82.6
3021,612.98,344.89,11.92,141.65
3022,1003.83,184.93,22.44,126.7
3023,474.32,614.4,24.41,147.25
3024,932.03,250.47,8.81,93.27
3025,1813.29,558.08,55.42,159.24
3026,325.36,276.88,18.57,135.75
3027,1408.74,400.32,21.3,53.15
3028,1128.75,718.18,14.05,39.73
3029,1411.21,695.87,66.07,36.64
3030,823.36,529.84,50.03,140.68
3031,505.8,211.53,17.51,30.24
3032,2639.23,871.87,83.6,68.06
3033,1093.03,490.4,83.45,88.05
3034,395.32,1439.98,114.56,109.62
3035,2216.11,650.02,7.06,53.63
3036,1349.23,221.93,2.32,45.67
3037,386.0,1062.77,51.66,34.16
3038,364.65,389.73,22.88,42.37
3039,380.96,550.98,2.76,98.83
3040,998.36,331.47,24.04,31.44
3041,1643.78,946.06,27.89,39.95
3042,259.92,50.6,17.83,88.16
3043,626.49,97.58,9.39,68.51
3044,379.59,231.29,41.31,89.73
3045,820.15,482.45,12.57,47.75
3046,1171.06,350.05,14.5,54.32
3047,1854.1,540.22,27.1,44.98
3048,267.28,144.02,8.92,106.67
3049,1005.51,467.55,62.72,135.06
3050,1444.3,774.34,27.25,102.16
3051,1415.78,431.1,6.95,75.12
3052,1478.68,213.55,68.41,66.78
3053,478.42,1126.1,47.71,73.54
3054,1158.13,213.57,8.91,73.96
3055,744.35,199.58,8.78,91.27
3056,566.65,190.63,15.15,49.42
3057,1233.87,288.48,18.1,100.37
3058,614.3,462.67,2.87,65.67
3059,359.53,264.76,7.99,91.25
3060,247.34,110.73,15.99,77.73
3061,339.18,264.95,8.19,120.97
3062,329.89,162.81,1.92,151.41
3063,1459.29,458.02,21.12,70.92
3064,1082.37,287.2,13.87,83.55
3065,1498.08,204.53,7.03,51.86
3066,2346.76,558.91,89.43,145.94
3067,710.75,417.84,14.6,180.52
3068,352.65,133.33,13.14,95.34
3069,1323.32,399.01,51.76,98.34
3070,827.6,1072.79,61.82,85.89
3071,2077.65,1066.41,14.27,134.26
3072,350.57,640.01,88.08,79.0
3073,379.48,387.52,3.84,62.18
3074,999.28,276.7,118.42,90.29
3075,1462.85,971.16,1.75,50.35
3076,903.08,240.9,20.77,81.53
3077,1346.64,217.51,16.05,55.32
3078,660.98,189.75,4.63,148.24
3079,1229.58,153.95,20.83,100.09
3080,1483.2,512.99,2.83,66.8
3081,1001.58,292.01,18.98,94.48
3082,370.7,259.22,0.18,24.47
3083,652.57,564.68,61.55,103.64
3084,596.23,311.25,11.49,61.5
3085,659.74,246.93,5.76,44.97
3086,654.99,206.85,20.69,36.56
3087,769.66,582.06,0.9,129.61
3088,292.55,329.87,17.67,109.82
3089,1305.59,802.89,12.35,113.87
3090,775.81,330.74,4.55,141.86
3091,1277.62,188.57,22.01,132.57
3092,550.51,113.08,16.49,39.37
3093,1231.68,334.74,72.97,106.24
3094,1557.49,516.25,36.38,43.85
3095,312.34,663.57,29.5,35.88
3096,274.86,220.61,23.65,138.96
3097,591.56,133.02,4.23,76.39
3098,607.59,385.42,63.35,175.26
3099,878.35,250.98,8.58,90.95
3100,584.25,188.35,8.08,63.48
3101,1232.74,879.68,28.41,80.67
3102,668.12,272.92,1.01,42.79
3103,1632.87,614.9,16.55,28.48
3104,1179.0,97.05,6.15,117.9
3105,1340.16,556.16,46.01,146.51
3106,997.42,200.09,18.45,138.97
3107,311.31,166.44,9.13,31.74
3108,388.98,419.34,65.33,81.65
3109,503.07,78.16,20.37,73.25
3110,1382.22,266.48,2.33,53.95
3111,538.74,157.78,0.38,112.39
3112,1389.52,188.94,11.03,119.66
3113,846.11,821.04,0.42,120.76
3114,666.59,192.47,20.73,137.53
3115,1606.96,164.13,13.45,60.45
3116,379.72,337.09,21.02,29.67
3117,644.65,177.47,11.44,59.04
3118,617.74,451.61,0.84,183.35
3119,1316.43,406.94,19.59,62.93
3120,2135.25,488.25,61.82,69.16
3121,1385.18,98.82,11.74,116.11
3122,1210.98,241.69,44.72,71.11
3123,869.86,642.29,11.85,180.82
3124,1770.4,205.36,7.17,133.87
3125,683.46,218.31,11.82,91.99
3126,455.27,1033.37,56.11,122.42
3127,724.19,524.87,24.32,37.09
3128,1144.63,501.39,81.19,129.6
3129,711.91,367.61,1.23,58.1
3130,649.82,303.12,42.24,56.96
3131,1516.9,493.99,2.97,72.4
3132,1089.48,161.19,11.51,80.16
3133,1554.57,499.49,7.28,63.31
3134,1741.54,305.31,24.2,120.48
3135,293.1,363.71,77.16,59.15
3136,1173.09,290.28,17.14,106.87
3137,578.46,132.58,15.08,68.93
3138,834.53,472.48,46.0,46.77
3139,868.67,292.11,10.26,90.47
3140,385.79,257.49,67.32,198.44
3141,606.26,177.71,14.94,113.97
3142,625.19,172.36,24.72,55.57
3143,484.48,457.11,23.67,114.95
3144,321.98,320.52,0.13,75.96
3145,336.77,625.36,13.92,68.09
3146,671.23,190.25,10.75,90.27
3147,415.63,545.98,51.09,55.91
3148,679.51,260.16,14.96,144.05
3149,447.5,488.18,13.8,98.31
3150,1172.33,341.41,10.17,68.88
3151,2675.78,999.94,19.92,37.99
3152,1356.02,302.51,18.04,54.23
3153,679.68,173.91,4.31,141.21
3154,558.7,91.01,9.22,48.19
3155,2332.64,248.75,14.0,104.13
3156,1443.06,354.64,13.05,34.69
3157,348.07,288.35,20.52,60.56
3158,560.46,190.86,23.46,111.04
3159,422.01,449.9,6.38,76.85
3160,362.0,395.08,81.54,91.34
3161,1544.0,376.21,23.05,88.21
3162,643.12,170.28,2.66,143.68
3163,715.05,278.55,40.48,114.14
3164,696.19,531.12,2.14,107.72
3165,1524.32,745.76,10.31,182.53
3166,532.81,80.6,11.54,43.72
3167,649.88,256.4,7.31,96.65
3168,637.79,215.12,18.47,151.61
3169,1005.52,323.28,72.94,35.82
3170,1381.63,337.59,9.59,79.61
3171,309.49,481.06,13.63,67.09
3172,1027.1,256.43,10.88,116.03
3173,1995.73,608.21,113.43,149.47
3174,619.48,139.24,9.05,134.21
3175,782.68,130.09,17.75,179.3
3176,253.81,128.76,21.84,79.44
3177,811.51,673.9,63.48,82.31
3178,282.88,266.5,2.97,36.29
3179,603.72,206.43,19.69,49.72
3180,470.96,927.67,60.7,105.47
3181,410.28,636.62,86.67,176.28
3182,1125.22,178.94,24.49,37.06
3183,1015.98,179.19,100.0,143.54
3184,1031.92,414.51,24.42,59.13
3185,1116.04,399.67,20.85,54.03
3186,1017.42,224.97,1.11,77.75
3187,1467.53,285.93,94.31,106.46
3188,859.77,835.2,1.9,98.3
3189,1158.97,147.79,20.24,40.19
3190,628.17,287.41,4.66,96.67
3191,660.98,629.0,107.51,101.75
3192,883.95,310.11,4.29,85.73
3193,593.84,96.05,16.38,93.19
3194,1233.17,700.69,18.8,78.03
3195,1094.3,144.19,0.7,57.75
3196,1285.21,990.06,4.57,106.8
3197,687.41,322.88,4.5,46.92
3198,1839.08,922.61,76.36,50.76
3199,825.38,128.49,2.44,70.63
3200,1288.36,155.07,12.17,128.4
3201,697.86,521.63,22.23,123.62
3202,632.05,71.92,12.06,106.52
3203,1352.11,343.07,62.27,75.68
3204,680.16,375.83,2.7,97.57
3205,1538.25,273.91,10.29,73.08
3206,587.71,180.08,18.74,69.51
3207,2598.81,1034.34,80.66,31.9
3208,687.2,249.94,15.39,31.26
3209,1003.28,210.63,11.52,144.65
3210,752.74,273.1,23.13,117.28
3211,1710.05,951.14,117.26,33.12
3212,639.82,198.45,1.81,106.63
3213,983.12,332.31,0.98,35.68
3214,784.03,387.24,35.1,119.32
3215,463.19,815.19,72.59,36.59
3216,2143.25,590.85,11.72,105.2
3217,481.29,544.26,42.48,75.28
3218,287.31,355.67,13.94,138.77
3219,1637.31,499.07,5.78,55.49
3220,614.88,110.51,9.02,75.43
3221,1378.03,433.83,54.33,94.29
3222,916.42,514.43,29.19,70.22
3223,1394.07,888.02,7.09,166.01
3224,333.94,392.97,21.35,140.49
3225,255.29,378.7,0.27,137.75
3226,906.68,458.92,12.87,61.58
3227,2273.08,891.52,12.56,68.01
3228,713.82,228.75,90.09,30.66
3229,664.31,237.78,20.46,135.61
3230,1245.03,374.41,16.73,138.3
3231,1028.52,545.12,6.32,45.63
3232,1385.75,250.08,3.14,147.29
3233,2145.12,976.27,51.48,107.18
3234,286.14,194.11,23.96,86.86
3235,689.54,425.6,117.4,143.56
3236,1792.22,510.19,95.24,148.77
3237,1613.68,360.75,29.81,33.64
3238,268.61,101.56,23.73,96.33
3239,854.34,476.87,17.32,61.58
3240,622.73,271.73,9.71,118.3
3241,625.77,242.61,15.76,63.72
3242,1032.91,183.79,13.06,84.6
3243,1357.81,248.7,0.46,62.36
3244,980.04,217.68,21.65,116.46
3245,962.02,283.4,8.91,126.42
3246,1302.54,916.37,67.58,117.78
3247,661.71,230.83,12.08,145.1
3248,365.52,463.93,90.59,47.19
3249,743.07,457.83,43.69,66.24
3250,561.17,279.37,9.92,143.48
3251,914.28,613.18,64.09,85.65
3252,741.48,411.5,21.51,183.25
3253,549.95,191.95,22.29,31.27
3254,1395.9,125.44,5.14,191.77
3255,1283.08,739.34,89.94,36.07
3256,307.81,226.19,12.89,58.82
3257,704.28,231.14,16.02,73.3
3258,1201.46,470.11,2.76,130.42
3259,658.55,489.77,80.43,40.38
3260,575.42,102.85,13.08,94.3
3261,1061.67,466.57,86.16,56.75
3262,544.51,914.82,9.74,35.93
3263,2252.59,399.13,20.41,97.64
3264,1050.99,767.34,6.16,174.39
3265,781.51,598.76,11.63,97.79
3266,314.21,177.79,0.88,85.55
3267,575.64,270.98,1.85,131.83
3268,763.31,415.07,32.48,47.02
3269,1171.89,192.16,4.21,119.85
3270,311.78,338.79,16.95,33.91
3271,283.3,255.07,72.95,76.57
3272,324.54,413.36,23.82,171.72
3273,2142.94,596.0,7.3,30.3
3274,266.01,184.21,8.52,102.11
3275,1062.17,403.46,11.15,86.37
3276,876.65,315.68,10.93,36.57
3277,688.05,462.6,6.87,84.2
3278,1108.41,363.35,100.67,66.75
3279,1581.19,169.99,20.32,78.26
3280,1233.71,519.45,6.09,80.09
3281,1231.0,297.2,9.54,128.79
3282,316.09,194.61,18.56,66.28
3283,411.76,833.07,81.68,37.63
3284,1841.82,446.66,14.48,64.74
3285,868.27,184.41,13.8,99.13
3286,264.77,365.11,16.63,63.24
3287,961.39,130.83,2.06,98.09
3288,1170.88,157.95,18.94,70.89
3289,348.78,293.48,7.64,27.87
3290,606.21,331.12,10.54,127.98
3291,439.28,394.97,51.01,125.16
3292,982.85,258.32,20.17,68.08
3293,848.78,148.12,9.17,92.26
3294,891.96,696.74,9.33,87.85
3295,668.4,184.5,21.71,43.91
3296,1561.94,469.93,65.76,104.87
3297,1427.7,731.03,14.22,115.4
3298,259.51,351.24,14.1,144.73
3299,1088.27,289.71,29.64,102.79
3300,1126.9,427.63,62.0,84.26
3301,2226.94,532.83,71.03,94.49
3302,567.15,106.64,1.56,25.07
3303,292.6,231.4,9.97,101.28
3304,893.62,559.98,88.7,123.43
3305,1050.22,320.27,50.31,135.86
3306,358.25,186.61,72.76,89.22
3307,1939.72,962.01,83.32,72.9
3308,567.08,110.76,5.78,177.42
3309,1108.67,786.34,46.9,80.67
3310,953.82,140.26,21.99,145.75
3311,1026.13,765.44,9.29,54.56
3312,596.6,312.75,6.88,148.37
3313,416.9,746.07,2.12,41.79
3314,314.79,181.86,22.94,101.75
3315,367.84,932.58,114.49,63.32
3316,1415.7,317.09,23.64,149.25
3317,900.87,306.07,13.63,133.04
3318,326.69,130.23,12.44,160.73
3319,843.23,690.54,79.12,93.41
3320,319.02,248.18,23.67,93.25
3321,689.78,316.15,4.41,53.83
3322,267.85,246.79,19.59,101.19
3323,1410.74,565.74,40.72,23.86
3324,1395.42,245.05,6.57,67.02
3325,1089.59,240.29,17.3,77.1
3326,611.18,188.64,1.75,77.04
3327,632.77,440.9,8.0,55.58
3328,648.78,144.48,13.12,50.25
3329,553.9,123.2,19.92,56.8
3330,1000.04,870.74,59.88,59.88
3331,1015.53,459.97,6.41,39.96
3332,649.9,354.68,23.25,99.23
3333,536.02,152.24,9.04,47.58
3334,1692.5,982.51,20.02,127.45
3335,350.71,278.89,16.04,49.81
3336,877.11,520.49,21.64,69.54
3337,616.75,198.43,19.6,63.01
3338,722.49,191.33,14.1,24.5
3339,1533.8,189.49,7.83,138.8
3340,882.01,727.11,2.17,138.05
3341,254.58,272.25,13.54,43.84
3342,1135.1,532.97,17.49,46.01
3343,577.94,177.01,23.03,42.18
3344,1047.5,405.13,7.03,131.36
3345,1504.53,950.15,62.84,100.03
3346,1142.87,155.96,9.92,74.93
3347,681.5,275.85,115.68,70.9
3348,688.83,538.63,115.61,95.57
3349,1739.81,886.16,97.41,62.64
3350,634.25,367.91,16.04,32.35
3351,797.98,379.93,61.89,79.8
3352,1809.1,314.25,55.55,135.13
3353,279.02,124.82,8.24,84.24
3354,766.14,423.43,14.28,139.39
3355,563.67,327.28,62.97,109.72
3356,347.45,170.64,22.4,57.47
3357,841.76,228.51,17.71,85.99
3358,1503.87,303.27,87.67,32.55
3359,917.66,254.96,17.09,97.58
3360,1351.71,402.57,56.26,111.74
3361,842.34,717.34,17.6,21.3
3362,1636.82,683.22,5.55,145.5
3363,865.93,952.26,0.39,74.75
3364,850.89,856.41,44.69,47.89
3365,299.8,191.45,18.92,78.26
3366,368.37,436.5,12.63,48.33
3367,796.68,628.74,72.51,56.6
3368,662.66,409.66,100.97,40.5
3369,933.2,619.83,21.48,114.22
3370,557.66,234.24,24.86,55.48
3371,1435.74,210.82,8.01,127.89
3372,1404.17,612.03,56.98,104.41
3373,364.61,666.97,4.75,76.74
3374,726.49,235.91,19.4,146.65
3375,437.88,879.83,3.47,35.79
3376,702.17,514.41,17.08,80.93
3377,1060.82,129.13,5.37,32.25
3378,894.74,976.98,26.74,56.76
3379,996.56,524.04,43.51,69.24
3380,760.96,353.67,59.55,142.28
3381,810.43,738.83,25.39,86.96
3382,1383.07,334.57,57.32,130.51
3383,916.71,330.26,1.66,58.43
3384,1563.33,547.08,105.31,100.09
3385,1375.25,605.57,77.92,117.58
3386,336.9,289.42,11.9,98.99
3387,561.82,211.32,5.28,125.17
3388,393.53,754.02,18.83,141.32
3389,759.96,433.41,54.7,121.16
3390,930.83,1031.79,24.43,127.29
3391,708.0,647.46,52.75,54.95
3392,1513.85,322.96,12.07,76.14
3393,377.38,426.94,3.8,97.63
3394,1421.21,414.33,0.69,103.28
3395,352.7,231.28,12.33,21.77
3396,246.86,84.4,2.9,27.26
3397,1759.57,461.43,9.5,67.69
3398,290.76,407.96,24.58,29.28
3399,1034.02,836.69,67.93,78.21
3400,1285.75,523.32,13.81,84.11
3401,1244.87,243.84,0.25,181.92
3402,301.63,356.76,20.41,135.57
3403,740.96,227.67,7.43,37.38
3404,1341.78,261.64,21.17,73.83
3405,1552.64,683.56,55.85,50.72
3406,661.03,156.3,24.7,65.07
3407,1693.87,261.97,4.82,33.08
3408,661.25,149.27,12.8,33.43
3409,1153.3,369.54,91.8,90.89
3410,285.52,176.6,1.8,153.01
3411,2049.14,413.66,19.13,101.38
3412,766.79,440.41,22.81,99.06
3413,1222.28,153.31,3.42,129.61
3414,264.52,156.94,21.72,32.34
3415,780.4,424.01,59.43,74.98
3416,1801.48,925.67,43.61,57.88
3417,2158.65,800.44,104.42,129.93
3418,1263.56,295.24,11.88,116.81
3419,955.48,305.46,115.89,49.17
3420,360.71,402.98,78.54,98.3
3421,818.14,216.72,6.47,79.81
3422,995.63,288.17,5.85,114.58
3423,329.73,405.46,22.16,63.07
3424,262.78,360.55,14.07,94.21
3425,822.19,316.41,38.85,61.79
3426,644.72,398.93,22.01,148.98
3427,790.34,345.02,1.56,78.37
3428,392.97,630.3,5.14,93.0
3429,330.03,165.35,24.54,84.22
3430,954.79,534.3,24.52,33.38
3431,1317.3,264.72,12.9,140.04
3432,513.03,105.8,19.58,52.39
3433,2127.33,630.97,39.35,63.92
3434,1484.4,339.05,66.56,94.25
3435,459.17,761.02,49.2,139.53
3436,374.32,513.9,4.18,114.64
3437,1053.13,344.33,5.04,121.88
3438,354.06,333.63,73.92,57.57
3439,284.93,354.65,16.68,20.79
3440,1118.08,344.85,4.43,55.15
3441,621.4,672.06,43.17,43.0
3442,1229.53,318.37,75.35,79.82
3443,919.44,697.37,27.08,105.78
3444,701.95,215.79,10.81,40.26
3445,496.79,90.7,20.54,44.48
3446,874.35,579.45,1.8,46.99
3447,543.95,162.36,23.03,39.49
3448,533.16,597.93,11.57,113.62
3449,635.33,428.92,14.66,52.08
3450,364.33,773.23,52.78,82.33
3451,1203.91,445.64,85.92,110.99
3452,1283.65,1084.63,35.11,117.26
3453,1784.4,588.76,8.92,65.03
3454,1114.34,493.59,51.89,134.62
3455,724.54,396.79,9.89,86.78
3456,955.69,494.51,10.37,101.96
3457,1399.8,320.7,18.37,129.17
3458,816.33,436.34,56.74,147.36
3459,715.31,245.29,6.15,142.82
3460,652.05,298.55,19.67,45.32
3461,606.67,571.32,97.31,75.57
3462,314.28,558.07,76.76,116.8
3463,1037.08,1085.45,1.17,40.57
3464,1349.17,734.12,1.38,46.43
3465,672.63,192.14,10.81,78.21
3466,745.74,423.59,13.03,30.75
3467,1079.94,217.46,9.18,82.93
3468,655.93,173.02,19.55,77.13
3469,1471.55,449.7,43.72,76.65
3470,1271.34,769.21,0.23,40.84
3471,1044.54,522.83,21.57,116.33
3472,1324.07,652.65,19.08,97.01
3473,820.27,843.25,13.26,135.3
3474,976.21,240.29,18.57,115.76
3475,564.64,157.06,20.29,98.24
3476,716.06,154.15,15.86,27.35
3477,271.26,51.12,23.26,40.09
3478,709.93,179.33,11.83,46.87
3479,569.26,111.52,5.63,121.64
3480,636.57,233.77,68.71,132.96
3481,613.32,548.0,16.7,106.94
3482,2062.9,995.83,22.46,60.97
3483,417.64,463.02,71.67,44.73
3484,1276.13,231.55,24.26,63.57
3485,599.7,239.78,12.03,47.79
3486,365.33,759.96,5.92,49.43
3487,941.27,337.78,22.26,96.92
3488,871.84,1265.2,91.44,64.57
3489,688.28,578.48,17.2,187.01
3490,1244.44,127.0,20.7,54.72
3491,572.61,163.21,6.22,173.99
3492,268.79,260.22,14.11,98.94
3493,1314.43,319.71,11.67,32.4
3494,253.92,160.21,9.35,97.82
3495,666.0,202.35,1.54,92.36
3496,303.17,393.92,18.57,59.47
3497,1331.55,399.43,15.57,38.15
3498,620.33,301.25,1.92,30.37
3499,1469.35,380.33,29.95,97.3
3500,720.6,232.8,18.77,69.61
