,age,gender,raceEthnicity,education,region,householdType,householdSize,career,workArrangement,annualIncome,sideHustleIncome,monthlyIncome,housingStatus,housingCost,propertyTax,hoaFees,homeInsurance,utilities,internet,phone,ownsCar,carPayment,carInsurance,gas,publicTransit,carMaintenance,healthInsurance,oopMedical,dentalVision,lifeInsurance,studentLoans,ccPayment,personalLoans,medicalDebt,groceries,diningOut,coffee,alcohol,streaming,musicStreaming,gaming,gym,otherSubscriptions,clothing,personalCare,householdSupplies,childcare,petExpenses,entertainment,hobbies,travel,gifts,donations,retirement401k,iraContribution,emergencyFundContributions,generalSavings,investmentContributions,contributions529,totalExpenses,totalSavingsInvestments,monthlyCashFlow,housingRatio,debtToIncome,savingsInvestmentsRate,carPaymentRatio,monthsSaved,financialHealth,ageCategory
45,45,Female,White,Some College/Associate's,South,SmallFamily,4,Healthcare,Hybrid,46250.29,5544.17,4316.205,Own,1864.98,155.42,0.0,165.18,295.67,78.81,82.51,True,0.0,136.34,158.78,0.0,60.78,606.67,103.74,0.0,0.0,260.85,315.01,0.0,0.0,1531.55,143.12,16.38,122.61,38.12,0.0,0.0,0.0,0.0,108.37,205.52,206.45,0.0,99.6,125.79,0.0,89.25,65.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7036.69,0.0,-2720.48,43.21,13.34,0.0,0.0,1.75,FinanciallyVulnerable,40-45
46,30,Male,White,Bachelor's,South,SmallFamily,3,Healthcare,Hybrid,64986.98,0.0,5415.581666666667,Own,1995.89,166.32,0.0,101.88,206.39,75.83,106.3,True,1228.34,134.88,112.01,0.0,68.12,388.89,197.53,0.0,87.99,265.47,31.27,0.0,0.0,1024.49,345.33,18.07,32.53,50.31,11.72,0.0,0.0,0.0,140.45,118.27,157.67,854.65,0.0,186.8,0.0,90.69,147.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8345.83,0.0,-2930.25,36.85,28.16,0.0,22.68,0.14,FinanciallyDistressed,25-30
47,40,Male,White,High School,South,SmallFamily,5,Transportation,Office,34395.96,0.0,2866.33,Rent,1839.0,0.0,0.0,19.58,305.67,107.94,147.14,True,264.07,168.83,189.8,0.0,133.28,426.62,259.34,66.79,0.0,0.0,33.88,257.71,0.0,1619.89,348.29,5.73,131.49,10.44,16.94,0.0,0.0,0.0,39.0,186.84,142.67,1041.73,62.24,65.03,0.0,20.87,52.12,0.0,0.0,0.0,0.0,73.11,0.0,0.0,7962.93,73.11,-5169.71,64.16,19.39,2.55,9.21,0.76,FinanciallyDistressed,35-40
48,40,Female,White,High School,Northeast,SingleParent,2,Admin,Office,43913.92,4272.35,4015.5225,Own,3113.71,259.48,0.0,125.27,168.67,56.35,68.37,False,0.0,0.0,0.0,121.69,0.0,156.69,281.7,43.25,0.0,0.0,49.77,0.0,0.0,546.57,151.44,15.39,108.7,13.43,11.97,23.23,0.0,0.0,107.18,143.78,85.92,1251.55,0.0,92.2,92.56,80.23,147.88,0.0,264.98,0.0,0.0,261.61,0.0,0.0,7316.98,526.59,-3828.05,77.54,1.24,13.11,0.0,1.92,FinanciallyVulnerable,35-40
49,30,Female,White,Some College/Associate's,South,SmallFamily,3,Healthcare,Hybrid,40062.88,0.0,3338.5733333333333,Own,1758.69,146.56,94.22,158.87,213.43,60.28,72.51,True,532.12,140.67,154.11,0.0,141.08,431.79,64.68,56.14,0.0,0.0,48.35,0.0,97.9,976.92,173.85,17.06,92.89,37.68,0.0,0.0,71.49,0.0,143.5,173.97,105.1,0.0,130.89,151.44,13.07,145.11,81.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6485.68,0.0,-3147.11,52.68,20.32,0.0,15.94,1.51,FinanciallyDistressed,25-30
50,65,Female,Black/African American,Bachelor's,Midwest,DINKS,2,Retired,Retired,53121.9358267951,0.0,4426.827985566259,Own,1329.98,110.83,327.4,136.32,200.46,113.46,77.57,False,0.0,0.0,0.0,110.7,0.0,190.59,154.68,0.0,0.0,0.0,351.96,0.0,0.0,622.26,362.52,20.13,51.23,12.77,0.0,0.0,0.0,58.77,140.42,104.08,140.02,0.0,134.63,72.21,0.0,82.32,55.02,0.0,0.0,0.0,149.12,222.49,0.0,0.0,4960.33,371.61,-905.11,30.04,7.95,8.39,0.0,4.51,FinanciallyVulnerable,60-65
51,50,Female,White,Some College/Associate's,West,Single,1,Sales,Office,64066.21,0.0,5338.850833333333,Own,3236.89,269.74,381.84,193.35,126.76,107.2,48.6,True,0.0,231.91,239.5,0.0,56.67,215.77,201.11,45.46,0.0,0.0,350.27,0.0,0.0,361.2,470.33,57.43,69.32,14.08,0.0,0.0,0.0,34.6,181.2,54.76,66.59,0.0,111.38,83.19,42.45,94.93,87.6,0.0,0.0,287.19,0.0,0.0,0.0,0.0,7434.13,287.19,-2382.47,60.63,6.56,5.38,0.0,1.23,FinanciallyDistressed,45-50
52,60,Male,White,Bachelor's,Midwest,DINKS,2,Healthcare,Office,57853.44,0.0,4821.12,Rent,1355.53,0.0,0.0,23.68,175.66,104.24,143.9,True,887.35,236.91,165.66,0.0,81.21,342.13,134.5,0.0,0.0,0.0,259.28,215.5,180.78,640.82,508.1,1.34,40.49,20.63,0.0,0.0,0.0,0.0,81.36,64.16,101.06,0.0,0.0,75.28,0.0,70.26,137.97,22.55,0.0,0.0,0.0,0.0,0.0,0.0,6070.35,0.0,-1249.23,28.12,32.0,0.0,18.41,0.2,FinanciallyDistressed,55-60
53,55,Male,White,Some College/Associate's,West,SmallFamily,3,Retail,Office,46553.33,4818.79,4281.01,Rent,2591.19,0.0,0.0,18.98,221.53,93.68,117.27,True,0.0,231.38,291.56,0.0,112.92,754.91,129.42,30.35,0.0,0.0,36.07,0.0,0.0,970.47,298.88,19.89,66.07,11.17,0.0,0.0,0.0,0.0,146.38,122.85,187.4,1545.59,110.18,70.54,0.0,186.18,99.87,0.0,0.0,0.0,223.92,0.0,0.0,0.0,8464.73,223.92,-4407.64,60.53,0.84,5.23,0.0,2.9,FinanciallyDistressed,50-55
54,40,Male,White,Some College/Associate's,South,SingleParent,2,Sales,Office,52581.19,0.0,4381.765833333334,Own,1894.86,157.9,0.0,144.34,214.75,70.47,43.41,True,464.21,199.15,172.2,0.0,143.86,248.86,242.98,0.0,86.92,0.0,11.59,0.0,0.0,571.16,347.9,5.83,108.12,37.33,0.0,0.0,0.0,37.76,112.39,92.5,158.73,0.0,0.0,123.57,125.25,92.83,80.77,0.0,424.05,0.0,0.0,0.0,0.0,0.0,5989.64,424.05,-2031.92,43.24,10.86,9.68,10.59,1.37,FinanciallyVulnerable,35-40
55,60,Female,Hispanic/Latino,High School,Northeast,DINKS,2,Manufacturing,Office,41811.5,4635.38,3870.5733333333337,Own,2509.49,209.12,0.0,134.11,212.99,115.44,79.86,False,0.0,0.0,0.0,135.4,0.0,203.94,245.63,0.0,0.0,0.0,1.23,0.0,0.0,707.68,262.7,9.14,74.12,24.87,0.0,0.0,0.0,0.0,151.6,124.43,158.98,0.0,0.0,28.67,69.19,78.3,57.29,0.0,410.54,0.0,334.04,0.0,0.0,0.0,5594.18,744.58,-2468.19,64.84,0.03,19.24,0.0,1.29,FinanciallyVulnerable,55-60
56,25,Female,White,Bachelor's,West,Single,1,Engineering,Office,93136.71,0.0,7761.392500000001,Rent,2674.13,0.0,0.0,30.74,145.66,84.43,64.95,True,1106.54,197.53,159.21,0.0,107.07,84.02,232.23,0.0,0.0,162.29,29.74,0.0,0.0,445.37,607.33,114.97,113.13,42.35,12.33,49.91,68.61,0.0,133.54,65.04,53.2,0.0,117.23,198.17,0.0,261.0,82.73,0.0,0.0,0.0,272.34,0.0,315.35,0.0,7443.45,587.69,-269.75,34.45,16.73,7.57,14.26,2.94,FinanciallyVulnerable,25-30
57,30,Male,White,High School,Midwest,Single,1,Admin,Office,28701.37,0.0,2391.7808333333332,Own,850.21,70.85,0.0,192.21,186.78,69.64,38.71,True,594.61,235.82,195.64,0.0,132.1,170.17,274.63,32.12,0.0,0.0,12.76,0.0,0.0,250.1,223.81,8.48,38.39,56.83,0.0,19.1,0.0,0.0,79.81,44.4,137.7,0.0,0.0,155.96,21.57,7.7,72.0,0.0,145.94,0.0,220.33,0.0,0.0,0.0,4172.1,366.27,-2146.59,35.55,25.39,15.31,24.86,2.93,FinanciallyVulnerable,25-30
58,25,Female,White,Master's,West,DINKS,2,Business,Office,112593.29,0.0,9382.774166666666,Rent,3879.26,0.0,0.0,31.73,150.21,75.59,72.09,True,0.0,172.82,153.97,0.0,142.28,383.76,173.68,43.03,111.9,349.36,363.47,0.0,0.0,1014.54,771.75,43.01,112.73,58.27,0.0,0.0,71.3,0.0,220.29,135.39,76.86,0.0,189.17,77.45,0.0,194.84,80.14,221.68,0.0,0.0,0.0,0.0,850.52,0.0,9370.57,850.52,-838.32,41.34,7.6,9.06,0.0,0.99,FinanciallyDistressed,25-30
59,30,Male,White,Master's,Northeast,Other,3,Education,Office,77352.2,14911.14,7688.611666666667,Own,2719.23,226.6,248.94,126.68,254.05,51.18,211.63,True,954.98,128.1,154.61,0.0,101.9,610.99,246.95,0.0,0.0,323.83,672.85,329.57,0.0,1283.78,494.77,47.17,138.17,46.76,16.7,43.52,87.8,0.0,103.61,109.14,160.47,0.0,0.0,158.83,77.96,134.07,60.99,0.0,0.0,0.0,614.62,204.9,0.0,0.0,10325.83,819.52,-3456.74,35.37,29.67,10.66,12.42,0.5,FinanciallyVulnerable,25-30
60,35,Female,White,Master's,Midwest,SmallFamily,3,Healthcare,Office,74281.18,0.0,6190.098333333332,Own,1825.47,152.12,0.0,105.93,214.26,67.86,109.04,True,0.0,181.15,236.81,0.0,124.04,550.94,52.8,0.0,158.18,517.54,382.16,0.0,0.0,1174.74,429.23,20.23,94.45,63.22,10.94,0.0,59.43,43.75,83.11,158.56,88.51,1110.46,0.0,82.95,0.0,90.78,110.25,31.19,635.26,0.0,0.0,0.0,0.0,0.0,8330.1,635.26,-2775.26,29.49,14.53,10.26,0.0,0.63,FinanciallyVulnerable,30-35
61,30,Male,Black/African American,Bachelor's,Northeast,SmallFamily,4,Healthcare,Office,73916.07,6563.42,6706.624166666667,Own,2972.87,247.74,151.86,189.74,280.44,63.16,293.46,True,0.0,191.98,283.94,105.07,116.24,838.17,296.86,44.75,118.03,0.0,33.53,0.0,0.0,1444.77,346.22,15.97,34.69,30.11,0.0,36.16,75.37,54.76,102.61,188.48,127.99,0.0,130.08,175.47,0.0,164.91,127.42,64.13,395.76,0.0,0.0,0.0,0.0,0.0,9346.98,395.76,-3036.12,44.33,0.5,5.9,0.0,0.05,FinanciallyDistressed,25-30
62,55,Female,White,Some College/Associate's,West,DINKS,2,Sales,Office,65025.95,0.0,5418.829166666666,Own,3721.04,310.09,249.41,126.31,178.59,59.49,131.59,True,692.18,191.43,210.38,0.0,117.14,444.84,279.81,63.85,0.0,0.0,442.61,0.0,0.0,796.33,446.23,9.05,49.92,36.83,0.0,0.0,66.16,58.42,88.56,120.16,102.34,0.0,125.21,58.3,0.0,119.31,34.62,0.0,520.71,0.0,480.57,0.0,0.0,0.0,9330.2,1001.28,-4912.65,68.67,20.94,18.48,12.77,1.23,FinanciallyVulnerable,50-55
63,35,Female,White,Bachelor's,West,Single,1,Business,Remote,94100.93,0.0,7841.744166666666,Own,3312.76,276.06,217.74,172.42,206.28,52.25,57.63,False,0.0,0.0,0.0,112.41,0.0,219.25,260.34,37.28,53.33,485.08,42.52,0.0,0.0,521.38,385.19,0.05,103.89,23.81,0.0,0.0,0.0,0.0,381.22,85.36,96.11,0.0,0.0,53.0,76.83,253.27,97.76,87.48,0.0,0.0,0.0,0.0,0.0,0.0,7670.7,0.0,171.04,42.25,6.73,0.0,0.0,1.15,FinanciallyVulnerable,30-35
64,30,Female,White,High School,Midwest,SmallFamily,3,Retail,Hybrid,27642.49,0.0,2303.5408333333335,Own,1827.44,152.29,0.0,198.74,273.66,65.88,158.72,True,0.0,140.67,124.17,0.0,101.71,618.15,196.94,0.0,0.0,0.0,162.46,0.0,0.0,891.18,95.23,12.89,63.63,34.97,16.6,0.0,0.0,2.35,93.68,201.67,178.28,0.0,0.0,99.91,0.0,23.71,86.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5821.78,0.0,-3518.24,79.33,7.05,0.0,0.0,0.88,FinanciallyDistressed,25-30
65,40,Male,Hispanic/Latino,Some College/Associate's,Northeast,SmallFamily,4,Retail,Office,42950.3,0.0,3579.191666666667,Own,3392.88,282.74,314.38,149.29,282.44,57.25,129.45,True,349.39,221.84,287.19,166.68,112.32,1593.92,186.04,0.0,0.0,0.0,42.38,0.0,78.67,1347.26,207.57,9.34,52.53,41.04,10.62,0.0,0.0,0.0,124.39,161.59,163.52,0.0,0.0,33.74,55.89,166.7,47.43,0.0,0.0,0.0,190.63,0.0,0.0,0.0,10068.48,190.63,-6679.92,94.79,13.14,5.33,9.76,5.83,FinanciallyVulnerable,35-40
66,25,Male,White,High School,Northeast,DINKS,2,Manufacturing,Office,36664.0,0.0,3055.3333333333335,Rent,1513.1,0.0,0.0,24.6,203.23,53.16,120.34,True,0.0,215.16,159.22,0.0,105.44,242.52,87.53,0.0,0.0,0.0,113.94,0.0,0.0,668.99,293.12,3.85,136.7,25.14,12.56,0.0,0.0,0.0,56.95,85.16,77.95,0.0,0.0,51.18,0.0,0.47,57.94,0.0,0.0,0.0,134.33,142.17,0.0,0.0,4308.25,276.5,-1529.42,49.52,3.73,9.05,0.0,2.88,FinanciallyVulnerable,25-30
67,50,Female,Hispanic/Latino,Some College/Associate's,South,SingleParent,3,Healthcare,Office,52698.27,0.0,4391.5225,Rent,1632.86,0.0,0.0,29.0,235.94,59.61,117.28,True,0.0,149.88,221.0,0.0,113.77,240.29,63.49,67.51,0.0,0.0,33.1,0.0,0.0,1100.25,392.41,17.79,68.6,27.53,0.0,0.0,0.0,15.87,170.58,164.63,119.03,0.0,0.0,147.59,103.33,62.68,69.73,0.0,432.72,0.0,180.56,0.0,0.0,0.0,5423.75,613.28,-1645.51,37.18,0.75,13.97,0.0,2.44,FinanciallyVulnerable,45-50
68,25,Male,Hispanic/Latino,High School,Midwest,SmallFamily,5,Construction,Office,27978.24,0.0,2331.52,Own,2011.37,167.61,102.37,103.27,303.48,64.17,233.55,True,0.0,191.66,187.89,0.0,100.52,668.28,113.97,0.0,0.0,0.0,24.49,476.88,126.09,1658.03,195.54,6.7,118.86,34.77,0.0,0.0,0.0,15.48,38.67,238.16,103.15,0.0,147.13,89.35,0.0,24.7,94.02,0.0,0.0,0.0,135.72,171.8,0.0,0.0,7640.16,307.52,-5616.16,86.27,26.91,13.19,0.0,0.92,FinanciallyDistressed,25-30
69,70,Male,Black/African American,High School,South,DINKS,2,Retired,Retired,55914.308548323934,6927.86,5236.8473790269945,Own,1656.82,138.07,328.63,138.59,168.02,79.12,51.45,True,0.0,179.03,82.9,0.0,72.25,299.62,87.74,0.0,0.0,0.0,365.66,277.65,104.55,742.61,213.14,10.44,14.62,24.75,0.0,0.0,0.0,24.95,70.56,69.27,93.91,0.0,0.0,29.51,64.87,137.14,50.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5576.03,0.0,-339.18,31.64,14.28,0.0,0.0,0.23,FinanciallyDistressed,65-70
70,50,Male,White,Some College/Associate's,West,SingleParent,4,Retail,Hybrid,53225.7,0.0,4435.474999999999,Own,3217.85,268.15,0.0,117.48,252.79,90.86,145.15,True,0.0,121.0,132.86,0.0,119.36,343.27,190.21,20.33,105.91,0.0,359.3,0.0,82.82,1433.57,307.86,7.25,79.09,11.79,15.6,0.0,0.0,0.0,61.68,132.18,133.2,1494.94,0.0,134.71,51.74,59.15,137.02,0.0,0.0,0.0,159.65,0.0,0.0,0.0,9627.12,159.65,-5351.3,72.55,9.97,3.6,0.0,3.17,FinanciallyDistressed,45-50
71,30,Male,White,Some College/Associate's,South,Other,4,Healthcare,Office,38521.52,0.0,3210.1266666666666,Own,2685.91,223.83,83.52,99.71,216.46,72.56,196.41,True,430.67,155.77,231.77,0.0,88.4,476.42,133.14,48.22,0.0,241.4,47.63,185.28,161.59,1350.22,231.0,15.24,120.7,30.83,11.53,0.0,0.0,0.0,55.03,149.75,117.04,0.0,64.14,96.34,42.53,27.46,80.83,0.0,0.0,0.0,256.69,139.71,0.0,0.0,8171.33,396.4,-5357.6,83.67,33.23,12.35,13.42,2.49,FinanciallyDistressed,25-30
72,25,Female,Black/African American,Bachelor's,South,DINKS,2,Finance,Office,85528.17,0.0,7127.3475,Rent,2203.45,0.0,0.0,27.2,207.73,59.89,91.48,True,1658.69,181.36,217.99,0.0,62.77,383.52,146.96,0.0,73.19,323.89,227.78,0.0,0.0,741.13,711.3,92.46,108.64,44.22,0.0,0.0,0.0,0.0,308.72,184.38,142.46,0.0,0.0,141.18,137.21,246.79,128.81,62.09,0.0,222.68,0.0,526.21,599.49,0.0,8915.29,1348.38,-3136.32,30.92,31.01,18.92,23.27,0.11,FinanciallyDistressed,25-30
73,50,Female,Other/Multiracial,High School,Northeast,Single,1,Retail,Hybrid,34886.92,0.0,2907.2433333333333,Rent,1512.75,0.0,0.0,26.51,159.54,115.82,38.89,True,377.98,229.85,179.04,0.0,135.13,171.51,56.6,36.9,0.0,0.0,8.38,0.0,63.68,293.81,202.83,10.33,20.71,21.8,14.83,0.0,0.0,0.0,60.02,59.52,49.42,0.0,126.2,136.2,0.0,26.21,85.8,0.0,0.0,0.0,0.0,97.22,0.0,0.0,4220.26,97.22,-1410.24,52.03,15.48,3.34,13.0,1.56,FinanciallyDistressed,45-50
74,45,Male,Black/African American,Some College/Associate's,South,DINKS,2,Manufacturing,Office,42578.53,0.0,3548.210833333333,Rent,1758.68,0.0,0.0,30.22,214.32,86.04,91.91,True,387.73,223.87,153.83,0.0,68.13,416.32,187.15,0.0,0.0,107.07,10.74,0.0,0.0,594.55,325.2,17.86,106.5,38.29,0.0,0.0,0.0,0.0,62.13,66.24,160.55,0.0,0.0,99.19,0.0,68.07,145.2,0.0,355.8,0.0,0.0,0.0,0.0,0.0,5419.79,355.8,-2227.38,49.57,14.25,10.03,10.93,1.2,FinanciallyVulnerable,40-45
75,50,Male,White,High School,Midwest,SmallFamily,4,Manufacturing,Office,34652.94,0.0,2887.7450000000003,Own,2020.05,168.34,0.0,184.76,245.46,101.93,243.88,True,0.0,139.63,263.65,0.0,104.07,693.48,214.04,32.81,0.0,0.0,29.05,0.0,0.0,1225.54,297.77,20.97,98.24,10.99,0.0,0.0,0.0,0.0,33.34,172.08,147.29,784.26,0.0,55.11,7.33,42.09,130.33,0.0,0.0,0.0,232.81,0.0,0.0,0.0,7466.49,232.81,-4811.55,69.95,1.01,8.06,0.0,4.78,FinanciallyVulnerable,45-50
76,50,Male,White,Some College/Associate's,West,Single,1,Manufacturing,Office,67460.54,0.0,5621.711666666666,Rent,1566.61,0.0,0.0,19.41,130.67,98.61,45.26,True,826.03,180.16,157.65,0.0,122.11,80.52,133.6,0.0,0.0,0.0,18.65,0.0,0.0,371.03,399.06,21.73,58.95,14.79,0.0,0.0,0.0,0.0,74.05,47.84,125.0,0.0,0.0,64.79,0.0,88.94,138.65,0.0,299.64,0.0,0.0,0.0,0.0,0.0,4784.11,299.64,537.96,27.87,15.03,5.33,14.69,1.69,FinanciallyStable,45-50
77,25,Male,White,Bachelor's,South,Single,1,Technology,Office,68824.98,0.0,5735.415,Rent,1390.39,0.0,0.0,30.59,180.35,69.94,47.84,True,0.0,159.6,214.66,0.0,114.77,76.36,82.81,21.87,0.0,217.4,480.18,233.47,0.0,344.26,603.65,42.76,153.15,43.94,0.0,22.59,0.0,0.0,100.4,32.08,66.07,0.0,0.0,64.5,16.56,82.08,61.93,28.11,0.0,0.0,0.0,0.0,0.0,0.0,4982.31,0.0,753.1,24.24,16.23,0.0,0.0,0.57,FinanciallyVulnerable,25-30
78,35,Female,Hispanic/Latino,Some College/Associate's,South,Single,1,Service,Office,38908.67,0.0,3242.3891666666664,Own,1259.66,104.97,0.0,124.09,137.75,89.19,58.56,True,0.0,172.19,180.28,0.0,66.09,88.16,225.93,59.48,0.0,219.97,26.27,0.0,0.0,308.34,229.62,22.14,93.29,62.75,0.0,0.0,0.0,0.0,66.98,59.43,81.66,0.0,0.0,109.01,40.71,48.01,127.92,0.0,0.0,0.0,174.45,0.0,0.0,0.0,4062.45,174.45,-994.51,38.85,7.59,5.38,0.0,5.18,FinanciallyVulnerable,30-35
79,25,Male,White,Bachelor's,West,SmallFamily,3,Education,Office,57943.09,0.0,4828.590833333333,Rent,2379.99,0.0,0.0,27.58,193.25,92.15,198.87,True,0.0,190.28,291.8,0.0,69.41,594.88,82.25,0.0,106.81,308.77,324.54,0.0,0.0,1056.78,671.93,54.48,85.64,28.11,0.0,43.69,0.0,0.0,72.28,134.15,187.9,0.0,0.0,76.21,0.0,84.04,111.51,65.71,0.0,0.0,431.15,0.0,0.0,0.0,7533.01,431.15,-3135.57,49.29,13.12,8.93,0.0,2.3,FinanciallyVulnerable,25-30
80,55,Female,White,High School,South,DINKS,2,Transportation,Office,40358.35,0.0,3363.195833333333,Own,1455.55,121.3,245.2,182.03,202.16,74.63,97.96,True,0.0,184.91,258.37,0.0,64.88,294.39,254.21,45.47,0.0,0.0,4.38,0.0,0.0,583.54,154.61,3.03,47.22,31.1,0.0,0.0,0.0,57.3,173.11,117.63,116.38,0.0,0.0,45.89,0.0,191.1,92.63,0.0,0.0,0.0,0.0,164.73,0.0,0.0,5098.98,164.73,-1900.51,43.28,0.13,4.9,0.0,0.83,FinanciallyDistressed,50-55
81,45,Male,Black/African American,Bachelor's,Midwest,DINKS,2,Healthcare,Office,58484.57,0.0,4873.714166666667,Rent,1806.86,0.0,0.0,20.12,184.75,96.95,144.3,True,557.62,138.4,219.43,0.0,57.25,250.59,186.51,24.48,0.0,173.17,5.46,0.0,0.0,598.73,326.92,4.28,145.27,26.62,0.0,35.58,0.0,48.3,118.24,74.91,96.22,0.0,0.0,108.53,0.0,88.23,93.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5631.32,0.0,-757.61,37.07,15.11,0.0,11.44,0.55,FinanciallyDistressed,40-45
82,30,Female,White,Some College/Associate's,Northeast,Single,1,Manufacturing,Hybrid,47946.58,9240.41,4765.5825,Own,2076.54,173.04,0.0,152.12,185.01,105.35,39.44,True,0.0,135.82,176.18,0.0,78.33,112.39,109.36,42.16,0.0,252.48,261.2,0.0,0.0,302.07,215.26,25.44,101.43,38.65,14.79,0.0,31.99,0.0,132.29,52.93,143.87,0.0,115.07,116.86,26.84,131.79,87.66,0.0,195.2,0.0,0.0,0.0,0.0,0.0,5436.36,195.2,-865.98,43.57,10.78,4.1,0.0,1.24,FinanciallyVulnerable,25-30
83,25,Male,Black/African American,Some College/Associate's,South,SmallFamily,4,Sales,Office,29880.18,0.0,2490.015,Rent,2197.94,0.0,0.0,24.61,256.55,75.49,135.56,True,0.0,136.93,258.19,0.0,102.41,604.11,274.68,47.95,0.0,0.0,41.19,0.0,0.0,1214.87,102.1,6.64,78.19,53.52,11.16,0.0,0.0,0.0,66.38,136.56,171.25,0.0,0.0,118.08,51.52,37.44,75.32,0.0,106.01,0.0,0.0,0.0,0.0,0.0,6278.64,106.01,-3894.64,88.27,1.65,4.26,0.0,1.19,FinanciallyDistressed,25-30
84,30,Female,White,Bachelor's,South,DINKS,2,Business,Remote,69719.78,0.0,5809.981666666667,Rent,1467.09,0.0,0.0,30.81,265.44,51.04,116.24,True,1075.81,229.37,78.08,0.0,67.3,174.91,85.44,0.0,0.0,444.93,455.6,0.0,0.0,947.02,261.44,23.65,35.98,30.13,12.9,58.91,51.88,0.0,191.26,100.74,146.55,0.0,0.0,186.21,0.0,84.32,132.85,0.0,384.19,445.04,270.9,0.0,0.0,0.0,6805.9,1100.13,-2096.05,25.25,34.02,18.94,18.52,2.03,FinanciallyVulnerable,25-30
85,30,Female,White,High School,West,DINKS,2,FoodService,Office,30756.09,0.0,2563.0075,Own,2102.62,175.22,79.3,163.67,149.74,74.45,59.33,False,0.0,0.0,0.0,94.75,0.0,157.08,200.3,66.45,0.0,0.0,307.03,0.0,0.0,581.09,251.85,3.87,36.39,33.11,15.31,0.0,0.0,49.17,42.79,133.18,77.73,0.0,0.0,170.86,3.15,31.82,49.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5109.33,0.0,-2546.32,82.04,11.98,0.0,0.0,0.6,FinanciallyDistressed,25-30
86,50,Female,White,Bachelor's,Midwest,SmallFamily,5,Engineering,Office,120732.53,0.0,10061.044166666668,Own,4017.9,334.82,278.29,172.36,252.78,58.18,347.49,True,1794.98,122.59,255.69,0.0,147.09,1018.83,204.38,37.51,133.07,0.0,11.21,0.0,0.0,2255.75,612.1,58.67,60.05,11.16,0.0,0.0,0.0,28.73,388.59,360.79,82.19,1115.03,0.0,112.07,0.0,797.22,145.12,115.6,522.48,349.62,0.0,327.98,0.0,0.0,15330.24,1200.08,-6469.28,39.94,17.95,11.93,17.84,1.08,FinanciallyVulnerable,45-50
87,45,Male,Hispanic/Latino,Some College/Associate's,South,DINKS,2,Retail,Office,37076.93,4501.46,3464.8658333333333,Rent,1462.27,0.0,0.0,20.76,187.5,60.89,82.52,True,330.48,146.31,161.66,0.0,119.88,102.75,59.33,58.38,0.0,299.06,17.49,0.0,0.0,528.85,267.92,15.92,42.6,37.62,10.69,0.0,0.0,0.0,79.17,78.56,158.45,0.0,0.0,102.09,0.0,39.44,77.67,0.0,0.0,0.0,138.56,142.62,0.0,0.0,4548.26,281.18,-1364.57,42.2,18.67,8.12,9.54,1.15,FinanciallyVulnerable,40-45
88,55,Male,White,High School,South,DINKS,2,Construction,Office,44125.31,7922.25,4337.296666666666,Own,2165.74,180.48,335.73,164.52,182.43,75.62,116.8,True,784.12,244.27,242.45,0.0,108.34,199.95,202.43,39.12,0.0,0.0,208.75,0.0,0.0,725.54,292.9,10.52,86.61,20.01,10.12,0.0,0.0,0.0,72.2,91.09,90.02,0.0,99.6,45.42,0.0,181.3,79.79,0.0,0.0,0.0,83.24,0.0,0.0,0.0,7055.87,83.24,-2801.81,49.93,22.89,1.92,18.08,2.0,FinanciallyDistressed,50-55
89,35,Female,White,High School,West,SmallFamily,3,Retail,Office,32164.15,0.0,2680.3458333333333,Own,2237.9,186.49,0.0,152.7,189.78,64.53,154.08,True,0.0,128.58,297.05,0.0,118.14,944.01,223.55,0.0,0.0,0.0,1.67,0.0,0.0,989.75,182.1,19.57,71.09,40.0,15.28,0.0,0.0,0.0,97.5,172.64,161.85,0.0,127.4,106.57,0.0,17.49,102.84,0.0,0.0,0.0,138.11,118.23,0.0,0.0,6802.56,256.34,-4378.55,83.49,0.06,9.56,0.0,4.79,FinanciallyVulnerable,30-35
90,25,Male,Asian,High School,Northeast,Single,1,Retail,Office,20979.51,0.0,1748.2924999999998,Rent,1897.14,0.0,0.0,24.13,156.59,115.44,22.99,True,445.91,124.72,182.13,138.7,93.6,111.22,277.53,52.27,0.0,0.0,47.39,0.0,0.0,276.77,186.06,24.76,107.6,54.55,0.0,0.0,0.0,0.0,66.53,33.19,89.26,0.0,94.92,186.19,41.95,39.0,52.99,0.0,0.0,0.0,125.61,42.85,0.0,0.0,4943.53,168.46,-3363.7,108.51,28.22,9.64,25.51,2.1,FinanciallyDistressed,25-30
